version,code,description,category_code,category_name,classification_confidence
ICD-10,A033,Shigellosis due to Shigella sonnei,L1_01,Infectious and Communicable Diseases,low
ICD-10,A038,Other shigellosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A039,"Shigellosis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A040,Enteropathogenic Escherichia coli infection,L1_01,Infectious and Communicable Diseases,low
ICD-10,A041,Enterotoxigenic Escherichia coli infection,L1_01,Infectious and Communicable Diseases,low
ICD-10,A042,Enteroinvasive Escherichia coli infection,L1_01,Infectious and Communicable Diseases,low
ICD-10,A043,Enterohemorrhagic Escherichia coli infection,L1_01,Infectious and Communicable Diseases,low
ICD-10,A044,Other intestinal Escherichia coli infections,L1_01,Infectious and Communicable Diseases,low
ICD-10,A047,Enterocolitis due to Clostridium difficile,L1_01,Infectious and Communicable Diseases,low
ICD-10,A0471,"Enterocolitis due to Clostridium difficile, recurrent",L1_01,Infectious and Communicable Diseases,low
ICD-10,A0472,"Enterocolitis due to Clostridium difficile, not specified as recurrent",L1_01,Infectious and Communicable Diseases,low
ICD-10,A048,Other specified bacterial intestinal infections,L1_01,Infectious and Communicable Diseases,low
ICD-10,A049,"Bacterial intestinal infection, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A050,Foodborne staphylococcal intoxication,L1_01,Infectious and Communicable Diseases,low
ICD-10,A052,Foodborne Clostridium perfringens [Clostridium welchii] intoxication,L1_01,Infectious and Communicable Diseases,low
ICD-10,A053,Foodborne Vibrio parahaemolyticus intoxication,L1_01,Infectious and Communicable Diseases,low
ICD-10,A054,Foodborne Bacillus cereus intoxication,L1_01,Infectious and Communicable Diseases,low
ICD-10,A055,Foodborne Vibrio vulnificus intoxication,L1_01,Infectious and Communicable Diseases,low
ICD-10,A058,Other specified bacterial foodborne intoxications,L1_01,Infectious and Communicable Diseases,low
ICD-10,A059,"Bacterial foodborne intoxication, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A060,Acute amebic dysentery,L1_01,Infectious and Communicable Diseases,low
ICD-10,A062,Amebic nondysenteric colitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A063,Ameboma of intestine,L1_01,Infectious and Communicable Diseases,low
ICD-10,A067,Cutaneous amebiasis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A068,Amebic infections,L1_01,Infectious and Communicable Diseases,low
ICD-10,A0681,Amebic cystitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A0682,Other amebic genitourinary infections,L1_01,Infectious and Communicable Diseases,low
ICD-10,A0689,Other amebic infections,L1_01,Infectious and Communicable Diseases,low
ICD-10,A069,"Amebiasis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A070,Balantidiasis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A071,Giardiasis [lambliasis],L1_01,Infectious and Communicable Diseases,low
ICD-10,A072,Cryptosporidiosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A073,Isosporiasis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A074,Cyclosporiasis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A078,Other specified protozoal intestinal diseases,L1_01,Infectious and Communicable Diseases,low
ICD-10,A079,"Protozoal intestinal disease, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A081,Acute gastroenteropathy,L1_01,Infectious and Communicable Diseases,low
ICD-10,A0811,Acute gastroenteropathy due to Norwalk agent,L1_01,Infectious and Communicable Diseases,low
ICD-10,A0819,Acute gastroenteropathy due to other small round viruses,L1_01,Infectious and Communicable Diseases,low
ICD-10,A084,"Viral intestinal infection, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A085,Viral Infections,L1_01,Infectious and Communicable Diseases,low
ICD-10,A088,Other specified intestinal infections,L1_01,Infectious and Communicable Diseases,low
ICD-10,A09,"Cholera, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A09,"Infectious gastroenteritis and colitis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A090,"Infectious gastroenteritis and colitis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A099,"Infectious gastroenteritis and colitis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A150,Tuberculosis of lung,L1_01,Infectious and Communicable Diseases,low
ICD-10,A154,Tuberculosis of intrathoracic lymph nodes,L1_01,Infectious and Communicable Diseases,low
ICD-10,A155,"Tuberculosis of larynx, trachea and bronchus",L1_01,Infectious and Communicable Diseases,low
ICD-10,A157,Primary respiratory tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A158,Other respiratory tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A159,Respiratory tuberculosis unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-10,A160,Tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A161,Tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A162,Tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A163,Tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A164,Tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A165,Tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A166,Tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A167,Tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A168,Tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A169,Tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A170,Tuberculous meningitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A171,Meningeal tuberculoma,L1_01,Infectious and Communicable Diseases,low
ICD-10,A178,Tuberculosis of nervous system,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1781,Tuberculoma of brain and spinal cord,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1782,Tuberculous meningoencephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1789,Other tuberculosis of nervous system,L1_01,Infectious and Communicable Diseases,low
ICD-10,A179,"Tuberculosis of nervous system, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A180,Musculoskeletal Tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1801,Tuberculosis of spine,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1803,Tuberculosis of other bones,L1_01,Infectious and Communicable Diseases,low
