year,cause,sex,age,deaths,icd_version
1910,1120,Male,T55-64,7,ICD-2
1910,1120,Male,T65-74,8,ICD-2
1910,1120,Male,T75-84,5,ICD-2
1910,1130,Female,05-09,1,ICD-2
1910,1130,Female,10-14,1,ICD-2
1910,1130,Female,20-24,2,ICD-2
1910,1130,Female,85+,113,ICD-2
1910,1130,Female,T25-34,2,ICD-2
1910,1130,Female,T35-44,20,ICD-2
1910,1130,Female,T45-54,77,ICD-2
1910,1130,Female,T55-64,188,ICD-2
1910,1130,Female,T65-74,445,ICD-2
1910,1130,Female,T75-84,391,ICD-2
1910,1130,Male,05-09,1,ICD-2
1910,1130,Male,85+,104,ICD-2
1910,1130,Male,T25-34,11,ICD-2
1910,1130,Male,T35-44,42,ICD-2
1910,1130,Male,T45-54,148,ICD-2
1910,1130,Male,T55-64,430,ICD-2
1910,1130,Male,T65-74,807,ICD-2
1910,1130,Male,T75-84,502,ICD-2
1910,1140,Female,01-04,216,ICD-2
1910,1140,Female,05-09,51,ICD-2
1910,1140,Female,10-14,5,ICD-2
1910,1140,Female,15-19,2,ICD-2
1910,1140,Female,20-24,5,ICD-2
1910,1140,Female,85+,1,ICD-2
1910,1140,Female,<1,55,ICD-2
1910,1140,Female,T25-34,4,ICD-2
1910,1140,Female,T35-44,9,ICD-2
1910,1140,Female,T45-54,12,ICD-2
1910,1140,Female,T55-64,6,ICD-2
1910,1140,Female,T65-74,7,ICD-2
1910,1140,Female,T75-84,7,ICD-2
1910,1140,Male,01-04,242,ICD-2
1910,1140,Male,05-09,81,ICD-2
1910,1140,Male,10-14,4,ICD-2
1910,1140,Male,15-19,2,ICD-2
1910,1140,Male,20-24,4,ICD-2
1910,1140,Male,85+,1,ICD-2
1910,1140,Male,<1,79,ICD-2
1910,1140,Male,T25-34,5,ICD-2
1910,1140,Male,T35-44,11,ICD-2
1910,1140,Male,T45-54,20,ICD-2
1910,1140,Male,T55-64,16,ICD-2
1910,1140,Male,T65-74,15,ICD-2
1910,1140,Male,T75-84,5,ICD-2
1910,1150,Female,01-04,4,ICD-2
1910,1150,Female,05-09,1,ICD-2
1910,1150,Female,10-14,1,ICD-2
1910,1150,Female,T25-34,1,ICD-2
1910,1150,Male,01-04,3,ICD-2
1910,1150,Male,05-09,5,ICD-2
1910,1150,Male,<1,2,ICD-2
1910,1150,Male,T35-44,1,ICD-2
1910,1160,Female,01-04,18,ICD-2
1910,1160,Female,05-09,5,ICD-2
1910,1160,Female,10-14,1,ICD-2
1910,1160,Male,01-04,34,ICD-2
1910,1160,Male,05-09,5,ICD-2
1910,1160,Male,<1,10,ICD-2
1910,1170,Female,01-04,5,ICD-2
1910,1170,Female,<1,1,ICD-2
1910,1170,Female,T25-34,1,ICD-2
1910,1170,Female,T35-44,2,ICD-2
1910,1170,Female,T45-54,1,ICD-2
1910,1170,Male,01-04,6,ICD-2
1910,1170,Male,<1,1,ICD-2
1910,1170,Male,T25-34,2,ICD-2
1910,1170,Male,T65-74,2,ICD-2
1910,1180,Female,01-04,1292,ICD-2
1910,1180,Female,05-09,74,ICD-2
1910,1180,Female,10-14,20,ICD-2
1910,1180,Female,15-19,32,ICD-2
1910,1180,Female,20-24,35,ICD-2
1910,1180,Female,85+,1194,ICD-2
1910,1180,Female,<1,3058,ICD-2
1910,1180,Female,T25-34,107,ICD-2
1910,1180,Female,T35-44,329,ICD-2
1910,1180,Female,T45-54,849,ICD-2
1910,1180,Female,T55-64,2113,ICD-2
1910,1180,Female,T65-74,4365,ICD-2
1910,1180,Female,T75-84,3923,ICD-2
1910,1180,Male,01-04,1406,ICD-2
1910,1180,Male,05-09,66,ICD-2
1910,1180,Male,10-14,19,ICD-2
1910,1180,Male,15-19,24,ICD-2
1910,1180,Male,20-24,38,ICD-2
1910,1180,Male,85+,670,ICD-2
1910,1180,Male,<1,4024,ICD-2
1910,1180,Male,T25-34,124,ICD-2
1910,1180,Male,T35-44,359,ICD-2
1910,1180,Male,T45-54,955,ICD-2
1910,1180,Male,T55-64,2414,ICD-2
1910,1180,Male,T65-74,3917,ICD-2
1910,1180,Male,T75-84,3056,ICD-2
1910,1190,Female,01-04,6,ICD-2
1910,1190,Female,05-09,5,ICD-2
1910,1190,Female,15-19,4,ICD-2
1910,1190,Female,20-24,8,ICD-2
1910,1190,Female,85+,11,ICD-2
1910,1190,Female,<1,1,ICD-2
1910,1190,Female,T25-34,35,ICD-2
1910,1190,Female,T35-44,60,ICD-2
1910,1190,Female,T45-54,94,ICD-2
1910,1190,Female,T55-64,139,ICD-2
1910,1190,Female,T65-74,201,ICD-2
1910,1190,Female,T75-84,96,ICD-2
1910,1190,Male,01-04,9,ICD-2
1910,1190,Male,05-09,6,ICD-2
1910,1190,Male,10-14,4,ICD-2
1910,1190,Male,15-19,8,ICD-2
1910,1190,Male,20-24,5,ICD-2
1910,1190,Male,85+,10,ICD-2
1910,1190,Male,<1,3,ICD-2
1910,1190,Male,T25-34,37,ICD-2
1910,1190,Male,T35-44,73,ICD-2
1910,1190,Male,T45-54,138,ICD-2
1910,1190,Male,T55-64,246,ICD-2
1910,1190,Male,T65-74,300,ICD-2
1910,1190,Male,T75-84,126,ICD-2
1910,120,Female,01-04,89,ICD-2
1910,120,Female,05-09,52,ICD-2
1910,120,Female,10-14,32,ICD-2
1910,120,Female,15-19,57,ICD-2
1910,120,Female,20-24,72,ICD-2
1910,120,Female,85+,175,ICD-2
1910,120,Female,<1,102,ICD-2
1910,120,Female,T25-34,163,ICD-2
1910,120,Female,T35-44,213,ICD-2
1910,120,Female,T45-54,308,ICD-2
1910,120,Female,T55-64,508,ICD-2
1910,120,Female,T65-74,820,ICD-2
1910,120,Female,T75-84,660,ICD-2
1910,120,Male,01-04,99,ICD-2
1910,120,Male,05-09,52,ICD-2
1910,120,Male,10-14,34,ICD-2
1910,120,Male,15-19,77,ICD-2
1910,120,Male,20-24,86,ICD-2
1910,120,Male,85+,94,ICD-2
1910,120,Male,<1,160,ICD-2
1910,120,Male,T25-34,222,ICD-2
1910,120,Male,T35-44,315,ICD-2
1910,120,Male,T45-54,419,ICD-2
1910,120,Male,T55-64,568,ICD-2
1910,120,Male,T65-74,654,ICD-2
1910,120,Male,T75-84,473,ICD-2
1910,1200,Female,01-04,54,ICD-2
1910,1200,Female,05-09,12,ICD-2
1910,1200,Female,10-14,11,ICD-2
1910,1200,Female,15-19,10,ICD-2
1910,1200,Female,20-24,22,ICD-2
1910,1200,Female,85+,14,ICD-2
1910,1200,Female,<1,26,ICD-2
1910,1200,Female,T25-34,43,ICD-2
1910,1200,Female,T35-44,53,ICD-2
1910,1200,Female,T45-54,61,ICD-2
1910,1200,Female,T55-64,72,ICD-2
1910,1200,Female,T65-74,86,ICD-2
1910,1200,Female,T75-84,59,ICD-2
1910,1200,Male,01-04,86,ICD-2
1910,1200,Male,05-09,26,ICD-2
1910,1200,Male,10-14,16,ICD-2
1910,1200,Male,15-19,20,ICD-2
1910,1200,Male,20-24,26,ICD-2
1910,1200,Male,85+,8,ICD-2
1910,1200,Male,<1,28,ICD-2
1910,1200,Male,T25-34,70,ICD-2
1910,1200,Male,T35-44,95,ICD-2
1910,1200,Male,T45-54,109,ICD-2
1910,1200,Male,T55-64,132,ICD-2
1910,1200,Male,T65-74,96,ICD-2
1910,1200,Male,T75-84,48,ICD-2
1910,1210,Female,01-04,1,ICD-2
1910,1210,Female,05-09,1,ICD-2
1910,1210,Female,10-14,2,ICD-2
1910,1210,Female,20-24,1,ICD-2
1910,1210,Female,85+,1,ICD-2
1910,1210,Female,T25-34,6,ICD-2
1910,1210,Female,T35-44,9,ICD-2
1910,1210,Female,T45-54,17,ICD-2
1910,1210,Female,T55-64,33,ICD-2
1910,1210,Female,T65-74,28,ICD-2
1910,1210,Female,T75-84,10,ICD-2
1910,1210,Male,01-04,2,ICD-2
1910,1210,Male,05-09,1,ICD-2
1910,1210,Male,10-14,1,ICD-2
1910,1210,Male,15-19,1,ICD-2
1910,1210,Male,20-24,2,ICD-2
1910,1210,Male,85+,1,ICD-2
1910,1210,Male,T25-34,13,ICD-2
1910,1210,Male,T35-44,34,ICD-2
1910,1210,Male,T45-54,77,ICD-2
1910,1210,Male,T55-64,117,ICD-2
1910,1210,Male,T65-74,75,ICD-2
1910,1210,Male,T75-84,15,ICD-2
1910,1220,Female,01-04,102,ICD-2
1910,1220,Female,05-09,19,ICD-2
1910,1220,Female,10-14,9,ICD-2
1910,1220,Female,15-19,12,ICD-2
1910,1220,Female,20-24,20,ICD-2
1910,1220,Female,85+,130,ICD-2
1910,1220,Female,<1,209,ICD-2
1910,1220,Female,T25-34,40,ICD-2
1910,1220,Female,T35-44,51,ICD-2
1910,1220,Female,T45-54,79,ICD-2
1910,1220,Female,T55-64,110,ICD-2
1910,1220,Female,T65-74,211,ICD-2
1910,1220,Female,T75-84,243,ICD-2
1910,1220,Male,01-04,93,ICD-2
1910,1220,Male,05-09,18,ICD-2
1910,1220,Male,10-14,13,ICD-2
1910,1220,Male,15-19,10,ICD-2
1910,1220,Male,20-24,17,ICD-2
1910,1220,Male,85+,67,ICD-2
1910,1220,Male,<1,250,ICD-2
1910,1220,Male,T25-34,55,ICD-2
1910,1220,Male,T35-44,86,ICD-2
1910,1220,Male,T45-54,133,ICD-2
1910,1220,Male,T55-64,185,ICD-2
1910,1220,Male,T65-74,208,ICD-2
1910,1220,Male,T75-84,186,ICD-2
1910,1230,Female,01-04,34,ICD-2
1910,1230,Female,05-09,39,ICD-2
1910,1230,Female,10-14,11,ICD-2
1910,1230,Female,15-19,7,ICD-2
1910,1230,Female,20-24,2,ICD-2
1910,1230,Female,<1,12,ICD-2
1910,1230,Female,T25-34,8,ICD-2
1910,1230,Female,T35-44,6,ICD-2
1910,1230,Female,T45-54,7,ICD-2
1910,1230,Female,T55-64,8,ICD-2
1910,1230,Female,T65-74,11,ICD-2
1910,1230,Female,T75-84,1,ICD-2
1910,1230,Male,01-04,54,ICD-2
1910,1230,Male,05-09,39,ICD-2
1910,1230,Male,10-14,5,ICD-2
1910,1230,Male,15-19,4,ICD-2
1910,1230,Male,20-24,5,ICD-2
1910,1230,Male,<1,9,ICD-2
1910,1230,Male,T25-34,14,ICD-2
1910,1230,Male,T35-44,11,ICD-2
1910,1230,Male,T45-54,7,ICD-2
1910,1230,Male,T55-64,15,ICD-2
1910,1230,Male,T65-74,6,ICD-2
1910,1230,Male,T75-84,5,ICD-2
1910,1240,Female,01-04,68,ICD-2
1910,1240,Female,05-09,13,ICD-2
1910,1240,Female,10-14,10,ICD-2
1910,1240,Female,15-19,7,ICD-2
1910,1240,Female,20-24,9,ICD-2
1910,1240,Female,85+,1,ICD-2
1910,1240,Female,<1,96,ICD-2
1910,1240,Female,T25-34,14,ICD-2
1910,1240,Female,T35-44,22,ICD-2
1910,1240,Female,T45-54,26,ICD-2
1910,1240,Female,T55-64,23,ICD-2
1910,1240,Female,T65-74,16,ICD-2
1910,1240,Female,T75-84,14,ICD-2
1910,1240,Male,01-04,55,ICD-2
1910,1240,Male,05-09,13,ICD-2
1910,1240,Male,10-14,3,ICD-2
1910,1240,Male,15-19,6,ICD-2
1910,1240,Male,20-24,8,ICD-2
1910,1240,Male,85+,2,ICD-2
1910,1240,Male,<1,115,ICD-2
1910,1240,Male,T25-34,15,ICD-2
1910,1240,Male,T35-44,22,ICD-2
1910,1240,Male,T45-54,18,ICD-2
1910,1240,Male,T55-64,18,ICD-2
1910,1240,Male,T65-74,16,ICD-2
1910,1240,Male,T75-84,13,ICD-2
1910,1250,Female,01-04,2,ICD-2
1910,1250,Female,05-09,3,ICD-2
1910,1250,Female,10-14,8,ICD-2
1910,1250,Female,15-19,82,ICD-2
1910,1250,Female,20-24,127,ICD-2
1910,1250,Female,85+,6,ICD-2
1910,1250,Female,<1,2,ICD-2
1910,1250,Female,T25-34,235,ICD-2
1910,1250,Female,T35-44,224,ICD-2
1910,1250,Female,T45-54,170,ICD-2
1910,1250,Female,T55-64,102,ICD-2
1910,1250,Female,T65-74,73,ICD-2
1910,1250,Female,T75-84,18,ICD-2
1910,1250,Male,01-04,4,ICD-2
1910,1250,Male,05-09,3,ICD-2
1910,1250,Male,10-14,5,ICD-2
1910,1250,Male,15-19,13,ICD-2
1910,1250,Male,20-24,31,ICD-2
1910,1250,Male,85+,2,ICD-2
1910,1250,Male,<1,3,ICD-2
1910,1250,Male,T25-34,104,ICD-2
1910,1250,Male,T35-44,151,ICD-2
1910,1250,Male,T45-54,169,ICD-2
1910,1250,Male,T55-64,171,ICD-2
1910,1250,Male,T65-74,92,ICD-2
1910,1250,Male,T75-84,25,ICD-2
1910,1260,Female,01-04,160,ICD-2
1910,1260,Female,05-09,31,ICD-2
1910,1260,Female,10-14,14,ICD-2
1910,1260,Female,15-19,14,ICD-2
1910,1260,Female,20-24,14,ICD-2
1910,1260,Female,85+,32,ICD-2
1910,1260,Female,<1,584,ICD-2
1910,1260,Female,T25-34,44,ICD-2
1910,1260,Female,T35-44,58,ICD-2
1910,1260,Female,T45-54,86,ICD-2
1910,1260,Female,T55-64,145,ICD-2
1910,1260,Female,T65-74,218,ICD-2
1910,1260,Female,T75-84,175,ICD-2
1910,1260,Male,01-04,182,ICD-2
1910,1260,Male,05-09,29,ICD-2
1910,1260,Male,10-14,11,ICD-2
1910,1260,Male,15-19,4,ICD-2
1910,1260,Male,20-24,9,ICD-2
1910,1260,Male,85+,17,ICD-2
1910,1260,Male,<1,825,ICD-2
1910,1260,Male,T25-34,31,ICD-2
1910,1260,Male,T35-44,44,ICD-2
1910,1260,Male,T45-54,80,ICD-2
1910,1260,Male,T55-64,110,ICD-2
1910,1260,Male,T65-74,161,ICD-2
1910,1260,Male,T75-84,110,ICD-2
1910,1270,Female,01-04,19,ICD-2
1910,1270,Female,05-09,6,ICD-2
1910,1270,Female,10-14,8,ICD-2
1910,1270,Female,15-19,4,ICD-2
1910,1270,Female,20-24,4,ICD-2
1910,1270,Female,85+,14,ICD-2
1910,1270,Female,<1,47,ICD-2
1910,1270,Female,T25-34,10,ICD-2
1910,1270,Female,T35-44,20,ICD-2
1910,1270,Female,T45-54,28,ICD-2
1910,1270,Female,T55-64,33,ICD-2
1910,1270,Female,T65-74,64,ICD-2
1910,1270,Female,T75-84,51,ICD-2
1910,1270,Male,01-04,16,ICD-2
1910,1270,Male,05-09,4,ICD-2
1910,1270,Male,10-14,2,ICD-2
1910,1270,Male,15-19,2,ICD-2
1910,1270,Male,20-24,6,ICD-2
1910,1270,Male,85+,9,ICD-2
1910,1270,Male,<1,63,ICD-2
1910,1270,Male,T25-34,9,ICD-2
1910,1270,Male,T35-44,23,ICD-2
1910,1270,Male,T45-54,38,ICD-2
1910,1270,Male,T55-64,68,ICD-2
1910,1270,Male,T65-74,50,ICD-2
1910,1270,Male,T75-84,38,ICD-2
1910,1280,Female,01-04,6,ICD-2
1910,1280,Female,05-09,5,ICD-2
1910,1280,Female,10-14,3,ICD-2
1910,1280,Female,15-19,11,ICD-2
1910,1280,Female,20-24,22,ICD-2
1910,1280,Female,85+,1,ICD-2
1910,1280,Female,<1,3,ICD-2
1910,1280,Female,T25-34,60,ICD-2
1910,1280,Female,T35-44,41,ICD-2
1910,1280,Female,T45-54,48,ICD-2
1910,1280,Female,T55-64,51,ICD-2
1910,1280,Female,T65-74,41,ICD-2
1910,1280,Female,T75-84,14,ICD-2
1910,1280,Male,01-04,9,ICD-2
1910,1280,Male,05-09,3,ICD-2
1910,1280,Male,10-14,3,ICD-2
1910,1280,Male,15-19,13,ICD-2
1910,1280,Male,20-24,30,ICD-2
1910,1280,Male,85+,1,ICD-2
1910,1280,Male,<1,5,ICD-2
1910,1280,Male,T25-34,90,ICD-2
1910,1280,Male,T35-44,107,ICD-2
1910,1280,Male,T45-54,120,ICD-2
1910,1280,Male,T55-64,94,ICD-2
1910,1280,Male,T65-74,65,ICD-2
1910,1280,Male,T75-84,12,ICD-2
1910,1290,Female,01-04,276,ICD-2
1910,1290,Female,05-09,32,ICD-2
1910,1290,Female,10-14,13,ICD-2
1910,1290,Female,15-19,9,ICD-2
1910,1290,Female,20-24,14,ICD-2
1910,1290,Female,85+,10,ICD-2
1910,1290,Female,<1,956,ICD-2
1910,1290,Female,T25-34,40,ICD-2
1910,1290,Female,T35-44,53,ICD-2
1910,1290,Female,T45-54,62,ICD-2
1910,1290,Female,T55-64,76,ICD-2
1910,1290,Female,T65-74,129,ICD-2
1910,1290,Female,T75-84,68,ICD-2
1910,1290,Male,01-04,318,ICD-2
1910,1290,Male,05-09,23,ICD-2
1910,1290,Male,10-14,8,ICD-2
1910,1290,Male,15-19,10,ICD-2
1910,1290,Male,20-24,17,ICD-2
