year,cause,sex,age,deaths,icd_version
1940,105,Female,80+,7,ICD-4
1940,105,Female,<1,21,ICD-4
1940,105,Male,01-04,32,ICD-4
1940,105,Male,05-09,14,ICD-4
1940,105,Male,15-19,1,ICD-4
1940,105,Male,25-29,2,ICD-4
1940,105,Male,30-34,1,ICD-4
1940,105,Male,35-39,2,ICD-4
1940,105,Male,40-44,2,ICD-4
1940,105,Male,45-49,1,ICD-4
1940,105,Male,50-54,4,ICD-4
1940,105,Male,55-59,5,ICD-4
1940,105,Male,60-64,5,ICD-4
1940,105,Male,65-69,3,ICD-4
1940,105,Male,70-74,2,ICD-4
1940,105,Male,75-79,2,ICD-4
1940,105,Male,80+,2,ICD-4
1940,105,Male,<1,24,ICD-4
1940,107(1),Female,25-29,1,ICD-4
1940,107(1),Female,35-39,1,ICD-4
1940,107(1),Female,40-44,1,ICD-4
1940,107(1),Female,50-54,2,ICD-4
1940,107(1),Female,55-59,1,ICD-4
1940,107(1),Female,60-64,3,ICD-4
1940,107(1),Female,65-69,4,ICD-4
1940,107(1),Female,70-74,4,ICD-4
1940,107(1),Female,75-79,2,ICD-4
1940,107(1),Female,80+,1,ICD-4
1940,107(1),Female,<1,1,ICD-4
1940,107(1),Male,01-04,4,ICD-4
1940,107(1),Male,20-24,1,ICD-4
1940,107(1),Male,30-34,1,ICD-4
1940,107(1),Male,35-39,4,ICD-4
1940,107(1),Male,40-44,3,ICD-4
1940,107(1),Male,45-49,5,ICD-4
1940,107(1),Male,50-54,4,ICD-4
1940,107(1),Male,55-59,7,ICD-4
1940,107(1),Male,60-64,2,ICD-4
1940,107(1),Male,65-69,3,ICD-4
1940,107(1),Male,70-74,2,ICD-4
1940,107(1),Male,75-79,2,ICD-4
1940,107(1),Male,80+,1,ICD-4
1940,107(1),Male,<1,2,ICD-4
1940,107(2),Female,01-04,948,ICD-4
1940,107(2),Female,05-09,90,ICD-4
1940,107(2),Female,10-14,40,ICD-4
1940,107(2),Female,15-19,42,ICD-4
1940,107(2),Female,20-24,58,ICD-4
1940,107(2),Female,25-29,78,ICD-4
1940,107(2),Female,30-34,102,ICD-4
1940,107(2),Female,35-39,110,ICD-4
1940,107(2),Female,40-44,139,ICD-4
1940,107(2),Female,45-49,200,ICD-4
1940,107(2),Female,50-54,280,ICD-4
1940,107(2),Female,55-59,387,ICD-4
1940,107(2),Female,60-64,516,ICD-4
1940,107(2),Female,65-69,738,ICD-4
1940,107(2),Female,70-74,841,ICD-4
1940,107(2),Female,75-79,924,ICD-4
1940,107(2),Female,80+,1226,ICD-4
1940,107(2),Female,<1,2123,ICD-4
1940,107(2),Male,01-04,1187,ICD-4
1940,107(2),Male,05-09,87,ICD-4
1940,107(2),Male,10-14,40,ICD-4
1940,107(2),Male,15-19,56,ICD-4
1940,107(2),Male,20-24,54,ICD-4
1940,107(2),Male,25-29,78,ICD-4
1940,107(2),Male,30-34,112,ICD-4
1940,107(2),Male,35-39,170,ICD-4
1940,107(2),Male,40-44,187,ICD-4
1940,107(2),Male,45-49,319,ICD-4
1940,107(2),Male,50-54,475,ICD-4
1940,107(2),Male,55-59,637,ICD-4
1940,107(2),Male,60-64,829,ICD-4
1940,107(2),Male,65-69,832,ICD-4
1940,107(2),Male,70-74,827,ICD-4
1940,107(2),Male,75-79,750,ICD-4
1940,107(2),Male,80+,742,ICD-4
1940,107(2),Male,<1,3012,ICD-4
1940,108(1),Female,20-24,1,ICD-4
1940,108(1),Female,40-44,1,ICD-4
1940,108(1),Female,45-49,1,ICD-4
1940,108(1),Female,50-54,1,ICD-4
1940,108(1),Female,60-64,1,ICD-4
1940,108(1),Female,70-74,1,ICD-4
1940,108(1),Female,75-79,1,ICD-4
1940,108(1),Female,80+,2,ICD-4
1940,108(1),Male,20-24,1,ICD-4
1940,108(1),Male,30-34,1,ICD-4
1940,108(1),Male,45-49,1,ICD-4
1940,108(1),Male,50-54,2,ICD-4
1940,108(1),Male,55-59,2,ICD-4
1940,108(1),Male,60-64,1,ICD-4
1940,108(1),Male,65-69,1,ICD-4
1940,108(1),Male,75-79,1,ICD-4
1940,108(2),Female,01-04,135,ICD-4
1940,108(2),Female,05-09,41,ICD-4
1940,108(2),Female,10-14,24,ICD-4
1940,108(2),Female,15-19,45,ICD-4
1940,108(2),Female,20-24,44,ICD-4
1940,108(2),Female,25-29,70,ICD-4
1940,108(2),Female,30-34,100,ICD-4
1940,108(2),Female,35-39,116,ICD-4
1940,108(2),Female,40-44,108,ICD-4
1940,108(2),Female,45-49,127,ICD-4
1940,108(2),Female,50-54,191,ICD-4
1940,108(2),Female,55-59,190,ICD-4
1940,108(2),Female,60-64,294,ICD-4
1940,108(2),Female,65-69,321,ICD-4
1940,108(2),Female,70-74,298,ICD-4
1940,108(2),Female,75-79,266,ICD-4
1940,108(2),Female,80+,228,ICD-4
1940,108(2),Female,<1,213,ICD-4
1940,108(2),Male,01-04,153,ICD-4
1940,108(2),Male,05-09,47,ICD-4
1940,108(2),Male,10-14,31,ICD-4
1940,108(2),Male,15-19,93,ICD-4
1940,108(2),Male,20-24,53,ICD-4
1940,108(2),Male,25-29,101,ICD-4
1940,108(2),Male,30-34,137,ICD-4
1940,108(2),Male,35-39,187,ICD-4
1940,108(2),Male,40-44,212,ICD-4
1940,108(2),Male,45-49,321,ICD-4
1940,108(2),Male,50-54,411,ICD-4
1940,108(2),Male,55-59,539,ICD-4
1940,108(2),Male,60-64,564,ICD-4
1940,108(2),Male,65-69,515,ICD-4
1940,108(2),Male,70-74,371,ICD-4
1940,108(2),Male,75-79,240,ICD-4
1940,108(2),Male,80+,151,ICD-4
1940,108(2),Male,<1,236,ICD-4
1940,109(1),Female,01-04,1,ICD-4
1940,109(1),Female,15-19,1,ICD-4
1940,109(1),Female,35-39,1,ICD-4
1940,109(1),Female,50-54,1,ICD-4
1940,109(1),Female,70-74,1,ICD-4
1940,109(1),Female,75-79,3,ICD-4
1940,109(1),Male,01-04,2,ICD-4
1940,109(1),Male,05-09,1,ICD-4
1940,109(1),Male,35-39,1,ICD-4
1940,109(1),Male,45-49,2,ICD-4
1940,109(1),Male,55-59,1,ICD-4
1940,109(1),Male,60-64,2,ICD-4
1940,109(1),Male,65-69,3,ICD-4
1940,109(1),Male,75-79,2,ICD-4
1940,109(2),Female,01-04,87,ICD-4
1940,109(2),Female,05-09,9,ICD-4
1940,109(2),Female,10-14,11,ICD-4
1940,109(2),Female,15-19,10,ICD-4
1940,109(2),Female,20-24,12,ICD-4
1940,109(2),Female,25-29,12,ICD-4
1940,109(2),Female,30-34,22,ICD-4
1940,109(2),Female,35-39,31,ICD-4
1940,109(2),Female,40-44,33,ICD-4
1940,109(2),Female,45-49,37,ICD-4
1940,109(2),Female,50-54,50,ICD-4
1940,109(2),Female,55-59,69,ICD-4
1940,109(2),Female,60-64,68,ICD-4
1940,109(2),Female,65-69,94,ICD-4
1940,109(2),Female,70-74,117,ICD-4
1940,109(2),Female,75-79,121,ICD-4
1940,109(2),Female,80+,126,ICD-4
1940,109(2),Female,<1,167,ICD-4
1940,109(2),Male,01-04,100,ICD-4
1940,109(2),Male,05-09,21,ICD-4
1940,109(2),Male,10-14,11,ICD-4
1940,109(2),Male,15-19,18,ICD-4
1940,109(2),Male,20-24,14,ICD-4
1940,109(2),Male,25-29,23,ICD-4
1940,109(2),Male,30-34,41,ICD-4
1940,109(2),Male,35-39,46,ICD-4
1940,109(2),Male,40-44,64,ICD-4
1940,109(2),Male,45-49,72,ICD-4
1940,109(2),Male,50-54,111,ICD-4
1940,109(2),Male,55-59,126,ICD-4
1940,109(2),Male,60-64,165,ICD-4
1940,109(2),Male,65-69,122,ICD-4
1940,109(2),Male,70-74,116,ICD-4
1940,109(2),Male,75-79,89,ICD-4
1940,109(2),Male,80+,63,ICD-4
1940,109(2),Male,<1,217,ICD-4
1940,11,Female,20-24,2,ICD-4
1940,11,Female,30-34,1,ICD-4
1940,11,Female,35-39,2,ICD-4
1940,11,Female,40-44,2,ICD-4
1940,11,Female,45-49,7,ICD-4
1940,11,Female,50-54,7,ICD-4
1940,11,Female,55-59,13,ICD-4
1940,11,Female,60-64,9,ICD-4
1940,11,Female,65-69,10,ICD-4
1940,11,Female,70-74,13,ICD-4
1940,11,Female,75-79,16,ICD-4
1940,11,Female,80+,23,ICD-4
1940,11,Female,<1,6,ICD-4
1940,11,Male,10-14,3,ICD-4
1940,11,Male,15-19,2,ICD-4
1940,11,Male,25-29,2,ICD-4
1940,11,Male,30-34,2,ICD-4
1940,11,Male,35-39,4,ICD-4
1940,11,Male,45-49,6,ICD-4
1940,11,Male,50-54,4,ICD-4
1940,11,Male,55-59,9,ICD-4
1940,11,Male,60-64,12,ICD-4
1940,11,Male,65-69,14,ICD-4
1940,11,Male,70-74,18,ICD-4
1940,11,Male,75-79,12,ICD-4
1940,11,Male,80+,13,ICD-4
1940,11,Male,<1,1,ICD-4
1940,110a,Female,01-04,19,ICD-4
1940,110a,Female,05-09,6,ICD-4
1940,110a,Female,15-19,2,ICD-4
1940,110a,Female,20-24,5,ICD-4
1940,110a,Female,30-34,3,ICD-4
1940,110a,Female,35-39,7,ICD-4
1940,110a,Female,40-44,5,ICD-4
1940,110a,Female,45-49,9,ICD-4
1940,110a,Female,50-54,3,ICD-4
1940,110a,Female,55-59,11,ICD-4
1940,110a,Female,60-64,4,ICD-4
1940,110a,Female,65-69,5,ICD-4
1940,110a,Female,70-74,7,ICD-4
1940,110a,Female,75-79,1,ICD-4
1940,110a,Female,80+,1,ICD-4
1940,110a,Female,<1,6,ICD-4
1940,110a,Male,01-04,14,ICD-4
1940,110a,Male,05-09,5,ICD-4
1940,110a,Male,10-14,4,ICD-4
1940,110a,Male,15-19,11,ICD-4
1940,110a,Male,20-24,8,ICD-4
1940,110a,Male,25-29,8,ICD-4
1940,110a,Male,30-34,10,ICD-4
1940,110a,Male,35-39,11,ICD-4
1940,110a,Male,40-44,15,ICD-4
1940,110a,Male,45-49,19,ICD-4
1940,110a,Male,50-54,25,ICD-4
1940,110a,Male,55-59,21,ICD-4
1940,110a,Male,60-64,24,ICD-4
1940,110a,Male,65-69,23,ICD-4
1940,110a,Male,70-74,11,ICD-4
1940,110a,Male,75-79,1,ICD-4
1940,110a,Male,<1,9,ICD-4
1940,110b,Female,05-09,1,ICD-4
1940,110b,Female,10-14,1,ICD-4
1940,110b,Female,15-19,4,ICD-4
1940,110b,Female,20-24,6,ICD-4
1940,110b,Female,25-29,3,ICD-4
1940,110b,Female,30-34,6,ICD-4
1940,110b,Female,35-39,9,ICD-4
1940,110b,Female,40-44,11,ICD-4
1940,110b,Female,45-49,8,ICD-4
1940,110b,Female,50-54,10,ICD-4
1940,110b,Female,55-59,20,ICD-4
1940,110b,Female,60-64,24,ICD-4
1940,110b,Female,65-69,22,ICD-4
1940,110b,Female,70-74,30,ICD-4
1940,110b,Female,75-79,27,ICD-4
1940,110b,Female,80+,40,ICD-4
1940,110b,Female,<1,4,ICD-4
1940,110b,Male,05-09,2,ICD-4
1940,110b,Male,15-19,5,ICD-4
1940,110b,Male,20-24,4,ICD-4
1940,110b,Male,25-29,4,ICD-4
1940,110b,Male,30-34,9,ICD-4
1940,110b,Male,35-39,12,ICD-4
1940,110b,Male,40-44,13,ICD-4
1940,110b,Male,45-49,23,ICD-4
1940,110b,Male,50-54,29,ICD-4
1940,110b,Male,55-59,37,ICD-4
1940,110b,Male,60-64,41,ICD-4
1940,110b,Male,65-69,24,ICD-4
1940,110b,Male,70-74,36,ICD-4
1940,110b,Male,75-79,29,ICD-4
1940,110b,Male,80+,25,ICD-4
1940,110b,Male,<1,2,ICD-4
1940,111a,Female,25-29,1,ICD-4
1940,111a,Female,30-34,4,ICD-4
1940,111a,Female,35-39,2,ICD-4
1940,111a,Female,40-44,1,ICD-4
1940,111a,Female,45-49,13,ICD-4
1940,111a,Female,50-54,19,ICD-4
1940,111a,Female,55-59,15,ICD-4
1940,111a,Female,60-64,22,ICD-4
1940,111a,Female,65-69,25,ICD-4
1940,111a,Female,70-74,28,ICD-4
1940,111a,Female,75-79,11,ICD-4
1940,111a,Female,80+,13,ICD-4
1940,111a,Male,10-14,1,ICD-4
1940,111a,Male,25-29,2,ICD-4
1940,111a,Male,30-34,4,ICD-4
1940,111a,Male,35-39,3,ICD-4
1940,111a,Male,40-44,4,ICD-4
1940,111a,Male,45-49,8,ICD-4
1940,111a,Male,50-54,5,ICD-4
1940,111a,Male,55-59,17,ICD-4
1940,111a,Male,60-64,17,ICD-4
1940,111a,Male,65-69,20,ICD-4
1940,111a,Male,70-74,13,ICD-4
1940,111a,Male,75-79,12,ICD-4
1940,111a,Male,80+,7,ICD-4
1940,111b,Female,15-19,2,ICD-4
1940,111b,Female,25-29,2,ICD-4
1940,111b,Female,30-34,3,ICD-4
1940,111b,Female,35-39,1,ICD-4
1940,111b,Female,40-44,1,ICD-4
1940,111b,Female,45-49,3,ICD-4
1940,111b,Female,50-54,4,ICD-4
1940,111b,Female,55-59,5,ICD-4
1940,111b,Female,60-64,6,ICD-4
1940,111b,Female,65-69,11,ICD-4
1940,111b,Female,70-74,10,ICD-4
1940,111b,Female,75-79,8,ICD-4
1940,111b,Female,80+,4,ICD-4
1940,111b,Female,<1,1,ICD-4
1940,111b,Male,01-04,3,ICD-4
1940,111b,Male,15-19,1,ICD-4
1940,111b,Male,20-24,1,ICD-4
1940,111b,Male,35-39,3,ICD-4
1940,111b,Male,40-44,4,ICD-4
1940,111b,Male,45-49,8,ICD-4
1940,111b,Male,50-54,4,ICD-4
1940,111b,Male,55-59,8,ICD-4
1940,111b,Male,60-64,10,ICD-4
1940,111b,Male,65-69,9,ICD-4
1940,111b,Male,70-74,8,ICD-4
1940,111b,Male,75-79,5,ICD-4
1940,111b,Male,80+,4,ICD-4
1940,111b,Male,<1,3,ICD-4
1940,111c,Female,01-04,3,ICD-4
1940,111c,Female,05-09,1,ICD-4
1940,111c,Female,20-24,1,ICD-4
1940,111c,Female,25-29,4,ICD-4
1940,111c,Female,30-34,2,ICD-4
1940,111c,Female,35-39,6,ICD-4
1940,111c,Female,40-44,3,ICD-4
1940,111c,Female,45-49,4,ICD-4
1940,111c,Female,50-54,6,ICD-4
1940,111c,Female,55-59,25,ICD-4
1940,111c,Female,60-64,31,ICD-4
1940,111c,Female,65-69,50,ICD-4
1940,111c,Female,70-74,71,ICD-4
1940,111c,Female,75-79,127,ICD-4
1940,111c,Female,80+,338,ICD-4
1940,111c,Female,<1,7,ICD-4
1940,111c,Male,01-04,5,ICD-4
1940,111c,Male,05-09,1,ICD-4
1940,111c,Male,15-19,1,ICD-4
1940,111c,Male,20-24,3,ICD-4
1940,111c,Male,25-29,4,ICD-4
1940,111c,Male,35-39,1,ICD-4
1940,111c,Male,40-44,5,ICD-4
1940,111c,Male,45-49,9,ICD-4
1940,111c,Male,50-54,14,ICD-4
1940,111c,Male,55-59,22,ICD-4
1940,111c,Male,60-64,30,ICD-4
1940,111c,Male,65-69,36,ICD-4
1940,111c,Male,70-74,62,ICD-4
1940,111c,Male,75-79,95,ICD-4
1940,111c,Male,80+,184,ICD-4
1940,111c,Male,<1,16,ICD-4
1940,112(1),Female,10-14,1,ICD-4
1940,112(1),Female,25-29,1,ICD-4
1940,112(1),Female,45-49,1,ICD-4
1940,112(1),Female,50-54,2,ICD-4
1940,112(1),Female,55-59,5,ICD-4
1940,112(1),Female,60-64,5,ICD-4
1940,112(1),Female,65-69,1,ICD-4
1940,112(1),Female,75-79,1,ICD-4
1940,112(1),Male,20-24,2,ICD-4
1940,112(1),Male,25-29,1,ICD-4
1940,112(1),Male,30-34,2,ICD-4
1940,112(1),Male,35-39,2,ICD-4
1940,112(1),Male,40-44,2,ICD-4
1940,112(1),Male,45-49,3,ICD-4
1940,112(1),Male,50-54,2,ICD-4
1940,112(1),Male,55-59,3,ICD-4
1940,112(1),Male,60-64,7,ICD-4
1940,112(1),Male,65-69,1,ICD-4
1940,112(1),Male,70-74,2,ICD-4
1940,112(1),Male,75-79,2,ICD-4
1940,112(2),Female,10-14,1,ICD-4
1940,112(2),Female,15-19,1,ICD-4
1940,112(2),Female,25-29,1,ICD-4
1940,112(2),Female,40-44,1,ICD-4
1940,112(2),Female,45-49,1,ICD-4
1940,112(2),Female,50-54,1,ICD-4
1940,112(2),Female,55-59,3,ICD-4
1940,112(2),Female,60-64,4,ICD-4
1940,112(2),Female,65-69,1,ICD-4
1940,112(2),Female,70-74,1,ICD-4
1940,112(2),Female,75-79,2,ICD-4
1940,112(2),Female,80+,2,ICD-4
1940,112(2),Male,30-34,1,ICD-4
1940,112(2),Male,35-39,3,ICD-4
1940,112(2),Male,40-44,2,ICD-4
1940,112(2),Male,45-49,4,ICD-4
1940,112(2),Male,50-54,5,ICD-4
1940,112(2),Male,55-59,4,ICD-4
1940,112(2),Male,60-64,5,ICD-4
1940,112(2),Male,65-69,5,ICD-4
