year,cause,sex,age,deaths,icd_version
1950,110,Female,55-59,8,ICD-5
1950,110,Female,60-64,7,ICD-5
1950,110,Female,65-69,3,ICD-5
1950,110,Female,70-74,4,ICD-5
1950,110,Female,75-79,4,ICD-5
1950,110,Female,80-84,1,ICD-5
1950,110,Female,85+,1,ICD-5
1950,110,Female,<1,2,ICD-5
1950,110,Male,01-04,15,ICD-5
1950,110,Male,05-09,4,ICD-5
1950,110,Male,10-14,5,ICD-5
1950,110,Male,15-19,7,ICD-5
1950,110,Male,20-24,3,ICD-5
1950,110,Male,25-29,6,ICD-5
1950,110,Male,30-34,5,ICD-5
1950,110,Male,35-39,7,ICD-5
1950,110,Male,40-44,6,ICD-5
1950,110,Male,45-49,6,ICD-5
1950,110,Male,50-54,2,ICD-5
1950,110,Male,55-59,2,ICD-5
1950,110,Male,60-64,7,ICD-5
1950,110,Male,65-69,8,ICD-5
1950,110,Male,70-74,3,ICD-5
1950,110,Male,80-84,2,ICD-5
1950,110,Male,<1,3,ICD-5
1950,1120,Female,55-59,1,ICD-5
1950,1120,Female,70-74,1,ICD-5
1950,1120,Male,20-24,2,ICD-5
1950,1120,Male,35-39,3,ICD-5
1950,1120,Male,50-54,1,ICD-5
1950,1160,Female,25-29,1,ICD-5
1950,1160,Male,60-64,2,ICD-5
1950,1160,Male,65-69,1,ICD-5
1950,120,Female,01-04,1,ICD-5
1950,120,Female,05-09,1,ICD-5
1950,120,Female,10-14,3,ICD-5
1950,120,Female,15-19,3,ICD-5
1950,120,Female,20-24,4,ICD-5
1950,120,Female,25-29,6,ICD-5
1950,120,Female,30-34,5,ICD-5
1950,120,Female,35-39,4,ICD-5
1950,120,Female,40-44,5,ICD-5
1950,120,Female,45-49,4,ICD-5
1950,120,Female,50-54,10,ICD-5
1950,120,Female,55-59,4,ICD-5
1950,120,Female,60-64,6,ICD-5
1950,120,Female,65-69,8,ICD-5
1950,120,Female,70-74,6,ICD-5
1950,120,Female,75-79,4,ICD-5
1950,120,Female,80-84,4,ICD-5
1950,120,Male,01-04,2,ICD-5
1950,120,Male,05-09,2,ICD-5
1950,120,Male,10-14,4,ICD-5
1950,120,Male,15-19,3,ICD-5
1950,120,Male,20-24,5,ICD-5
1950,120,Male,25-29,10,ICD-5
1950,120,Male,30-34,12,ICD-5
1950,120,Male,35-39,5,ICD-5
1950,120,Male,40-44,7,ICD-5
1950,120,Male,45-49,11,ICD-5
1950,120,Male,50-54,11,ICD-5
1950,120,Male,55-59,9,ICD-5
1950,120,Male,60-64,8,ICD-5
1950,120,Male,65-69,6,ICD-5
1950,120,Male,70-74,3,ICD-5
1950,120,Male,75-79,2,ICD-5
1950,121,Female,15-19,1,ICD-5
1950,121,Female,20-24,2,ICD-5
1950,121,Female,25-29,1,ICD-5
1950,121,Female,35-39,1,ICD-5
1950,121,Female,50-54,2,ICD-5
1950,121,Female,55-59,1,ICD-5
1950,121,Female,60-64,3,ICD-5
1950,121,Female,65-69,5,ICD-5
1950,121,Female,70-74,1,ICD-5
1950,121,Female,75-79,2,ICD-5
1950,121,Female,80-84,2,ICD-5
1950,121,Female,85+,2,ICD-5
1950,121,Male,01-04,1,ICD-5
1950,121,Male,05-09,1,ICD-5
1950,121,Male,10-14,1,ICD-5
1950,121,Male,15-19,5,ICD-5
1950,121,Male,20-24,2,ICD-5
1950,121,Male,25-29,2,ICD-5
1950,121,Male,30-34,3,ICD-5
1950,121,Male,35-39,2,ICD-5
1950,121,Male,40-44,2,ICD-5
1950,121,Male,45-49,2,ICD-5
1950,121,Male,50-54,5,ICD-5
1950,121,Male,55-59,6,ICD-5
1950,121,Male,60-64,4,ICD-5
1950,121,Male,65-69,6,ICD-5
1950,121,Male,70-74,2,ICD-5
1950,121,Male,75-79,2,ICD-5
1950,1220,Female,01-04,1,ICD-5
1950,1220,Female,20-24,1,ICD-5
1950,1220,Male,<1,1,ICD-5
1950,1230,Female,60-64,1,ICD-5
1950,1250,Female,45-49,2,ICD-5
1950,1250,Female,55-59,1,ICD-5
1950,1250,Female,60-64,1,ICD-5
1950,1250,Female,65-69,1,ICD-5
1950,1250,Female,70-74,1,ICD-5
1950,1250,Male,50-54,1,ICD-5
1950,1250,Male,65-69,1,ICD-5
1950,1250,Male,70-74,1,ICD-5
1950,1260,Female,50-54,1,ICD-5
1950,1260,Female,70-74,1,ICD-5
1950,1260,Male,50-54,1,ICD-5
1950,1260,Male,60-64,1,ICD-5
1950,1270,Female,40-44,1,ICD-5
1950,1310,Female,30-34,1,ICD-5
1950,1320,Female,25-29,2,ICD-5
1950,1320,Female,45-49,1,ICD-5
1950,1320,Female,65-69,2,ICD-5
1950,1320,Male,15-19,1,ICD-5
1950,1320,Male,30-34,2,ICD-5
1950,1320,Male,40-44,2,ICD-5
1950,1320,Male,50-54,1,ICD-5
1950,1320,Male,70-74,1,ICD-5
1950,1320,Male,75-79,1,ICD-5
1950,1340,Female,35-39,1,ICD-5
1950,1340,Female,<1,2,ICD-5
1950,1340,Male,01-04,1,ICD-5
1950,1340,Male,20-24,1,ICD-5
1950,1340,Male,30-34,1,ICD-5
1950,1340,Male,35-39,1,ICD-5
1950,1340,Male,40-44,1,ICD-5
1950,1340,Male,45-49,1,ICD-5
1950,1340,Male,50-54,1,ICD-5
1950,1340,Male,65-69,1,ICD-5
1950,1340,Male,<1,1,ICD-5
1950,1350,Female,55-59,1,ICD-5
1950,1360,Female,45-49,1,ICD-5
1950,1380,Female,20-24,2,ICD-5
1950,1380,Female,30-34,1,ICD-5
1950,1380,Female,35-39,1,ICD-5
1950,1380,Female,40-44,1,ICD-5
1950,1380,Female,45-49,1,ICD-5
1950,1380,Female,50-54,3,ICD-5
1950,1380,Female,55-59,3,ICD-5
1950,1380,Female,65-69,1,ICD-5
1950,1380,Male,15-19,1,ICD-5
1950,1380,Male,30-34,1,ICD-5
1950,1380,Male,35-39,2,ICD-5
1950,1380,Male,45-49,3,ICD-5
1950,1380,Male,50-54,3,ICD-5
1950,1380,Male,65-69,1,ICD-5
1950,140,Female,45-49,2,ICD-5
1950,140,Female,55-59,1,ICD-5
1950,140,Female,60-64,2,ICD-5
1950,140,Female,75-79,4,ICD-5
1950,140,Female,80-84,1,ICD-5
1950,140,Female,85+,1,ICD-5
1950,140,Male,25-29,1,ICD-5
1950,140,Male,45-49,1,ICD-5
1950,140,Male,50-54,1,ICD-5
1950,140,Male,65-69,1,ICD-5
1950,140,Male,75-79,1,ICD-5
1950,1400,Female,60-64,1,ICD-5
1950,1400,Female,65-69,3,ICD-5
1950,1400,Female,70-74,2,ICD-5
1950,1400,Female,75-79,1,ICD-5
1950,1400,Female,80-84,4,ICD-5
1950,1400,Female,85+,2,ICD-5
1950,1400,Male,40-44,1,ICD-5
1950,1400,Male,45-49,4,ICD-5
1950,1400,Male,50-54,2,ICD-5
1950,1400,Male,55-59,3,ICD-5
1950,1400,Male,60-64,6,ICD-5
1950,1400,Male,65-69,20,ICD-5
1950,1400,Male,70-74,31,ICD-5
1950,1400,Male,75-79,36,ICD-5
1950,1400,Male,80-84,23,ICD-5
1950,1400,Male,85+,22,ICD-5
1950,1410,Female,25-29,1,ICD-5
1950,1410,Female,30-34,2,ICD-5
1950,1410,Female,35-39,3,ICD-5
1950,1410,Female,40-44,2,ICD-5
1950,1410,Female,45-49,6,ICD-5
1950,1410,Female,50-54,5,ICD-5
1950,1410,Female,55-59,10,ICD-5
1950,1410,Female,60-64,18,ICD-5
1950,1410,Female,65-69,22,ICD-5
1950,1410,Female,70-74,29,ICD-5
1950,1410,Female,75-79,23,ICD-5
1950,1410,Female,80-84,17,ICD-5
1950,1410,Female,85+,8,ICD-5
1950,1410,Male,35-39,1,ICD-5
1950,1410,Male,40-44,4,ICD-5
1950,1410,Male,45-49,5,ICD-5
1950,1410,Male,50-54,15,ICD-5
1950,1410,Male,55-59,41,ICD-5
1950,1410,Male,60-64,53,ICD-5
1950,1410,Male,65-69,82,ICD-5
1950,1410,Male,70-74,123,ICD-5
1950,1410,Male,75-79,120,ICD-5
1950,1410,Male,80-84,62,ICD-5
1950,1410,Male,85+,19,ICD-5
1950,1420,Female,10-14,1,ICD-5
1950,1420,Female,30-34,1,ICD-5
1950,1420,Female,35-39,2,ICD-5
1950,1420,Female,40-44,3,ICD-5
1950,1420,Female,45-49,2,ICD-5
1950,1420,Female,50-54,3,ICD-5
1950,1420,Female,60-64,9,ICD-5
1950,1420,Female,65-69,2,ICD-5
1950,1420,Female,70-74,7,ICD-5
1950,1420,Female,75-79,9,ICD-5
1950,1420,Female,80-84,7,ICD-5
1950,1420,Female,85+,5,ICD-5
1950,1420,Male,20-24,1,ICD-5
1950,1420,Male,25-29,2,ICD-5
1950,1420,Male,40-44,1,ICD-5
1950,1420,Male,45-49,3,ICD-5
1950,1420,Male,50-54,5,ICD-5
1950,1420,Male,55-59,8,ICD-5
1950,1420,Male,60-64,10,ICD-5
1950,1420,Male,65-69,11,ICD-5
1950,1420,Male,70-74,12,ICD-5
1950,1420,Male,75-79,16,ICD-5
1950,1420,Male,80-84,4,ICD-5
1950,1420,Male,85+,9,ICD-5
1950,1430,Female,45-49,4,ICD-5
1950,1430,Female,50-54,1,ICD-5
1950,1430,Female,55-59,3,ICD-5
1950,1430,Female,60-64,3,ICD-5
1950,1430,Female,65-69,1,ICD-5
1950,1430,Female,70-74,3,ICD-5
1950,1430,Female,75-79,3,ICD-5
1950,1430,Female,80-84,1,ICD-5
1950,1430,Female,85+,3,ICD-5
1950,1430,Male,45-49,2,ICD-5
1950,1430,Male,50-54,3,ICD-5
1950,1430,Male,55-59,6,ICD-5
1950,1430,Male,60-64,11,ICD-5
1950,1430,Male,65-69,20,ICD-5
1950,1430,Male,70-74,9,ICD-5
1950,1430,Male,75-79,20,ICD-5
1950,1430,Male,80-84,14,ICD-5
1950,1430,Male,85+,4,ICD-5
1950,1440,Female,40-44,1,ICD-5
1950,1440,Female,50-54,5,ICD-5
1950,1440,Female,55-59,9,ICD-5
1950,1440,Female,60-64,9,ICD-5
1950,1440,Female,65-69,11,ICD-5
1950,1440,Female,70-74,13,ICD-5
1950,1440,Female,75-79,12,ICD-5
1950,1440,Female,80-84,8,ICD-5
1950,1440,Female,85+,9,ICD-5
1950,1440,Male,35-39,1,ICD-5
1950,1440,Male,40-44,1,ICD-5
1950,1440,Male,45-49,6,ICD-5
1950,1440,Male,50-54,1,ICD-5
1950,1440,Male,55-59,12,ICD-5
1950,1440,Male,60-64,22,ICD-5
1950,1440,Male,65-69,36,ICD-5
1950,1440,Male,70-74,47,ICD-5
1950,1440,Male,75-79,51,ICD-5
1950,1440,Male,80-84,36,ICD-5
1950,1440,Male,85+,13,ICD-5
1950,1450,Female,15-19,1,ICD-5
1950,1450,Female,40-44,1,ICD-5
1950,1450,Female,50-54,5,ICD-5
1950,1450,Female,55-59,4,ICD-5
1950,1450,Female,60-64,4,ICD-5
1950,1450,Female,65-69,6,ICD-5
1950,1450,Female,70-74,4,ICD-5
1950,1450,Female,75-79,7,ICD-5
1950,1450,Female,80-84,3,ICD-5
1950,1450,Female,85+,2,ICD-5
1950,1450,Male,20-24,2,ICD-5
1950,1450,Male,25-29,1,ICD-5
1950,1450,Male,45-49,5,ICD-5
1950,1450,Male,50-54,12,ICD-5
1950,1450,Male,55-59,18,ICD-5
1950,1450,Male,60-64,19,ICD-5
1950,1450,Male,65-69,22,ICD-5
1950,1450,Male,70-74,29,ICD-5
1950,1450,Male,75-79,34,ICD-5
1950,1450,Male,80-84,21,ICD-5
1950,1450,Male,85+,9,ICD-5
1950,1460,Female,01-04,1,ICD-5
1950,1460,Female,05-09,1,ICD-5
1950,1460,Female,15-19,1,ICD-5
1950,1460,Female,25-29,2,ICD-5
1950,1460,Female,35-39,3,ICD-5
1950,1460,Female,40-44,1,ICD-5
1950,1460,Female,45-49,1,ICD-5
1950,1460,Female,50-54,3,ICD-5
1950,1460,Female,55-59,3,ICD-5
1950,1460,Female,60-64,5,ICD-5
1950,1460,Female,65-69,7,ICD-5
1950,1460,Female,70-74,3,ICD-5
1950,1460,Female,75-79,4,ICD-5
1950,1460,Female,80-84,1,ICD-5
1950,1460,Female,85+,1,ICD-5
1950,1460,Male,15-19,4,ICD-5
1950,1460,Male,30-34,1,ICD-5
1950,1460,Male,35-39,3,ICD-5
1950,1460,Male,40-44,1,ICD-5
1950,1460,Male,45-49,6,ICD-5
1950,1460,Male,50-54,8,ICD-5
1950,1460,Male,55-59,6,ICD-5
1950,1460,Male,60-64,4,ICD-5
1950,1460,Male,65-69,4,ICD-5
1950,1460,Male,70-74,10,ICD-5
1950,1460,Male,75-79,1,ICD-5
1950,1460,Male,80-84,2,ICD-5
1950,1470,Female,30-34,1,ICD-5
1950,1470,Female,35-39,10,ICD-5
1950,1470,Female,40-44,7,ICD-5
1950,1470,Female,45-49,8,ICD-5
1950,1470,Female,50-54,17,ICD-5
1950,1470,Female,55-59,24,ICD-5
1950,1470,Female,60-64,22,ICD-5
1950,1470,Female,65-69,18,ICD-5
1950,1470,Female,70-74,14,ICD-5
1950,1470,Female,75-79,13,ICD-5
1950,1470,Female,80-84,4,ICD-5
1950,1470,Female,85+,1,ICD-5
1950,1470,Male,35-39,1,ICD-5
1950,1470,Male,45-49,3,ICD-5
1950,1470,Male,50-54,3,ICD-5
1950,1470,Male,55-59,3,ICD-5
1950,1470,Male,60-64,14,ICD-5
1950,1470,Male,65-69,20,ICD-5
1950,1470,Male,70-74,26,ICD-5
1950,1470,Male,75-79,19,ICD-5
1950,1470,Male,80-84,8,ICD-5
1950,1470,Male,85+,2,ICD-5
1950,1480,Female,15-19,1,ICD-5
1950,1480,Female,30-34,1,ICD-5
1950,1480,Female,40-44,4,ICD-5
1950,1480,Female,45-49,9,ICD-5
1950,1480,Female,50-54,11,ICD-5
1950,1480,Female,55-59,18,ICD-5
1950,1480,Female,60-64,15,ICD-5
1950,1480,Female,65-69,8,ICD-5
1950,1480,Female,70-74,8,ICD-5
1950,1480,Female,75-79,11,ICD-5
1950,1480,Female,80-84,7,ICD-5
1950,1480,Female,85+,3,ICD-5
1950,1480,Male,15-19,1,ICD-5
1950,1480,Male,40-44,3,ICD-5
1950,1480,Male,45-49,5,ICD-5
1950,1480,Male,50-54,10,ICD-5
1950,1480,Male,55-59,15,ICD-5
1950,1480,Male,60-64,28,ICD-5
1950,1480,Male,65-69,25,ICD-5
1950,1480,Male,70-74,47,ICD-5
1950,1480,Male,75-79,36,ICD-5
1950,1480,Male,80-84,15,ICD-5
1950,1480,Male,85+,8,ICD-5
1950,150,Female,01-04,3,ICD-5
1950,150,Female,05-09,4,ICD-5
1950,150,Female,20-24,1,ICD-5
1950,150,Female,25-29,1,ICD-5
1950,150,Female,30-34,1,ICD-5
1950,150,Female,35-39,2,ICD-5
1950,150,Female,45-49,1,ICD-5
1950,150,Female,55-59,1,ICD-5
1950,150,Female,60-64,3,ICD-5
1950,150,Female,65-69,4,ICD-5
1950,150,Female,70-74,4,ICD-5
1950,150,Female,75-79,3,ICD-5
1950,150,Female,80-84,2,ICD-5
1950,150,Female,<1,1,ICD-5
1950,150,Male,01-04,1,ICD-5
1950,150,Male,05-09,1,ICD-5
1950,150,Male,10-14,1,ICD-5
1950,150,Male,15-19,1,ICD-5
1950,150,Male,20-24,1,ICD-5
1950,150,Male,25-29,1,ICD-5
1950,150,Male,40-44,1,ICD-5
1950,150,Male,50-54,1,ICD-5
1950,150,Male,55-59,3,ICD-5
1950,150,Male,65-69,1,ICD-5
1950,150,Male,70-74,3,ICD-5
1950,150,Male,85+,2,ICD-5
1950,150,Male,<1,1,ICD-5
1950,1500,Female,25-29,3,ICD-5
1950,1500,Female,30-34,2,ICD-5
1950,1500,Female,35-39,12,ICD-5
1950,1500,Female,40-44,16,ICD-5
1950,1500,Female,45-49,19,ICD-5
1950,1500,Female,50-54,40,ICD-5
1950,1500,Female,55-59,53,ICD-5
1950,1500,Female,60-64,100,ICD-5
1950,1500,Female,65-69,140,ICD-5
1950,1500,Female,70-74,166,ICD-5
1950,1500,Female,75-79,152,ICD-5
1950,1500,Female,80-84,80,ICD-5
1950,1500,Female,85+,52,ICD-5
1950,1500,Male,25-29,1,ICD-5
1950,1500,Male,35-39,12,ICD-5
1950,1500,Male,40-44,19,ICD-5
1950,1500,Male,45-49,47,ICD-5
1950,1500,Male,50-54,84,ICD-5
1950,1500,Male,55-59,96,ICD-5
1950,1500,Male,60-64,170,ICD-5
1950,1500,Male,65-69,272,ICD-5
1950,1500,Male,70-74,341,ICD-5
1950,1500,Male,75-79,301,ICD-5
1950,1500,Male,80-84,118,ICD-5
1950,1500,Male,85+,49,ICD-5
1950,1510,Female,10-14,1,ICD-5
1950,1510,Female,15-19,1,ICD-5
1950,1510,Female,20-24,2,ICD-5
1950,1510,Female,25-29,19,ICD-5
1950,1510,Female,30-34,31,ICD-5
1950,1510,Female,35-39,57,ICD-5
1950,1510,Female,40-44,117,ICD-5
1950,1510,Female,45-49,211,ICD-5
1950,1510,Female,50-54,284,ICD-5
1950,1510,Female,55-59,457,ICD-5
1950,1510,Female,60-64,696,ICD-5
1950,1510,Female,65-69,1068,ICD-5
1950,1510,Female,70-74,1234,ICD-5
1950,1510,Female,75-79,1141,ICD-5
1950,1510,Female,80-84,739,ICD-5
1950,1510,Female,85+,374,ICD-5
1950,1510,Male,05-09,1,ICD-5
1950,1510,Male,15-19,2,ICD-5
1950,1510,Male,20-24,8,ICD-5
1950,1510,Male,25-29,24,ICD-5
1950,1510,Male,30-34,27,ICD-5
1950,1510,Male,35-39,104,ICD-5
1950,1510,Male,40-44,229,ICD-5
1950,1510,Male,45-49,445,ICD-5
1950,1510,Male,50-54,590,ICD-5
1950,1510,Male,55-59,840,ICD-5
1950,1510,Male,60-64,1101,ICD-5
1950,1510,Male,65-69,1418,ICD-5
1950,1510,Male,70-74,1460,ICD-5
1950,1510,Male,75-79,1110,ICD-5
1950,1510,Male,80-84,496,ICD-5
1950,1510,Male,85+,158,ICD-5
1950,1520,Female,20-24,1,ICD-5
1950,1520,Female,35-39,1,ICD-5
1950,1520,Female,40-44,5,ICD-5
1950,1520,Female,45-49,5,ICD-5
1950,1520,Female,50-54,6,ICD-5
1950,1520,Female,55-59,6,ICD-5
1950,1520,Female,60-64,4,ICD-5
1950,1520,Female,65-69,16,ICD-5
1950,1520,Female,70-74,18,ICD-5
1950,1520,Female,75-79,19,ICD-5
1950,1520,Female,80-84,2,ICD-5
1950,1520,Female,85+,3,ICD-5
1950,1520,Male,15-19,2,ICD-5
1950,1520,Male,20-24,1,ICD-5
1950,1520,Male,30-34,4,ICD-5
1950,1520,Male,35-39,1,ICD-5
1950,1520,Male,40-44,4,ICD-5
1950,1520,Male,45-49,7,ICD-5
1950,1520,Male,50-54,10,ICD-5
1950,1520,Male,55-59,12,ICD-5
1950,1520,Male,60-64,11,ICD-5
1950,1520,Male,65-69,13,ICD-5
1950,1520,Male,70-74,16,ICD-5
1950,1520,Male,75-79,10,ICD-5
1950,1520,Male,80-84,4,ICD-5
1950,1520,Male,85+,1,ICD-5
1950,1530,Female,05-09,1,ICD-5
1950,1530,Female,20-24,6,ICD-5
1950,1530,Female,25-29,14,ICD-5
1950,1530,Female,30-34,23,ICD-5
1950,1530,Female,35-39,68,ICD-5
1950,1530,Female,40-44,121,ICD-5
1950,1530,Female,45-49,178,ICD-5
1950,1530,Female,50-54,317,ICD-5
1950,1530,Female,55-59,440,ICD-5
1950,1530,Female,60-64,600,ICD-5
1950,1530,Female,65-69,755,ICD-5
1950,1530,Female,70-74,1044,ICD-5
1950,1530,Female,75-79,1080,ICD-5
1950,1530,Female,80-84,750,ICD-5
1950,1530,Female,85+,437,ICD-5
1950,1530,Male,05-09,1,ICD-5
1950,1530,Male,15-19,2,ICD-5
1950,1530,Male,20-24,1,ICD-5
1950,1530,Male,25-29,16,ICD-5
1950,1530,Male,30-34,25,ICD-5
1950,1530,Male,35-39,51,ICD-5
1950,1530,Male,40-44,86,ICD-5
1950,1530,Male,45-49,146,ICD-5
1950,1530,Male,50-54,202,ICD-5
1950,1530,Male,55-59,314,ICD-5
1950,1530,Male,60-64,471,ICD-5
1950,1530,Male,65-69,694,ICD-5
1950,1530,Male,70-74,879,ICD-5
1950,1530,Male,75-79,857,ICD-5
1950,1530,Male,80-84,419,ICD-5
1950,1530,Male,85+,155,ICD-5
1950,1540,Female,20-24,4,ICD-5
1950,1540,Female,25-29,7,ICD-5
1950,1540,Female,30-34,16,ICD-5
1950,1540,Female,35-39,30,ICD-5
1950,1540,Female,40-44,43,ICD-5
1950,1540,Female,45-49,95,ICD-5
1950,1540,Female,50-54,150,ICD-5
1950,1540,Female,55-59,227,ICD-5
1950,1540,Female,60-64,283,ICD-5
1950,1540,Female,65-69,378,ICD-5
1950,1540,Female,70-74,449,ICD-5
1950,1540,Female,75-79,436,ICD-5
1950,1540,Female,80-84,263,ICD-5
1950,1540,Female,85+,156,ICD-5
1950,1540,Male,15-19,2,ICD-5
1950,1540,Male,20-24,1,ICD-5
1950,1540,Male,25-29,7,ICD-5
1950,1540,Male,30-34,15,ICD-5
1950,1540,Male,35-39,27,ICD-5
1950,1540,Male,40-44,72,ICD-5
1950,1540,Male,45-49,111,ICD-5
1950,1540,Male,50-54,193,ICD-5
1950,1540,Male,55-59,330,ICD-5
1950,1540,Male,60-64,461,ICD-5
1950,1540,Male,65-69,608,ICD-5
1950,1540,Male,70-74,795,ICD-5
1950,1540,Male,75-79,627,ICD-5
1950,1540,Male,80-84,323,ICD-5
1950,1540,Male,85+,127,ICD-5
1950,1550,Female,05-09,1,ICD-5
1950,1550,Female,25-29,1,ICD-5
1950,1550,Female,30-34,3,ICD-5
1950,1550,Female,35-39,10,ICD-5
1950,1550,Female,40-44,11,ICD-5
1950,1550,Female,45-49,29,ICD-5
1950,1550,Female,50-54,50,ICD-5
1950,1550,Female,55-59,71,ICD-5
1950,1550,Female,60-64,106,ICD-5
1950,1550,Female,65-69,158,ICD-5
1950,1550,Female,70-74,169,ICD-5
1950,1550,Female,75-79,130,ICD-5
1950,1550,Female,80-84,53,ICD-5
1950,1550,Female,85+,28,ICD-5
1950,1550,Male,01-04,3,ICD-5
1950,1550,Male,05-09,1,ICD-5
1950,1550,Male,20-24,2,ICD-5
1950,1550,Male,25-29,2,ICD-5
1950,1550,Male,30-34,3,ICD-5
1950,1550,Male,35-39,7,ICD-5
1950,1550,Male,40-44,13,ICD-5
1950,1550,Male,45-49,26,ICD-5
1950,1550,Male,50-54,36,ICD-5
1950,1550,Male,55-59,46,ICD-5
1950,1550,Male,60-64,60,ICD-5
1950,1550,Male,65-69,89,ICD-5
1950,1550,Male,70-74,83,ICD-5
1950,1550,Male,75-79,62,ICD-5
1950,1550,Male,80-84,35,ICD-5
1950,1550,Male,85+,10,ICD-5
1950,1550,Male,<1,1,ICD-5
1950,1560,Female,30-34,1,ICD-5
1950,1560,Female,35-39,6,ICD-5
1950,1560,Female,40-44,11,ICD-5
1950,1560,Female,45-49,19,ICD-5
1950,1560,Female,50-54,27,ICD-5
1950,1560,Female,55-59,39,ICD-5
1950,1560,Female,60-64,74,ICD-5
1950,1560,Female,65-69,87,ICD-5
1950,1560,Female,70-74,100,ICD-5
1950,1560,Female,75-79,98,ICD-5
1950,1560,Female,80-84,62,ICD-5
1950,1560,Female,85+,37,ICD-5
1950,1560,Female,<1,1,ICD-5
1950,1560,Male,10-14,1,ICD-5
1950,1560,Male,20-24,1,ICD-5
1950,1560,Male,25-29,1,ICD-5
1950,1560,Male,35-39,5,ICD-5
1950,1560,Male,40-44,9,ICD-5
1950,1560,Male,45-49,36,ICD-5
1950,1560,Male,50-54,41,ICD-5
1950,1560,Male,55-59,52,ICD-5
1950,1560,Male,60-64,71,ICD-5
1950,1560,Male,65-69,99,ICD-5
1950,1560,Male,70-74,115,ICD-5
1950,1560,Male,75-79,105,ICD-5
1950,1560,Male,80-84,40,ICD-5
1950,1560,Male,85+,10,ICD-5
1950,1570,Female,25-29,1,ICD-5
1950,1570,Female,30-34,3,ICD-5
1950,1570,Female,35-39,11,ICD-5
1950,1570,Female,40-44,19,ICD-5
1950,1570,Female,45-49,37,ICD-5
1950,1570,Female,50-54,62,ICD-5
1950,1570,Female,55-59,142,ICD-5
1950,1570,Female,60-64,205,ICD-5
1950,1570,Female,65-69,254,ICD-5
1950,1570,Female,70-74,272,ICD-5
1950,1570,Female,75-79,232,ICD-5
1950,1570,Female,80-84,123,ICD-5
1950,1570,Female,85+,73,ICD-5
1950,1570,Male,20-24,1,ICD-5
