year,cause,sex,age,deaths,icd_version
1958,1651,Male,70-74,2,ICD-6
1958,1651,Male,75-79,5,ICD-6
1958,1651,Male,80-84,1,ICD-6
1958,1651,Male,85+,1,ICD-6
1958,1751,Female,35-39,1,ICD-6
1958,1751,Female,45-49,2,ICD-6
1958,1751,Female,50-54,5,ICD-6
1958,1751,Female,55-59,2,ICD-6
1958,1751,Female,60-64,6,ICD-6
1958,1751,Female,65-69,4,ICD-6
1958,1751,Female,80-84,1,ICD-6
1958,1758,Female,15-19,1,ICD-6
1958,1758,Female,50-54,1,ICD-6
1958,1758,Female,55-59,1,ICD-6
1958,1761,Female,30-34,1,ICD-6
1958,1761,Female,35-39,3,ICD-6
1958,1761,Female,40-44,3,ICD-6
1958,1761,Female,45-49,6,ICD-6
1958,1761,Female,50-54,10,ICD-6
1958,1761,Female,55-59,9,ICD-6
1958,1761,Female,60-64,15,ICD-6
1958,1761,Female,65-69,18,ICD-6
1958,1761,Female,70-74,22,ICD-6
1958,1761,Female,75-79,28,ICD-6
1958,1761,Female,80-84,15,ICD-6
1958,1761,Female,85+,13,ICD-6
1958,1767,Female,01-04,1,ICD-6
1958,1767,Female,45-49,1,ICD-6
1958,1767,Female,55-59,4,ICD-6
1958,1767,Female,60-64,1,ICD-6
1958,1767,Female,65-69,2,ICD-6
1958,1767,Female,75-79,1,ICD-6
1958,1767,Female,80-84,1,ICD-6
1958,1791,Male,30-34,2,ICD-6
1958,1791,Male,50-54,3,ICD-6
1958,1791,Male,55-59,4,ICD-6
1958,1791,Male,60-64,3,ICD-6
1958,1791,Male,65-69,8,ICD-6
1958,1791,Male,70-74,4,ICD-6
1958,1791,Male,75-79,1,ICD-6
1958,1791,Male,80-84,2,ICD-6
1958,1791,Male,85+,1,ICD-6
1958,1799,Male,40-44,1,ICD-6
1958,1799,Male,65-69,1,ICD-6
1958,1818,Female,50-54,2,ICD-6
1958,1818,Female,55-59,2,ICD-6
1958,1818,Female,60-64,2,ICD-6
1958,1818,Female,65-69,2,ICD-6
1958,1818,Female,70-74,4,ICD-6
1958,1818,Female,80-84,1,ICD-6
1958,1818,Female,85+,1,ICD-6
1958,1818,Male,40-44,1,ICD-6
1958,1818,Male,50-54,1,ICD-6
1958,1818,Male,55-59,1,ICD-6
1958,1818,Male,60-64,5,ICD-6
1958,1818,Male,65-69,2,ICD-6
1958,1818,Male,75-79,1,ICD-6
1958,1818,Male,80-84,1,ICD-6
1958,1909,Female,01-04,1,ICD-6
1958,1909,Female,15-19,1,ICD-6
1958,1909,Female,25-29,8,ICD-6
1958,1909,Female,30-34,13,ICD-6
1958,1909,Female,35-39,17,ICD-6
1958,1909,Female,40-44,23,ICD-6
1958,1909,Female,45-49,21,ICD-6
1958,1909,Female,50-54,18,ICD-6
1958,1909,Female,55-59,15,ICD-6
1958,1909,Female,60-64,18,ICD-6
1958,1909,Female,65-69,21,ICD-6
1958,1909,Female,70-74,15,ICD-6
1958,1909,Female,75-79,17,ICD-6
1958,1909,Female,80-84,14,ICD-6
1958,1909,Female,85+,4,ICD-6
1958,1909,Male,10-14,1,ICD-6
1958,1909,Male,15-19,1,ICD-6
1958,1909,Male,20-24,3,ICD-6
1958,1909,Male,25-29,7,ICD-6
1958,1909,Male,30-34,4,ICD-6
1958,1909,Male,35-39,15,ICD-6
1958,1909,Male,40-44,9,ICD-6
1958,1909,Male,45-49,12,ICD-6
1958,1909,Male,50-54,9,ICD-6
1958,1909,Male,55-59,11,ICD-6
1958,1909,Male,60-64,15,ICD-6
1958,1909,Male,65-69,14,ICD-6
1958,1909,Male,70-74,7,ICD-6
1958,1909,Male,75-79,7,ICD-6
1958,1909,Male,80-84,6,ICD-6
1958,1909,Male,85+,4,ICD-6
1958,1919,Female,15-19,2,ICD-6
1958,1919,Female,40-44,1,ICD-6
1958,1919,Female,45-49,10,ICD-6
1958,1919,Female,50-54,7,ICD-6
1958,1919,Female,55-59,14,ICD-6
1958,1919,Female,60-64,24,ICD-6
1958,1919,Female,65-69,26,ICD-6
1958,1919,Female,70-74,37,ICD-6
1958,1919,Female,75-79,29,ICD-6
1958,1919,Female,80-84,42,ICD-6
1958,1919,Female,85+,43,ICD-6
1958,1919,Male,15-19,1,ICD-6
1958,1919,Male,30-34,1,ICD-6
1958,1919,Male,35-39,3,ICD-6
1958,1919,Male,40-44,5,ICD-6
1958,1919,Male,45-49,9,ICD-6
1958,1919,Male,50-54,8,ICD-6
1958,1919,Male,55-59,21,ICD-6
1958,1919,Male,60-64,27,ICD-6
1958,1919,Male,65-69,38,ICD-6
1958,1919,Male,70-74,44,ICD-6
1958,1919,Male,75-79,43,ICD-6
1958,1919,Male,80-84,41,ICD-6
1958,1919,Male,85+,41,ICD-6
1958,1931,Female,10-14,2,ICD-6
1958,1931,Female,15-19,1,ICD-6
1958,1931,Female,20-24,1,ICD-6
1958,1931,Female,25-29,1,ICD-6
1958,1931,Female,45-49,2,ICD-6
1958,1931,Female,60-64,2,ICD-6
1958,1931,Female,75-79,1,ICD-6
1958,1931,Male,05-09,1,ICD-6
1958,1931,Male,10-14,1,ICD-6
1958,1931,Male,15-19,1,ICD-6
1958,1931,Male,25-29,1,ICD-6
1958,1931,Male,30-34,2,ICD-6
1958,1931,Male,45-49,3,ICD-6
1958,1931,Male,50-54,1,ICD-6
1958,1931,Male,55-59,1,ICD-6
1958,1931,Male,65-69,1,ICD-6
1958,1931,Male,70-74,2,ICD-6
1958,1931,Male,75-79,1,ICD-6
1958,1932,Female,10-14,1,ICD-6
1958,1932,Female,50-54,1,ICD-6
1958,1932,Female,55-59,1,ICD-6
1958,1932,Male,15-19,1,ICD-6
1958,1932,Male,25-29,1,ICD-6
1958,1932,Male,30-34,1,ICD-6
1958,1932,Male,35-39,1,ICD-6
1958,1932,Male,45-49,1,ICD-6
1958,1932,Male,55-59,1,ICD-6
1958,1932,Male,65-69,1,ICD-6
1958,1933,Female,70-74,2,ICD-6
1958,1933,Male,30-34,1,ICD-6
1958,1933,Male,55-59,1,ICD-6
1958,1934,Female,01-04,2,ICD-6
1958,1934,Female,05-09,2,ICD-6
1958,1934,Female,10-14,3,ICD-6
1958,1934,Female,15-19,1,ICD-6
1958,1934,Female,30-34,1,ICD-6
1958,1934,Female,40-44,1,ICD-6
1958,1934,Female,45-49,1,ICD-6
1958,1934,Female,50-54,1,ICD-6
1958,1934,Female,60-64,1,ICD-6
1958,1934,Female,65-69,2,ICD-6
1958,1934,Female,<1,2,ICD-6
1958,1934,Male,01-04,18,ICD-6
1958,1934,Male,05-09,4,ICD-6
1958,1934,Male,10-14,2,ICD-6
1958,1934,Male,15-19,1,ICD-6
1958,1934,Male,25-29,2,ICD-6
1958,1934,Male,30-34,1,ICD-6
1958,1934,Male,35-39,1,ICD-6
1958,1934,Male,40-44,1,ICD-6
1958,1934,Male,50-54,1,ICD-6
1958,1934,Male,55-59,1,ICD-6
1958,1934,Male,<1,3,ICD-6
1958,1938,Female,05-09,2,ICD-6
1958,1938,Female,30-34,1,ICD-6
1958,1938,Female,35-39,1,ICD-6
1958,1938,Female,40-44,2,ICD-6
1958,1938,Female,45-49,2,ICD-6
1958,1938,Female,50-54,4,ICD-6
1958,1938,Female,55-59,2,ICD-6
1958,1938,Female,60-64,1,ICD-6
1958,1938,Female,65-69,3,ICD-6
1958,1938,Female,70-74,1,ICD-6
1958,1938,Male,01-04,1,ICD-6
1958,1938,Male,05-09,2,ICD-6
1958,1938,Male,10-14,1,ICD-6
1958,1938,Male,15-19,1,ICD-6
1958,1938,Male,35-39,1,ICD-6
1958,1938,Male,40-44,1,ICD-6
1958,1938,Male,45-49,2,ICD-6
1958,1938,Male,50-54,5,ICD-6
1958,1938,Male,55-59,4,ICD-6
1958,1938,Male,60-64,2,ICD-6
1958,1938,Male,65-69,1,ICD-6
1958,1938,Male,70-74,1,ICD-6
1958,1951,Female,20-24,1,ICD-6
1958,1951,Female,35-39,1,ICD-6
1958,1951,Female,55-59,1,ICD-6
1958,1951,Female,60-64,1,ICD-6
1958,1951,Female,65-69,2,ICD-6
1958,1951,Female,70-74,2,ICD-6
1958,1951,Female,75-79,1,ICD-6
1958,1951,Male,05-09,1,ICD-6
1958,1951,Male,10-14,1,ICD-6
1958,1951,Male,25-29,1,ICD-6
1958,1951,Male,30-34,2,ICD-6
1958,1951,Male,35-39,2,ICD-6
1958,1951,Male,45-49,2,ICD-6
1958,1951,Male,55-59,2,ICD-6
1958,1951,Male,65-69,1,ICD-6
1958,1951,Male,70-74,1,ICD-6
1958,1951,Male,75-79,2,ICD-6
1958,1953,Female,15-19,1,ICD-6
1958,1953,Female,20-24,1,ICD-6
1958,1953,Female,40-44,1,ICD-6
1958,1953,Female,60-64,1,ICD-6
1958,1953,Female,65-69,1,ICD-6
1958,1953,Female,70-74,2,ICD-6
1958,1953,Male,45-49,2,ICD-6
1958,1953,Male,55-59,3,ICD-6
1958,1953,Male,65-69,1,ICD-6
1958,1969,Female,01-04,5,ICD-6
1958,1969,Female,05-09,6,ICD-6
1958,1969,Female,10-14,15,ICD-6
1958,1969,Female,15-19,16,ICD-6
1958,1969,Female,20-24,13,ICD-6
1958,1969,Female,25-29,10,ICD-6
1958,1969,Female,30-34,4,ICD-6
1958,1969,Female,35-39,5,ICD-6
1958,1969,Female,40-44,10,ICD-6
1958,1969,Female,45-49,10,ICD-6
1958,1969,Female,50-54,14,ICD-6
1958,1969,Female,55-59,20,ICD-6
1958,1969,Female,60-64,22,ICD-6
1958,1969,Female,65-69,32,ICD-6
1958,1969,Female,70-74,41,ICD-6
1958,1969,Female,75-79,37,ICD-6
1958,1969,Female,80-84,21,ICD-6
1958,1969,Female,85+,19,ICD-6
1958,1969,Male,01-04,5,ICD-6
1958,1969,Male,05-09,4,ICD-6
1958,1969,Male,10-14,12,ICD-6
1958,1969,Male,15-19,17,ICD-6
1958,1969,Male,20-24,14,ICD-6
1958,1969,Male,25-29,6,ICD-6
1958,1969,Male,30-34,11,ICD-6
1958,1969,Male,35-39,4,ICD-6
1958,1969,Male,40-44,7,ICD-6
1958,1969,Male,45-49,19,ICD-6
1958,1969,Male,50-54,22,ICD-6
1958,1969,Male,55-59,33,ICD-6
1958,1969,Male,60-64,41,ICD-6
1958,1969,Male,65-69,46,ICD-6
1958,1969,Male,70-74,41,ICD-6
1958,1969,Male,75-79,40,ICD-6
1958,1969,Male,80-84,20,ICD-6
1958,1969,Male,85+,12,ICD-6
1958,1979,Female,01-04,1,ICD-6
1958,1979,Female,05-09,1,ICD-6
1958,1979,Female,10-14,3,ICD-6
1958,1979,Female,15-19,2,ICD-6
1958,1979,Female,20-24,4,ICD-6
1958,1979,Female,25-29,1,ICD-6
1958,1979,Female,30-34,3,ICD-6
1958,1979,Female,35-39,6,ICD-6
1958,1979,Female,40-44,5,ICD-6
1958,1979,Female,45-49,6,ICD-6
1958,1979,Female,50-54,7,ICD-6
1958,1979,Female,55-59,8,ICD-6
1958,1979,Female,60-64,8,ICD-6
1958,1979,Female,65-69,16,ICD-6
1958,1979,Female,70-74,13,ICD-6
1958,1979,Female,75-79,15,ICD-6
1958,1979,Female,80-84,8,ICD-6
1958,1979,Female,85+,3,ICD-6
1958,1979,Female,<1,2,ICD-6
1958,1979,Male,01-04,1,ICD-6
1958,1979,Male,05-09,1,ICD-6
1958,1979,Male,10-14,1,ICD-6
1958,1979,Male,15-19,2,ICD-6
1958,1979,Male,20-24,2,ICD-6
1958,1979,Male,30-34,4,ICD-6
1958,1979,Male,35-39,5,ICD-6
1958,1979,Male,40-44,3,ICD-6
1958,1979,Male,45-49,7,ICD-6
1958,1979,Male,50-54,9,ICD-6
1958,1979,Male,55-59,18,ICD-6
1958,1979,Male,60-64,9,ICD-6
1958,1979,Male,65-69,18,ICD-6
1958,1979,Male,70-74,12,ICD-6
1958,1979,Male,75-79,10,ICD-6
1958,1979,Male,80-84,7,ICD-6
1958,1979,Male,85+,4,ICD-6
1958,1989,Female,15-19,1,ICD-6
1958,1989,Female,35-39,2,ICD-6
1958,1989,Female,45-49,2,ICD-6
1958,1989,Female,55-59,3,ICD-6
1958,1989,Female,60-64,1,ICD-6
1958,1989,Female,65-69,3,ICD-6
