year,cause,sex,age,deaths,icd_version
1979,119,Male,65-69,41,ICD-8
1979,119,Male,70-74,49,ICD-8
1979,119,Male,75-79,38,ICD-8
1979,119,Male,80-84,21,ICD-8
1979,119,Male,85+,8,ICD-8
1979,1363,Female,01-04,2,ICD-8
1979,1363,Female,05-09,1,ICD-8
1979,1363,Female,30-34,1,ICD-8
1979,1363,Female,40-44,1,ICD-8
1979,1363,Female,<1,3,ICD-8
1979,1363,Male,20-24,1,ICD-8
1979,1363,Male,<1,3,ICD-8
1979,1369,Female,20-24,1,ICD-8
1979,1369,Female,30-34,1,ICD-8
1979,1369,Female,60-64,1,ICD-8
1979,1369,Female,80-84,2,ICD-8
1979,1369,Male,40-44,1,ICD-8
1979,1369,Male,50-54,1,ICD-8
1979,1369,Male,85+,2,ICD-8
1979,1369,Male,<1,3,ICD-8
1979,1370,Female,30-34,2,ICD-8
1979,1370,Female,35-39,1,ICD-8
1979,1370,Female,40-44,5,ICD-8
1979,1370,Female,45-49,2,ICD-8
1979,1370,Female,50-54,13,ICD-8
1979,1370,Female,55-59,16,ICD-8
1979,1370,Female,60-64,12,ICD-8
1979,1370,Female,65-69,14,ICD-8
1979,1370,Female,70-74,15,ICD-8
1979,1370,Female,75-79,8,ICD-8
1979,1370,Female,80-84,10,ICD-8
1979,1370,Female,85+,5,ICD-8
1979,1370,Male,25-29,1,ICD-8
1979,1370,Male,30-34,1,ICD-8
1979,1370,Male,40-44,2,ICD-8
1979,1370,Male,45-49,5,ICD-8
1979,1370,Male,50-54,15,ICD-8
1979,1370,Male,55-59,24,ICD-8
1979,1370,Male,60-64,26,ICD-8
1979,1370,Male,65-69,29,ICD-8
1979,1370,Male,70-74,39,ICD-8
1979,1370,Male,75-79,37,ICD-8
1979,1370,Male,80-84,12,ICD-8
1979,1370,Male,85+,7,ICD-8
1979,1371,Male,45-49,1,ICD-8
1979,1372,Female,50-54,1,ICD-8
1979,1372,Female,55-59,1,ICD-8
1979,1372,Female,65-69,1,ICD-8
1979,1372,Female,70-74,1,ICD-8
1979,1372,Female,85+,1,ICD-8
1979,1372,Male,45-49,1,ICD-8
1979,1372,Male,50-54,1,ICD-8
1979,1372,Male,55-59,1,ICD-8
1979,1372,Male,60-64,1,ICD-8
1979,1372,Male,65-69,1,ICD-8
1979,1372,Male,80-84,1,ICD-8
1979,1373,Female,70-74,2,ICD-8
1979,1373,Female,80-84,1,ICD-8
1979,1373,Male,65-69,1,ICD-8
1979,1374,Female,70-74,2,ICD-8
1979,1374,Female,75-79,1,ICD-8
1979,1374,Female,80-84,1,ICD-8
1979,1374,Female,85+,1,ICD-8
1979,1374,Male,25-29,1,ICD-8
1979,138,Female,70-74,1,ICD-8
1979,138,Male,25-29,1,ICD-8
1979,1380,Female,35-39,1,ICD-8
1979,1380,Female,45-49,2,ICD-8
1979,1380,Female,60-64,1,ICD-8
1979,1380,Female,65-69,3,ICD-8
1979,1380,Female,70-74,2,ICD-8
1979,1380,Female,75-79,1,ICD-8
1979,1380,Male,15-19,1,ICD-8
1979,1380,Male,50-54,2,ICD-8
1979,1380,Male,60-64,2,ICD-8
1979,1380,Male,65-69,1,ICD-8
1979,1380,Male,70-74,2,ICD-8
1979,1380,Male,75-79,1,ICD-8
1979,1380,Male,80-84,1,ICD-8
1979,1398,Female,45-49,1,ICD-8
1979,1398,Female,65-69,1,ICD-8
1979,1398,Female,70-74,1,ICD-8
1979,1398,Female,85+,1,ICD-8
1979,1398,Male,10-14,1,ICD-8
1979,1398,Male,15-19,1,ICD-8
1979,1398,Male,50-54,1,ICD-8
1979,1398,Male,60-64,1,ICD-8
1979,1398,Male,65-69,2,ICD-8
1979,1398,Male,70-74,1,ICD-8
1979,1398,Male,75-79,1,ICD-8
1979,1403,Male,60-64,1,ICD-8
1979,1414,Female,40-44,1,ICD-8
1979,1414,Female,60-64,1,ICD-8
1979,1414,Female,75-79,1,ICD-8
1979,1414,Male,55-59,1,ICD-8
1979,1414,Male,60-64,1,ICD-8
1979,1414,Male,65-69,1,ICD-8
1979,1415,Female,85+,1,ICD-8
1979,1416,Female,55-59,2,ICD-8
1979,1416,Female,65-69,1,ICD-8
1979,1416,Female,70-74,1,ICD-8
1979,1416,Female,80-84,1,ICD-8
1979,1416,Male,55-59,1,ICD-8
1979,1416,Male,60-64,1,ICD-8
1979,1416,Male,70-74,1,ICD-8
1979,1416,Male,80-84,2,ICD-8
1979,1421,Female,45-49,1,ICD-8
1979,1421,Female,55-59,1,ICD-8
1979,1421,Female,60-64,1,ICD-8
1979,1421,Female,65-69,1,ICD-8
1979,1421,Female,70-74,3,ICD-8
1979,1421,Female,75-79,2,ICD-8
1979,1421,Female,80-84,1,ICD-8
1979,1421,Female,85+,1,ICD-8
1979,1421,Male,55-59,2,ICD-8
1979,1421,Male,60-64,1,ICD-8
1979,1421,Male,65-69,4,ICD-8
1979,1421,Male,70-74,4,ICD-8
1979,1421,Male,75-79,2,ICD-8
1979,1421,Male,80-84,1,ICD-8
1979,1421,Male,85+,2,ICD-8
1979,1422,Male,50-54,1,ICD-8
1979,1422,Male,60-64,1,ICD-8
1979,1438,Male,60-64,1,ICD-8
1979,1449,Female,40-44,1,ICD-8
1979,1449,Female,45-49,1,ICD-8
1979,1449,Female,50-54,3,ICD-8
1979,1449,Female,55-59,1,ICD-8
1979,1449,Female,60-64,3,ICD-8
1979,1449,Female,65-69,5,ICD-8
1979,1449,Female,70-74,6,ICD-8
1979,1449,Female,75-79,6,ICD-8
1979,1449,Female,80-84,1,ICD-8
1979,1449,Female,85+,2,ICD-8
1979,1449,Male,40-44,1,ICD-8
1979,1449,Male,45-49,4,ICD-8
1979,1449,Male,50-54,4,ICD-8
1979,1449,Male,55-59,11,ICD-8
1979,1449,Male,60-64,9,ICD-8
1979,1449,Male,65-69,11,ICD-8
1979,1449,Male,70-74,8,ICD-8
1979,1449,Male,75-79,19,ICD-8
1979,1449,Male,80-84,9,ICD-8
1979,1449,Male,85+,2,ICD-8
1979,1452,Female,55-59,1,ICD-8
1979,1452,Female,70-74,1,ICD-8
1979,1452,Female,75-79,3,ICD-8
1979,1452,Male,55-59,1,ICD-8
1979,1452,Male,70-74,3,ICD-8
1979,1452,Male,80-84,1,ICD-8
1979,1452,Male,85+,1,ICD-8
1979,1453,Female,50-54,1,ICD-8
1979,1453,Female,55-59,2,ICD-8
1979,1453,Female,60-64,1,ICD-8
1979,1453,Female,75-79,2,ICD-8
1979,1453,Male,50-54,1,ICD-8
1979,1453,Male,55-59,3,ICD-8
1979,1453,Male,60-64,1,ICD-8
1979,1453,Male,65-69,2,ICD-8
1979,1453,Male,70-74,4,ICD-8
1979,1453,Male,75-79,1,ICD-8
1979,1453,Male,80-84,2,ICD-8
1979,1454,Female,65-69,1,ICD-8
1979,1454,Male,40-44,1,ICD-8
1979,1454,Male,45-49,1,ICD-8
1979,1454,Male,60-64,1,ICD-8
1979,1455,Female,45-49,1,ICD-8
1979,1455,Female,55-59,2,ICD-8
1979,1455,Female,65-69,4,ICD-8
1979,1455,Female,70-74,4,ICD-8
1979,1455,Female,75-79,1,ICD-8
1979,1455,Female,85+,1,ICD-8
1979,1455,Male,35-39,1,ICD-8
1979,1455,Male,40-44,1,ICD-8
1979,1455,Male,45-49,1,ICD-8
1979,1455,Male,55-59,4,ICD-8
1979,1455,Male,60-64,1,ICD-8
1979,1455,Male,65-69,4,ICD-8
1979,1455,Male,70-74,3,ICD-8
1979,1455,Male,75-79,5,ICD-8
1979,1455,Male,80-84,1,ICD-8
1979,1455,Male,85+,2,ICD-8
1979,1456,Female,45-49,1,ICD-8
1979,1456,Male,65-69,1,ICD-8
1979,1461,Female,65-69,1,ICD-8
1979,1461,Female,70-74,1,ICD-8
1979,1461,Male,60-64,3,ICD-8
1979,1461,Male,75-79,1,ICD-8
1979,1461,Male,80-84,1,ICD-8
1979,1462,Female,55-59,1,ICD-8
1979,1462,Male,60-64,1,ICD-8
1979,1462,Male,75-79,1,ICD-8
1979,1462,Male,80-84,1,ICD-8
1979,1463,Female,70-74,1,ICD-8
1979,1463,Female,80-84,1,ICD-8
1979,1463,Male,60-64,1,ICD-8
1979,1464,Male,65-69,1,ICD-8
1979,1466,Female,70-74,1,ICD-8
1979,1466,Male,65-69,1,ICD-8
1979,1467,Male,50-54,1,ICD-8
1979,1471,Female,65-69,1,ICD-8
1979,1471,Male,70-74,1,ICD-8
1979,1479,Female,20-24,1,ICD-8
1979,1479,Female,25-29,1,ICD-8
1979,1479,Female,45-49,2,ICD-8
1979,1479,Female,50-54,2,ICD-8
1979,1479,Female,55-59,5,ICD-8
1979,1479,Female,60-64,8,ICD-8
1979,1479,Female,65-69,5,ICD-8
1979,1479,Female,70-74,6,ICD-8
1979,1479,Female,75-79,8,ICD-8
1979,1479,Female,80-84,4,ICD-8
1979,1479,Male,05-09,1,ICD-8
1979,1479,Male,10-14,1,ICD-8
1979,1479,Male,15-19,3,ICD-8
1979,1479,Male,20-24,2,ICD-8
1979,1479,Male,30-34,3,ICD-8
1979,1479,Male,35-39,1,ICD-8
1979,1479,Male,40-44,3,ICD-8
1979,1479,Male,45-49,7,ICD-8
1979,1479,Male,50-54,5,ICD-8
1979,1479,Male,55-59,14,ICD-8
1979,1479,Male,60-64,17,ICD-8
1979,1479,Male,65-69,15,ICD-8
1979,1479,Male,70-74,12,ICD-8
1979,1479,Male,75-79,7,ICD-8
1979,1479,Male,80-84,5,ICD-8
1979,1479,Male,85+,3,ICD-8
1979,1482,Male,65-69,1,ICD-8
1979,1483,Female,40-44,1,ICD-8
1979,1483,Female,75-79,1,ICD-8
1979,1483,Female,85+,1,ICD-8
1979,1483,Male,75-79,1,ICD-8
1979,1498,Female,50-54,1,ICD-8
1979,1498,Female,75-79,1,ICD-8
1979,1498,Female,85+,1,ICD-8
1979,1498,Male,40-44,1,ICD-8
1979,1498,Male,50-54,1,ICD-8
1979,1498,Male,60-64,1,ICD-8
1979,1498,Male,65-69,1,ICD-8
1979,1498,Male,70-74,1,ICD-8
1979,1498,Male,75-79,3,ICD-8
1979,1498,Male,85+,2,ICD-8
1979,1501,Male,55-59,1,ICD-8
1979,1503,Female,45-49,1,ICD-8
1979,1503,Female,55-59,2,ICD-8
1979,1503,Female,60-64,4,ICD-8
1979,1503,Female,70-74,2,ICD-8
1979,1503,Female,75-79,3,ICD-8
1979,1503,Female,80-84,1,ICD-8
1979,1503,Female,85+,2,ICD-8
1979,1503,Male,55-59,1,ICD-8
1979,1503,Male,60-64,2,ICD-8
1979,1503,Male,65-69,1,ICD-8
1979,1503,Male,70-74,4,ICD-8
1979,1503,Male,75-79,5,ICD-8
1979,1503,Male,80-84,2,ICD-8
1979,1503,Male,85+,1,ICD-8
1979,1504,Female,45-49,1,ICD-8
1979,1504,Female,50-54,1,ICD-8
1979,1504,Female,55-59,4,ICD-8
1979,1504,Female,60-64,5,ICD-8
1979,1504,Female,65-69,5,ICD-8
1979,1504,Female,70-74,8,ICD-8
1979,1504,Female,75-79,7,ICD-8
1979,1504,Female,80-84,4,ICD-8
1979,1504,Female,85+,9,ICD-8
1979,1504,Male,45-49,1,ICD-8
1979,1504,Male,50-54,1,ICD-8
1979,1504,Male,55-59,3,ICD-8
1979,1504,Male,60-64,1,ICD-8
1979,1504,Male,65-69,5,ICD-8
1979,1504,Male,70-74,8,ICD-8
1979,1504,Male,75-79,6,ICD-8
1979,1504,Male,80-84,6,ICD-8
1979,1505,Female,45-49,4,ICD-8
1979,1505,Female,50-54,4,ICD-8
1979,1505,Female,55-59,7,ICD-8
1979,1505,Female,60-64,11,ICD-8
1979,1505,Female,65-69,15,ICD-8
1979,1505,Female,70-74,25,ICD-8
1979,1505,Female,75-79,18,ICD-8
1979,1505,Female,80-84,16,ICD-8
1979,1505,Female,85+,11,ICD-8
1979,1505,Male,30-34,1,ICD-8
1979,1505,Male,35-39,1,ICD-8
1979,1505,Male,40-44,3,ICD-8
1979,1505,Male,45-49,4,ICD-8
1979,1505,Male,50-54,15,ICD-8
1979,1505,Male,55-59,24,ICD-8
1979,1505,Male,60-64,23,ICD-8
1979,1505,Male,65-69,36,ICD-8
1979,1505,Male,70-74,37,ICD-8
1979,1505,Male,75-79,24,ICD-8
1979,1505,Male,80-84,17,ICD-8
1979,1505,Male,85+,7,ICD-8
1979,1508,Female,70-74,1,ICD-8
1979,1508,Female,85+,1,ICD-8
1979,1508,Male,65-69,1,ICD-8
1979,1508,Male,70-74,2,ICD-8
1979,1509,Female,30-34,1,ICD-8
1979,1509,Female,35-39,4,ICD-8
1979,1509,Female,40-44,5,ICD-8
1979,1509,Female,45-49,22,ICD-8
1979,1509,Female,50-54,57,ICD-8
1979,1509,Female,55-59,83,ICD-8
1979,1509,Female,60-64,121,ICD-8
1979,1509,Female,65-69,203,ICD-8
1979,1509,Female,70-74,228,ICD-8
1979,1509,Female,75-79,279,ICD-8
1979,1509,Female,80-84,221,ICD-8
1979,1509,Female,85+,189,ICD-8
1979,1509,Male,15-19,1,ICD-8
1979,1509,Male,20-24,1,ICD-8
1979,1509,Male,30-34,4,ICD-8
1979,1509,Male,35-39,13,ICD-8
1979,1509,Male,40-44,25,ICD-8
1979,1509,Male,45-49,34,ICD-8
1979,1509,Male,50-54,110,ICD-8
1979,1509,Male,55-59,205,ICD-8
1979,1509,Male,60-64,247,ICD-8
1979,1509,Male,65-69,333,ICD-8
1979,1509,Male,70-74,338,ICD-8
1979,1509,Male,75-79,260,ICD-8
1979,1509,Male,80-84,139,ICD-8
1979,1509,Male,85+,89,ICD-8
1979,1512,Female,45-49,1,ICD-8
1979,1512,Female,50-54,3,ICD-8
1979,1512,Female,55-59,8,ICD-8
1979,1512,Female,60-64,14,ICD-8
1979,1512,Female,65-69,21,ICD-8
1979,1512,Female,70-74,23,ICD-8
1979,1512,Female,75-79,28,ICD-8
1979,1512,Female,80-84,20,ICD-8
1979,1512,Female,85+,12,ICD-8
1979,1512,Male,25-29,1,ICD-8
1979,1512,Male,35-39,1,ICD-8
1979,1512,Male,40-44,2,ICD-8
1979,1512,Male,45-49,1,ICD-8
1979,1512,Male,50-54,4,ICD-8
1979,1512,Male,55-59,16,ICD-8
1979,1512,Male,60-64,9,ICD-8
1979,1512,Male,65-69,39,ICD-8
1979,1512,Male,70-74,35,ICD-8
1979,1512,Male,75-79,26,ICD-8
1979,1512,Male,80-84,12,ICD-8
1979,1512,Male,85+,3,ICD-8
1979,1513,Female,45-49,2,ICD-8
1979,1513,Female,50-54,1,ICD-8
1979,1513,Female,55-59,3,ICD-8
1979,1513,Female,60-64,5,ICD-8
1979,1513,Female,65-69,9,ICD-8
1979,1513,Female,70-74,8,ICD-8
1979,1513,Female,75-79,16,ICD-8
1979,1513,Female,80-84,13,ICD-8
1979,1513,Female,85+,8,ICD-8
1979,1513,Male,45-49,5,ICD-8
1979,1513,Male,50-54,4,ICD-8
1979,1513,Male,55-59,12,ICD-8
1979,1513,Male,60-64,16,ICD-8
1979,1513,Male,65-69,24,ICD-8
1979,1513,Male,70-74,23,ICD-8
1979,1513,Male,75-79,14,ICD-8
1979,1513,Male,80-84,8,ICD-8
1979,1513,Male,85+,6,ICD-8
1979,1514,Female,40-44,1,ICD-8
1979,1514,Female,45-49,3,ICD-8
1979,1514,Female,50-54,3,ICD-8
1979,1514,Female,55-59,4,ICD-8
1979,1514,Female,60-64,10,ICD-8
1979,1514,Female,65-69,12,ICD-8
1979,1514,Female,70-74,29,ICD-8
1979,1514,Female,75-79,27,ICD-8
1979,1514,Female,80-84,23,ICD-8
1979,1514,Female,85+,22,ICD-8
1979,1514,Male,40-44,1,ICD-8
1979,1514,Male,45-49,5,ICD-8
1979,1514,Male,50-54,3,ICD-8
1979,1514,Male,55-59,13,ICD-8
1979,1514,Male,60-64,21,ICD-8
1979,1514,Male,65-69,34,ICD-8
1979,1514,Male,70-74,47,ICD-8
1979,1514,Male,75-79,32,ICD-8
1979,1514,Male,80-84,18,ICD-8
1979,1514,Male,85+,7,ICD-8
1979,1515,Female,50-54,1,ICD-8
1979,1515,Female,55-59,2,ICD-8
1979,1515,Female,60-64,4,ICD-8
1979,1515,Female,65-69,7,ICD-8
1979,1515,Female,70-74,9,ICD-8
1979,1515,Female,75-79,10,ICD-8
1979,1515,Female,80-84,10,ICD-8
1979,1515,Female,85+,4,ICD-8
1979,1515,Male,45-49,3,ICD-8
1979,1515,Male,50-54,4,ICD-8
1979,1515,Male,55-59,7,ICD-8
1979,1515,Male,60-64,4,ICD-8
1979,1515,Male,65-69,19,ICD-8
1979,1515,Male,70-74,11,ICD-8
1979,1515,Male,75-79,11,ICD-8
1979,1515,Male,80-84,6,ICD-8
1979,1515,Male,85+,1,ICD-8
1979,1516,Female,55-59,2,ICD-8
1979,1516,Female,60-64,1,ICD-8
1979,1516,Female,65-69,2,ICD-8
1979,1516,Female,70-74,3,ICD-8
1979,1516,Female,75-79,2,ICD-8
1979,1516,Female,85+,1,ICD-8
1979,1516,Male,45-49,1,ICD-8
1979,1516,Male,50-54,1,ICD-8
1979,1516,Male,55-59,3,ICD-8
1979,1516,Male,60-64,2,ICD-8
1979,1516,Male,65-69,7,ICD-8
1979,1516,Male,70-74,11,ICD-8
1979,1516,Male,75-79,2,ICD-8
1979,1516,Male,80-84,4,ICD-8
1979,1516,Male,85+,1,ICD-8
1979,1521,Female,30-34,1,ICD-8
1979,1521,Female,55-59,1,ICD-8
1979,1521,Female,65-69,1,ICD-8
1979,1521,Female,70-74,2,ICD-8
1979,1521,Female,75-79,2,ICD-8
1979,1521,Female,80-84,2,ICD-8
1979,1521,Male,25-29,2,ICD-8
1979,1521,Male,35-39,1,ICD-8
1979,1521,Male,55-59,1,ICD-8
1979,1521,Male,60-64,2,ICD-8
1979,1521,Male,70-74,1,ICD-8
1979,1521,Male,75-79,2,ICD-8
1979,1521,Male,80-84,1,ICD-8
1979,1522,Female,25-29,1,ICD-8
1979,1522,Female,55-59,3,ICD-8
1979,1522,Female,60-64,6,ICD-8
1979,1522,Female,65-69,2,ICD-8
1979,1522,Female,70-74,7,ICD-8
1979,1522,Female,75-79,4,ICD-8
1979,1522,Female,80-84,4,ICD-8
1979,1522,Female,85+,2,ICD-8
1979,1522,Male,40-44,1,ICD-8
1979,1522,Male,45-49,1,ICD-8
1979,1522,Male,50-54,1,ICD-8
1979,1522,Male,55-59,1,ICD-8
1979,1522,Male,60-64,2,ICD-8
1979,1522,Male,65-69,3,ICD-8
1979,1522,Male,70-74,5,ICD-8
1979,1522,Male,75-79,2,ICD-8
1979,1522,Male,80-84,1,ICD-8
1979,1523,Female,70-74,1,ICD-8
1979,1523,Female,80-84,1,ICD-8
1979,1534,Female,20-24,1,ICD-8
1979,1534,Female,35-39,4,ICD-8
1979,1534,Female,40-44,8,ICD-8
1979,1534,Female,45-49,8,ICD-8
1979,1534,Female,50-54,35,ICD-8
1979,1534,Female,55-59,62,ICD-8
1979,1534,Female,60-64,71,ICD-8
1979,1534,Female,65-69,126,ICD-8
1979,1534,Female,70-74,180,ICD-8
1979,1534,Female,75-79,224,ICD-8
1979,1534,Female,80-84,200,ICD-8
1979,1534,Female,85+,194,ICD-8
1979,1534,Male,25-29,1,ICD-8
1979,1534,Male,30-34,3,ICD-8
1979,1534,Male,35-39,2,ICD-8
1979,1534,Male,40-44,7,ICD-8
1979,1534,Male,45-49,16,ICD-8
1979,1534,Male,50-54,40,ICD-8
1979,1534,Male,55-59,54,ICD-8
1979,1534,Male,60-64,58,ICD-8
1979,1534,Male,65-69,109,ICD-8
1979,1534,Male,70-74,120,ICD-8
1979,1534,Male,75-79,146,ICD-8
1979,1534,Male,80-84,87,ICD-8
1979,1534,Male,85+,46,ICD-8
1979,1535,Female,30-34,1,ICD-8
1979,1535,Female,45-49,1,ICD-8
1979,1535,Female,50-54,1,ICD-8
1979,1535,Female,55-59,2,ICD-8
1979,1535,Female,60-64,1,ICD-8
1979,1535,Female,65-69,2,ICD-8
1979,1535,Female,70-74,3,ICD-8
1979,1535,Female,75-79,4,ICD-8
1979,1535,Female,80-84,3,ICD-8
1979,1535,Female,85+,1,ICD-8
1979,1535,Male,45-49,1,ICD-8
1979,1535,Male,55-59,3,ICD-8
1979,1535,Male,85+,1,ICD-8
1979,1536,Female,30-34,1,ICD-8
1979,1536,Female,35-39,4,ICD-8
1979,1536,Female,40-44,6,ICD-8
1979,1536,Female,45-49,12,ICD-8
1979,1536,Female,50-54,15,ICD-8
1979,1536,Female,55-59,27,ICD-8
1979,1536,Female,60-64,37,ICD-8
1979,1536,Female,65-69,65,ICD-8
1979,1536,Female,70-74,85,ICD-8
1979,1536,Female,75-79,88,ICD-8
1979,1536,Female,80-84,94,ICD-8
1979,1536,Female,85+,86,ICD-8
1979,1536,Male,35-39,1,ICD-8
1979,1536,Male,40-44,4,ICD-8
1979,1536,Male,45-49,4,ICD-8
1979,1536,Male,50-54,16,ICD-8
1979,1536,Male,55-59,28,ICD-8
1979,1536,Male,60-64,27,ICD-8
1979,1536,Male,65-69,49,ICD-8
1979,1536,Male,70-74,49,ICD-8
1979,1536,Male,75-79,54,ICD-8
1979,1536,Male,80-84,43,ICD-8
1979,1536,Male,85+,35,ICD-8
1979,1543,Female,50-54,4,ICD-8
1979,1543,Female,55-59,2,ICD-8
1979,1543,Female,60-64,3,ICD-8
1979,1543,Female,65-69,7,ICD-8
1979,1543,Female,70-74,10,ICD-8
1979,1543,Female,75-79,7,ICD-8
1979,1543,Female,80-84,7,ICD-8
1979,1543,Female,85+,5,ICD-8
1979,1543,Male,40-44,1,ICD-8
1979,1543,Male,50-54,3,ICD-8
1979,1543,Male,55-59,1,ICD-8
1979,1543,Male,60-64,2,ICD-8
1979,1543,Male,65-69,8,ICD-8
1979,1543,Male,70-74,10,ICD-8
1979,1543,Male,75-79,13,ICD-8
1979,1543,Male,80-84,4,ICD-8
1979,1543,Male,85+,2,ICD-8
1979,1548,Female,50-54,1,ICD-8
1979,1548,Female,60-64,1,ICD-8
1979,1548,Female,65-69,1,ICD-8
1979,1548,Female,75-79,2,ICD-8
1979,1548,Female,80-84,2,ICD-8
1979,1548,Female,85+,1,ICD-8
1979,1548,Male,35-39,1,ICD-8
1979,1548,Male,45-49,1,ICD-8
1979,1548,Male,60-64,1,ICD-8
1979,1548,Male,65-69,2,ICD-8
1979,1548,Male,70-74,1,ICD-8
1979,1548,Male,75-79,1,ICD-8
1979,1548,Male,80-84,1,ICD-8
1979,1548,Male,85+,1,ICD-8
1979,1552,Female,10-14,1,ICD-8
1979,1552,Female,40-44,1,ICD-8
1979,1552,Female,45-49,1,ICD-8
1979,1552,Female,50-54,4,ICD-8
1979,1552,Female,55-59,3,ICD-8
1979,1552,Female,60-64,3,ICD-8
1979,1552,Female,65-69,6,ICD-8
1979,1552,Female,70-74,14,ICD-8
1979,1552,Female,75-79,7,ICD-8
1979,1552,Female,80-84,16,ICD-8
1979,1552,Female,85+,6,ICD-8
1979,1552,Male,15-19,1,ICD-8
1979,1552,Male,30-34,1,ICD-8
1979,1552,Male,40-44,2,ICD-8
1979,1552,Male,50-54,7,ICD-8
1979,1552,Male,55-59,7,ICD-8
1979,1552,Male,60-64,11,ICD-8
1979,1552,Male,65-69,17,ICD-8
1979,1552,Male,70-74,19,ICD-8
1979,1552,Male,75-79,17,ICD-8
1979,1552,Male,80-84,8,ICD-8
1979,1552,Male,85+,5,ICD-8
1979,1568,Female,55-59,1,ICD-8
1979,1568,Female,60-64,1,ICD-8
1979,1568,Female,70-74,1,ICD-8
1979,1568,Female,75-79,2,ICD-8
1979,1568,Male,60-64,1,ICD-8
1979,1568,Male,65-69,1,ICD-8
1979,1571,Female,35-39,1,ICD-8
1979,1571,Female,40-44,1,ICD-8
1979,1571,Female,45-49,3,ICD-8
1979,1571,Female,50-54,8,ICD-8
1979,1571,Female,55-59,6,ICD-8
1979,1571,Female,60-64,11,ICD-8
1979,1571,Female,65-69,23,ICD-8
1979,1571,Female,70-74,19,ICD-8
1979,1571,Female,75-79,28,ICD-8
1979,1571,Female,80-84,23,ICD-8
1979,1571,Female,85+,15,ICD-8
1979,1571,Male,35-39,2,ICD-8
1979,1571,Male,40-44,1,ICD-8
1979,1571,Male,45-49,8,ICD-8
1979,1571,Male,50-54,8,ICD-8
1979,1571,Male,55-59,11,ICD-8
1979,1571,Male,60-64,24,ICD-8
1979,1571,Male,65-69,26,ICD-8
1979,1571,Male,70-74,30,ICD-8
1979,1571,Male,75-79,14,ICD-8
1979,1571,Male,80-84,11,ICD-8
1979,1571,Male,85+,2,ICD-8
1979,1572,Female,55-59,4,ICD-8
1979,1572,Female,60-64,3,ICD-8
1979,1572,Female,65-69,4,ICD-8
1979,1572,Female,70-74,6,ICD-8
1979,1572,Female,75-79,7,ICD-8
