year,cause,sex,age,deaths,icd_version
1968,1469,Female,55-59,1,ICD-7
1968,1469,Female,60-64,1,ICD-7
1968,1469,Female,65-69,1,ICD-7
1968,1469,Male,55-59,1,ICD-7
1968,1469,Male,60-64,1,ICD-7
1968,1469,Male,65-69,1,ICD-7
1968,1469,Male,70-74,1,ICD-7
1968,1469,Male,75-79,1,ICD-7
1968,1469,Male,80-84,2,ICD-7
1968,1481,Female,45-49,3,ICD-7
1968,1481,Female,50-54,3,ICD-7
1968,1481,Female,55-59,6,ICD-7
1968,1481,Female,60-64,5,ICD-7
1968,1481,Female,65-69,3,ICD-7
1968,1481,Female,70-74,7,ICD-7
1968,1481,Female,75-79,4,ICD-7
1968,1481,Female,80-84,3,ICD-7
1968,1481,Female,85+,2,ICD-7
1968,1481,Male,20-24,1,ICD-7
1968,1481,Male,40-44,1,ICD-7
1968,1481,Male,45-49,1,ICD-7
1968,1481,Male,50-54,7,ICD-7
1968,1481,Male,55-59,9,ICD-7
1968,1481,Male,60-64,16,ICD-7
1968,1481,Male,65-69,21,ICD-7
1968,1481,Male,70-74,26,ICD-7
1968,1481,Male,75-79,10,ICD-7
1968,1481,Male,80-84,7,ICD-7
1968,1481,Male,85+,4,ICD-7
1968,1488,Female,45-49,1,ICD-7
1968,1488,Female,50-54,1,ICD-7
1968,1488,Female,55-59,2,ICD-7
1968,1488,Female,60-64,1,ICD-7
1968,1488,Female,65-69,2,ICD-7
1968,1488,Female,70-74,3,ICD-7
1968,1488,Female,80-84,1,ICD-7
1968,1488,Male,60-64,2,ICD-7
1968,1488,Male,65-69,6,ICD-7
1968,1488,Male,70-74,3,ICD-7
1968,1488,Male,75-79,1,ICD-7
1968,1488,Male,80-84,1,ICD-7
1968,1489,Female,35-39,1,ICD-7
1968,1489,Female,50-54,4,ICD-7
1968,1489,Female,55-59,2,ICD-7
1968,1489,Female,60-64,5,ICD-7
1968,1489,Female,65-69,1,ICD-7
1968,1489,Female,75-79,1,ICD-7
1968,1489,Female,85+,1,ICD-7
1968,1489,Male,55-59,4,ICD-7
1968,1489,Male,60-64,3,ICD-7
1968,1489,Male,65-69,3,ICD-7
1968,1489,Male,70-74,5,ICD-7
1968,1489,Male,75-79,2,ICD-7
1968,1490,Female,40-44,1,ICD-7
1968,1490,Female,45-49,1,ICD-7
1968,1490,Female,50-54,2,ICD-7
1968,1490,Female,55-59,4,ICD-7
1968,1490,Female,60-64,1,ICD-7
1968,1490,Female,65-69,3,ICD-7
1968,1490,Female,70-74,3,ICD-7
1968,1490,Female,75-79,7,ICD-7
1968,1490,Female,80-84,6,ICD-7
1968,1490,Female,85+,1,ICD-7
1968,1490,Male,20-24,1,ICD-7
1968,1490,Male,25-29,1,ICD-7
1968,1490,Male,35-39,1,ICD-7
1968,1490,Male,40-44,1,ICD-7
1968,1490,Male,50-54,6,ICD-7
1968,1490,Male,55-59,8,ICD-7
1968,1490,Male,60-64,8,ICD-7
1968,1490,Male,65-69,12,ICD-7
1968,1490,Male,70-74,6,ICD-7
1968,1490,Male,75-79,8,ICD-7
1968,1490,Male,80-84,5,ICD-7
1968,1490,Male,85+,5,ICD-7
1968,151,Female,75-79,1,ICD-7
1968,1511,Female,15-19,1,ICD-7
1968,1511,Female,35-39,2,ICD-7
1968,1511,Female,40-44,8,ICD-7
1968,1511,Female,45-49,9,ICD-7
1968,1511,Female,50-54,24,ICD-7
1968,1511,Female,55-59,31,ICD-7
1968,1511,Female,60-64,53,ICD-7
1968,1511,Female,65-69,77,ICD-7
1968,1511,Female,70-74,99,ICD-7
1968,1511,Female,75-79,86,ICD-7
1968,1511,Female,80-84,88,ICD-7
1968,1511,Female,85+,74,ICD-7
1968,1511,Male,30-34,3,ICD-7
1968,1511,Male,35-39,6,ICD-7
1968,1511,Male,40-44,12,ICD-7
1968,1511,Male,45-49,23,ICD-7
1968,1511,Male,50-54,34,ICD-7
1968,1511,Male,55-59,67,ICD-7
1968,1511,Male,60-64,94,ICD-7
1968,1511,Male,65-69,133,ICD-7
1968,1511,Male,70-74,119,ICD-7
1968,1511,Male,75-79,74,ICD-7
1968,1511,Male,80-84,45,ICD-7
1968,1511,Male,85+,32,ICD-7
1968,1518,Female,25-29,4,ICD-7
1968,1518,Female,30-34,6,ICD-7
1968,1518,Female,35-39,10,ICD-7
1968,1518,Female,40-44,24,ICD-7
1968,1518,Female,45-49,34,ICD-7
1968,1518,Female,50-54,66,ICD-7
1968,1518,Female,55-59,121,ICD-7
1968,1518,Female,60-64,201,ICD-7
1968,1518,Female,65-69,276,ICD-7
1968,1518,Female,70-74,339,ICD-7
1968,1518,Female,75-79,373,ICD-7
1968,1518,Female,80-84,294,ICD-7
1968,1518,Female,85+,170,ICD-7
1968,1518,Male,20-24,1,ICD-7
1968,1518,Male,25-29,1,ICD-7
1968,1518,Male,30-34,3,ICD-7
1968,1518,Male,35-39,22,ICD-7
1968,1518,Male,40-44,46,ICD-7
1968,1518,Male,45-49,73,ICD-7
1968,1518,Male,50-54,179,ICD-7
1968,1518,Male,55-59,308,ICD-7
1968,1518,Male,60-64,470,ICD-7
1968,1518,Male,65-69,562,ICD-7
1968,1518,Male,70-74,452,ICD-7
1968,1518,Male,75-79,363,ICD-7
1968,1518,Male,80-84,189,ICD-7
1968,1518,Male,85+,79,ICD-7
1968,1519,Female,15-19,1,ICD-7
1968,1519,Female,25-29,1,ICD-7
1968,1519,Female,30-34,10,ICD-7
1968,1519,Female,35-39,7,ICD-7
1968,1519,Female,40-44,27,ICD-7
1968,1519,Female,45-49,62,ICD-7
1968,1519,Female,50-54,67,ICD-7
1968,1519,Female,55-59,168,ICD-7
1968,1519,Female,60-64,237,ICD-7
1968,1519,Female,65-69,333,ICD-7
1968,1519,Female,70-74,491,ICD-7
1968,1519,Female,75-79,535,ICD-7
1968,1519,Female,80-84,476,ICD-7
1968,1519,Female,85+,381,ICD-7
1968,1519,Male,20-24,2,ICD-7
1968,1519,Male,25-29,6,ICD-7
1968,1519,Male,30-34,11,ICD-7
1968,1519,Male,35-39,20,ICD-7
1968,1519,Male,40-44,45,ICD-7
1968,1519,Male,45-49,85,ICD-7
1968,1519,Male,50-54,183,ICD-7
1968,1519,Male,55-59,353,ICD-7
1968,1519,Male,60-64,553,ICD-7
1968,1519,Male,65-69,645,ICD-7
1968,1519,Male,70-74,600,ICD-7
1968,1519,Male,75-79,463,ICD-7
1968,1519,Male,80-84,299,ICD-7
1968,1519,Male,85+,142,ICD-7
1968,1541,Female,20-24,1,ICD-7
1968,1541,Female,25-29,4,ICD-7
1968,1541,Female,30-34,10,ICD-7
1968,1541,Female,35-39,13,ICD-7
1968,1541,Female,40-44,39,ICD-7
1968,1541,Female,45-49,72,ICD-7
1968,1541,Female,50-54,117,ICD-7
1968,1541,Female,55-59,202,ICD-7
1968,1541,Female,60-64,235,ICD-7
1968,1541,Female,65-69,341,ICD-7
1968,1541,Female,70-74,386,ICD-7
1968,1541,Female,75-79,441,ICD-7
1968,1541,Female,80-84,358,ICD-7
1968,1541,Female,85+,306,ICD-7
1968,1541,Male,25-29,2,ICD-7
1968,1541,Male,30-34,8,ICD-7
1968,1541,Male,35-39,19,ICD-7
1968,1541,Male,40-44,54,ICD-7
1968,1541,Male,45-49,86,ICD-7
1968,1541,Male,50-54,130,ICD-7
1968,1541,Male,55-59,233,ICD-7
1968,1541,Male,60-64,398,ICD-7
1968,1541,Male,65-69,531,ICD-7
1968,1541,Male,70-74,471,ICD-7
1968,1541,Male,75-79,481,ICD-7
1968,1541,Male,80-84,318,ICD-7
1968,1541,Male,85+,186,ICD-7
1968,1542,Female,50-54,1,ICD-7
1968,1542,Female,55-59,1,ICD-7
1968,1542,Female,60-64,5,ICD-7
1968,1542,Female,65-69,3,ICD-7
1968,1542,Female,70-74,6,ICD-7
1968,1542,Female,75-79,3,ICD-7
1968,1542,Female,80-84,3,ICD-7
1968,1542,Female,85+,2,ICD-7
1968,1542,Male,45-49,1,ICD-7
1968,1542,Male,55-59,1,ICD-7
1968,1542,Male,60-64,2,ICD-7
1968,1542,Male,65-69,2,ICD-7
1968,1542,Male,70-74,7,ICD-7
1968,1542,Male,75-79,1,ICD-7
1968,1542,Male,80-84,2,ICD-7
1968,1542,Male,85+,3,ICD-7
1968,1561,Female,20-24,1,ICD-7
1968,1561,Female,30-34,2,ICD-7
1968,1561,Female,35-39,1,ICD-7
1968,1561,Female,40-44,4,ICD-7
1968,1561,Female,45-49,5,ICD-7
1968,1561,Female,50-54,6,ICD-7
1968,1561,Female,55-59,12,ICD-7
1968,1561,Female,60-64,31,ICD-7
1968,1561,Female,65-69,39,ICD-7
1968,1561,Female,70-74,38,ICD-7
1968,1561,Female,75-79,42,ICD-7
1968,1561,Female,80-84,25,ICD-7
1968,1561,Female,85+,17,ICD-7
1968,1561,Male,30-34,1,ICD-7
1968,1561,Male,35-39,2,ICD-7
1968,1561,Male,40-44,9,ICD-7
1968,1561,Male,45-49,5,ICD-7
1968,1561,Male,50-54,8,ICD-7
1968,1561,Male,55-59,30,ICD-7
1968,1561,Male,60-64,35,ICD-7
1968,1561,Male,65-69,34,ICD-7
1968,1561,Male,70-74,34,ICD-7
1968,1561,Male,75-79,31,ICD-7
1968,1561,Male,80-84,12,ICD-7
1968,1561,Male,85+,4,ICD-7
1968,1562,Female,35-39,1,ICD-7
1968,1562,Female,45-49,1,ICD-7
1968,1562,Female,50-54,3,ICD-7
1968,1562,Female,55-59,6,ICD-7
1968,1562,Female,60-64,6,ICD-7
1968,1562,Female,65-69,13,ICD-7
1968,1562,Female,70-74,5,ICD-7
1968,1562,Female,75-79,5,ICD-7
1968,1562,Female,80-84,5,ICD-7
1968,1562,Female,85+,4,ICD-7
1968,1562,Male,35-39,1,ICD-7
1968,1562,Male,40-44,2,ICD-7
1968,1562,Male,50-54,2,ICD-7
1968,1562,Male,55-59,5,ICD-7
1968,1562,Male,60-64,11,ICD-7
1968,1562,Male,65-69,9,ICD-7
1968,1562,Male,70-74,9,ICD-7
1968,1562,Male,75-79,3,ICD-7
1968,1562,Male,80-84,1,ICD-7
1968,1562,Male,85+,1,ICD-7
1968,1569,Female,55-59,4,ICD-7
1968,1569,Female,65-69,1,ICD-7
1968,1569,Female,70-74,3,ICD-7
1968,1569,Female,75-79,1,ICD-7
1968,1569,Male,55-59,2,ICD-7
1968,1569,Male,60-64,1,ICD-7
1968,1569,Male,65-69,1,ICD-7
1968,1569,Male,70-74,4,ICD-7
1968,1569,Male,75-79,1,ICD-7
1968,1569,Male,80-84,2,ICD-7
1968,1578,Female,20-24,2,ICD-7
1968,1578,Female,25-29,1,ICD-7
1968,1578,Female,35-39,2,ICD-7
1968,1578,Female,40-44,5,ICD-7
1968,1578,Female,45-49,13,ICD-7
1968,1578,Female,50-54,8,ICD-7
1968,1578,Female,55-59,25,ICD-7
1968,1578,Female,60-64,40,ICD-7
1968,1578,Female,65-69,46,ICD-7
1968,1578,Female,70-74,46,ICD-7
1968,1578,Female,75-79,38,ICD-7
1968,1578,Female,80-84,39,ICD-7
1968,1578,Female,85+,14,ICD-7
1968,1578,Male,35-39,5,ICD-7
1968,1578,Male,40-44,6,ICD-7
1968,1578,Male,45-49,17,ICD-7
1968,1578,Male,50-54,21,ICD-7
1968,1578,Male,55-59,42,ICD-7
1968,1578,Male,60-64,59,ICD-7
1968,1578,Male,65-69,65,ICD-7
1968,1578,Male,70-74,54,ICD-7
1968,1578,Male,75-79,44,ICD-7
1968,1578,Male,80-84,21,ICD-7
1968,1578,Male,85+,8,ICD-7
1968,1579,Female,25-29,1,ICD-7
1968,1579,Female,30-34,1,ICD-7
1968,1579,Female,35-39,4,ICD-7
1968,1579,Female,40-44,8,ICD-7
1968,1579,Female,45-49,14,ICD-7
1968,1579,Female,50-54,34,ICD-7
1968,1579,Female,55-59,41,ICD-7
1968,1579,Female,60-64,77,ICD-7
1968,1579,Female,65-69,79,ICD-7
1968,1579,Female,70-74,91,ICD-7
1968,1579,Female,75-79,81,ICD-7
1968,1579,Female,80-84,64,ICD-7
1968,1579,Female,85+,30,ICD-7
1968,1579,Male,30-34,6,ICD-7
1968,1579,Male,35-39,5,ICD-7
1968,1579,Male,40-44,13,ICD-7
1968,1579,Male,45-49,27,ICD-7
1968,1579,Male,50-54,46,ICD-7
1968,1579,Male,55-59,80,ICD-7
1968,1579,Male,60-64,118,ICD-7
1968,1579,Male,65-69,140,ICD-7
1968,1579,Male,70-74,111,ICD-7
1968,1579,Male,75-79,74,ICD-7
1968,1579,Male,80-84,41,ICD-7
1968,1579,Male,85+,13,ICD-7
1968,158,Female,40-44,1,ICD-7
1968,158,Female,65-69,1,ICD-7
1968,158,Male,85+,1,ICD-7
1968,1589,Female,35-39,2,ICD-7
1968,1589,Female,40-44,4,ICD-7
1968,1589,Female,45-49,4,ICD-7
1968,1589,Female,50-54,7,ICD-7
1968,1589,Female,55-59,9,ICD-7
1968,1589,Female,60-64,13,ICD-7
1968,1589,Female,65-69,18,ICD-7
1968,1589,Female,70-74,15,ICD-7
1968,1589,Female,75-79,13,ICD-7
1968,1589,Female,80-84,5,ICD-7
1968,1589,Female,85+,6,ICD-7
1968,1589,Male,30-34,1,ICD-7
1968,1589,Male,35-39,1,ICD-7
1968,1589,Male,40-44,3,ICD-7
1968,1589,Male,45-49,2,ICD-7
1968,1589,Male,50-54,2,ICD-7
1968,1589,Male,55-59,11,ICD-7
1968,1589,Male,60-64,7,ICD-7
1968,1589,Male,65-69,13,ICD-7
1968,1589,Male,70-74,8,ICD-7
1968,1589,Male,75-79,10,ICD-7
1968,1589,Male,80-84,1,ICD-7
1968,159,Male,55-59,1,ICD-7
1968,1618,Female,45-49,2,ICD-7
1968,1618,Female,55-59,5,ICD-7
1968,1618,Female,60-64,8,ICD-7
1968,1618,Female,65-69,10,ICD-7
1968,1618,Female,70-74,7,ICD-7
1968,1618,Female,75-79,2,ICD-7
1968,1618,Female,80-84,1,ICD-7
1968,1618,Female,85+,4,ICD-7
1968,1618,Male,35-39,1,ICD-7
1968,1618,Male,40-44,3,ICD-7
1968,1618,Male,45-49,1,ICD-7
1968,1618,Male,50-54,13,ICD-7
1968,1618,Male,55-59,16,ICD-7
1968,1618,Male,60-64,16,ICD-7
1968,1618,Male,65-69,34,ICD-7
1968,1618,Male,70-74,30,ICD-7
1968,1618,Male,75-79,25,ICD-7
1968,1618,Male,80-84,15,ICD-7
1968,1618,Male,85+,3,ICD-7
1968,1619,Female,30-34,1,ICD-7
1968,1619,Female,35-39,1,ICD-7
1968,1619,Female,45-49,2,ICD-7
1968,1619,Female,50-54,4,ICD-7
1968,1619,Female,55-59,8,ICD-7
1968,1619,Female,60-64,16,ICD-7
1968,1619,Female,65-69,9,ICD-7
1968,1619,Female,70-74,8,ICD-7
1968,1619,Female,75-79,3,ICD-7
1968,1619,Female,80-84,7,ICD-7
1968,1619,Female,85+,3,ICD-7
1968,1619,Male,35-39,1,ICD-7
1968,1619,Male,40-44,2,ICD-7
1968,1619,Male,45-49,7,ICD-7
1968,1619,Male,50-54,10,ICD-7
1968,1619,Male,55-59,17,ICD-7
1968,1619,Male,60-64,22,ICD-7
1968,1619,Male,65-69,47,ICD-7
1968,1619,Male,70-74,41,ICD-7
1968,1619,Male,75-79,37,ICD-7
1968,1619,Male,80-84,16,ICD-7
1968,1619,Male,85+,13,ICD-7
1968,1639,Female,60-64,1,ICD-7
1968,1639,Female,85+,1,ICD-7
1968,1639,Male,55-59,2,ICD-7
1968,1639,Male,60-64,2,ICD-7
1968,1639,Male,70-74,2,ICD-7
1968,1701,Female,55-59,3,ICD-7
1968,1701,Female,60-64,3,ICD-7
1968,1701,Female,65-69,3,ICD-7
1968,1701,Female,70-74,2,ICD-7
1968,1701,Female,75-79,3,ICD-7
1968,1701,Female,80-84,1,ICD-7
1968,1701,Female,85+,3,ICD-7
1968,1701,Male,05-09,1,ICD-7
1968,1701,Male,45-49,1,ICD-7
1968,1701,Male,50-54,1,ICD-7
1968,1701,Male,55-59,3,ICD-7
1968,1701,Male,60-64,3,ICD-7
1968,1701,Male,65-69,10,ICD-7
1968,1701,Male,70-74,3,ICD-7
1968,1701,Male,75-79,5,ICD-7
1968,1701,Male,80-84,4,ICD-7
1968,1701,Male,85+,6,ICD-7
1968,1702,Female,01-04,1,ICD-7
1968,1702,Female,10-14,1,ICD-7
1968,1702,Female,25-29,1,ICD-7
1968,1702,Female,30-34,1,ICD-7
1968,1702,Female,40-44,1,ICD-7
1968,1702,Female,45-49,2,ICD-7
1968,1702,Female,50-54,1,ICD-7
1968,1702,Female,55-59,4,ICD-7
1968,1702,Female,60-64,3,ICD-7
1968,1702,Female,65-69,3,ICD-7
1968,1702,Female,70-74,3,ICD-7
1968,1702,Female,75-79,3,ICD-7
1968,1702,Female,80-84,2,ICD-7
1968,1702,Male,20-24,2,ICD-7
1968,1702,Male,25-29,1,ICD-7
1968,1702,Male,30-34,3,ICD-7
1968,1702,Male,35-39,1,ICD-7
1968,1702,Male,40-44,1,ICD-7
1968,1702,Male,45-49,5,ICD-7
1968,1702,Male,50-54,5,ICD-7
1968,1702,Male,55-59,5,ICD-7
1968,1702,Male,60-64,5,ICD-7
1968,1702,Male,65-69,3,ICD-7
1968,1702,Male,70-74,8,ICD-7
1968,1702,Male,75-79,2,ICD-7
1968,1702,Male,80-84,2,ICD-7
1968,1703,Female,30-34,2,ICD-7
1968,1703,Female,35-39,1,ICD-7
1968,1703,Female,40-44,1,ICD-7
1968,1703,Female,45-49,1,ICD-7
1968,1703,Female,55-59,1,ICD-7
1968,1703,Female,60-64,2,ICD-7
1968,1703,Female,70-74,2,ICD-7
1968,1703,Female,75-79,2,ICD-7
1968,1703,Female,85+,1,ICD-7
1968,1703,Male,15-19,1,ICD-7
1968,1703,Male,20-24,1,ICD-7
1968,1703,Male,25-29,1,ICD-7
1968,1703,Male,35-39,1,ICD-7
1968,1703,Male,40-44,2,ICD-7
1968,1703,Male,50-54,1,ICD-7
1968,1703,Male,55-59,2,ICD-7
1968,1703,Male,65-69,1,ICD-7
1968,1703,Male,70-74,2,ICD-7
1968,1703,Male,75-79,2,ICD-7
1968,1703,Male,80-84,1,ICD-7
1968,1704,Female,05-09,3,ICD-7
1968,1704,Female,10-14,1,ICD-7
1968,1704,Female,15-19,1,ICD-7
1968,1704,Female,40-44,1,ICD-7
1968,1704,Female,45-49,1,ICD-7
1968,1704,Female,55-59,1,ICD-7
1968,1704,Female,60-64,2,ICD-7
1968,1704,Female,65-69,7,ICD-7
1968,1704,Female,70-74,4,ICD-7
1968,1704,Female,85+,4,ICD-7
1968,1704,Male,05-09,1,ICD-7
1968,1704,Male,15-19,2,ICD-7
1968,1704,Male,20-24,1,ICD-7
1968,1704,Male,30-34,3,ICD-7
1968,1704,Male,35-39,1,ICD-7
1968,1704,Male,40-44,2,ICD-7
1968,1704,Male,45-49,2,ICD-7
1968,1704,Male,50-54,2,ICD-7
1968,1704,Male,60-64,2,ICD-7
1968,1704,Male,65-69,7,ICD-7
1968,1704,Male,70-74,6,ICD-7
1968,1704,Male,75-79,3,ICD-7
1968,1704,Male,80-84,1,ICD-7
1968,1705,Female,15-19,1,ICD-7
1968,1705,Female,70-74,1,ICD-7
1968,1706,Female,01-04,3,ICD-7
1968,1706,Female,10-14,1,ICD-7
1968,1706,Female,15-19,1,ICD-7
1968,1706,Female,20-24,1,ICD-7
1968,1706,Female,35-39,1,ICD-7
1968,1706,Female,40-44,1,ICD-7
1968,1706,Female,50-54,4,ICD-7
1968,1706,Female,55-59,2,ICD-7
1968,1706,Female,60-64,3,ICD-7
1968,1706,Female,65-69,7,ICD-7
1968,1706,Female,70-74,4,ICD-7
1968,1706,Female,75-79,7,ICD-7
1968,1706,Female,80-84,5,ICD-7
1968,1706,Male,05-09,1,ICD-7
1968,1706,Male,10-14,1,ICD-7
1968,1706,Male,15-19,3,ICD-7
1968,1706,Male,20-24,1,ICD-7
1968,1706,Male,35-39,1,ICD-7
1968,1706,Male,40-44,1,ICD-7
1968,1706,Male,45-49,2,ICD-7
1968,1706,Male,50-54,1,ICD-7
1968,1706,Male,55-59,4,ICD-7
1968,1706,Male,60-64,6,ICD-7
1968,1706,Male,65-69,10,ICD-7
1968,1706,Male,70-74,5,ICD-7
1968,1706,Male,75-79,6,ICD-7
1968,1706,Male,80-84,3,ICD-7
1968,1706,Male,85+,1,ICD-7
1968,1707,Female,05-09,2,ICD-7
1968,1707,Female,10-14,4,ICD-7
1968,1707,Female,15-19,10,ICD-7
1968,1707,Female,20-24,4,ICD-7
1968,1707,Female,25-29,1,ICD-7
1968,1707,Female,30-34,2,ICD-7
1968,1707,Female,45-49,1,ICD-7
1968,1707,Female,50-54,4,ICD-7
1968,1707,Female,55-59,5,ICD-7
1968,1707,Female,60-64,3,ICD-7
1968,1707,Female,65-69,10,ICD-7
1968,1707,Female,70-74,9,ICD-7
1968,1707,Female,75-79,7,ICD-7
1968,1707,Female,80-84,4,ICD-7
1968,1707,Female,85+,5,ICD-7
1968,1707,Male,05-09,1,ICD-7
1968,1707,Male,10-14,5,ICD-7
1968,1707,Male,15-19,16,ICD-7
1968,1707,Male,20-24,8,ICD-7
1968,1707,Male,25-29,4,ICD-7
1968,1707,Male,30-34,3,ICD-7
1968,1707,Male,35-39,6,ICD-7
1968,1707,Male,40-44,6,ICD-7
1968,1707,Male,45-49,4,ICD-7
1968,1707,Male,50-54,1,ICD-7
1968,1707,Male,55-59,4,ICD-7
1968,1707,Male,60-64,5,ICD-7
1968,1707,Male,65-69,8,ICD-7
1968,1707,Male,70-74,5,ICD-7
1968,1707,Male,75-79,4,ICD-7
1968,1707,Male,80-84,2,ICD-7
1968,1707,Male,85+,1,ICD-7
1968,1708,Female,50-54,1,ICD-7
1968,1708,Male,15-19,1,ICD-7
1968,1708,Male,20-24,1,ICD-7
1968,1708,Male,55-59,1,ICD-7
1968,1709,Female,15-19,3,ICD-7
1968,1709,Female,20-24,1,ICD-7
1968,1709,Female,55-59,1,ICD-7
1968,1709,Female,65-69,1,ICD-7
1968,1709,Female,70-74,4,ICD-7
1968,1709,Female,85+,1,ICD-7
1968,1709,Male,10-14,2,ICD-7
1968,1709,Male,15-19,2,ICD-7
1968,1709,Male,25-29,1,ICD-7
1968,1709,Male,40-44,1,ICD-7
1968,1709,Male,55-59,4,ICD-7
1968,1709,Male,60-64,3,ICD-7
1968,1709,Male,65-69,1,ICD-7
1968,1709,Male,70-74,1,ICD-7
1968,1709,Male,80-84,2,ICD-7
1968,171,Female,60-64,1,ICD-7
1968,171,Female,75-79,1,ICD-7
1968,171,Female,80-84,2,ICD-7
1968,171,Female,85+,2,ICD-7
1968,171,Male,70-74,1,ICD-7
1968,1711,Female,01-04,1,ICD-7
