version,code,description,category_code,category_name,classification_confidence
ICD-9,59,"Other food poisoning (bacterial) — Food poisoning, unspecified",L1_07,Injury and Accidental Harm,low
ICD-9,60,Amoebiasis — Acute amoebic dysentery without mention of abscess,L1_05,Chronic Non-Communicable Diseases,low
ICD-9,61,Amoebiasis — Chronic intestinal amoebiasis without mention of abscess,L1_05,Chronic Non-Communicable Diseases,medium
ICD-9,62,Amoebiasis — Amoebic nondysenteric colitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,63,Amoebiasis — Amoebic liver abscess,L1_05,Chronic Non-Communicable Diseases,low
ICD-9,64,Amoebiasis — Amoebic lung abscess,L1_05,Chronic Non-Communicable Diseases,low
ICD-9,65,Amoebiasis — Amoebic brain abscess,L1_05,Chronic Non-Communicable Diseases,low
ICD-9,66,Amoebiasis — Amoebic skin ulceration,L1_05,Chronic Non-Communicable Diseases,low
ICD-9,68,Amoebiasis — Amoebic infection of other sites,L1_01,Infectious and Communicable Diseases,low
ICD-9,69,"Amoebiasis — Amoebiasis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-9,70,Other protozoal intestinal diseases — Balantidiasis,L1_01,Infectious and Communicable Diseases,low
ICD-9,71,Other protozoal intestinal diseases — Giardiasis,L1_01,Infectious and Communicable Diseases,low
ICD-9,72,Other protozoal intestinal diseases — Coccidiosis,L1_01,Infectious and Communicable Diseases,low
ICD-9,73,Other protozoal intestinal diseases — Intestinal trichomoniasis,L1_01,Infectious and Communicable Diseases,low
ICD-9,78,Other protozoal intestinal diseases — Other protozoal intestinal diseases,L1_01,Infectious and Communicable Diseases,low
ICD-9,79,Other protozoal intestinal diseases — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,80,Intestinal infections due to other organisms — Escherichia coli,L1_01,Infectious and Communicable Diseases,low
ICD-9,81,Intestinal infections due to other organisms — Arizona,L1_01,Infectious and Communicable Diseases,low
ICD-9,82,Intestinal infections due to other organisms — Aerobacter aerogenes,L1_01,Infectious and Communicable Diseases,low
ICD-9,83,Intestinal infections due to other organisms — Proteus (mirabilis) (morganii),L1_01,Infectious and Communicable Diseases,low
ICD-9,84,Intestinal infections due to other organisms — Other specified bacteria,L1_01,Infectious and Communicable Diseases,low
ICD-9,85,"Intestinal infections due to other organisms — Bacterial enteritis, unspecified",L1_05,Chronic Non-Communicable Diseases,low
ICD-9,86,Intestinal infections due to other organisms — Enteritis due to specified virus,L1_05,Chronic Non-Communicable Diseases,low
ICD-9,88,"Intestinal infections due to other organisms — Other organism, not elsewhere classified",L1_01,Infectious and Communicable Diseases,low
ICD-9,90,"Ill-defined intestinal infections — Infectious colitis, enteritis and gastroenteritis",L1_01,Infectious and Communicable Diseases,low
ICD-9,91,"Ill-defined intestinal infections — Colitis, enteritis and gastroenteritis of presumed infectious origin",L1_01,Infectious and Communicable Diseases,low
ICD-9,92,Ill-defined intestinal infections — Infectious diarrhoea,L1_01,Infectious and Communicable Diseases,low
ICD-9,93,"Ill-defined intestinal infections — Diarrhoea, of presumed infectious origin",L1_01,Infectious and Communicable Diseases,low
ICD-9,100,Primary tuberculous infection — Primary tuberculous complex,L1_01,Infectious and Communicable Diseases,low
ICD-9,101,Primary tuberculous infection — Tuberculous pleurisy in primary progressive tuberculosis,L1_01,Infectious and Communicable Diseases,medium
ICD-9,108,Primary tuberculous infection — Other primary progressive tuberculosis,L1_01,Infectious and Communicable Diseases,medium
ICD-9,109,Primary tuberculous infection — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,110,"Pulmonary tuberculosis — Tuberculosis of lung, infiltrative",L1_01,Infectious and Communicable Diseases,low
ICD-9,111,"Pulmonary tuberculosis — Tuberculosis of lung, nodular",L1_01,Infectious and Communicable Diseases,low
ICD-9,112,Pulmonary tuberculosis — Tuberculosis of lung with cavitation,L1_01,Infectious and Communicable Diseases,low
ICD-9,113,Pulmonary tuberculosis — Tuberculosis of bronchus,L1_01,Infectious and Communicable Diseases,low
ICD-9,114,Pulmonary tuberculosis — Tuberculous fibrosis of lung,L1_01,Infectious and Communicable Diseases,low
ICD-9,115,Pulmonary tuberculosis — Tuberculous bronchiectasis,L1_06,Respiratory and Environmental Disease,medium
ICD-9,116,Pulmonary tuberculosis — Tuberculous pneumonia (any form),L1_06,Respiratory and Environmental Disease,medium
ICD-9,117,Pulmonary tuberculosis — Tuberculous pneumothorax,L1_01,Infectious and Communicable Diseases,low
ICD-9,118,Pulmonary tuberculosis — Other pulmonary tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-9,119,Pulmonary tuberculosis — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,120,Other respiratory tuberculosis — Tuberculous pleurisy,L1_06,Respiratory and Environmental Disease,medium
ICD-9,121,Other respiratory tuberculosis — Tuberculosis of intrathoracic lymph nodes,L1_01,Infectious and Communicable Diseases,low
ICD-9,122,Other respiratory tuberculosis — Isolated tracheal or bronchial tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-9,123,Other respiratory tuberculosis — Tuberculous laryngitis,L1_06,Respiratory and Environmental Disease,medium
ICD-9,128,Other respiratory tuberculosis — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,130,Tuberculosis of meninges and central nervous system — Tuberculous meningitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,131,Tuberculosis of meninges and central nervous system — Tuberculoma of meninges,L1_01,Infectious and Communicable Diseases,low
ICD-9,138,Tuberculosis of meninges and central nervous system — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,139,Tuberculosis of meninges and central nervous system — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,140,"Tuberculosis of intestines, peritoneum and mesenteric glands — Tuberculosis of intestines, peritoneum and mesenteric glands",L1_01,Infectious and Communicable Diseases,low
ICD-9,150,Tuberculosis of bones and joints — Vertebral column,L1_01,Infectious and Communicable Diseases,low
ICD-9,151,Tuberculosis of bones and joints — Hip,L1_01,Infectious and Communicable Diseases,low
ICD-9,152,Tuberculosis of bones and joints — Knee,L1_01,Infectious and Communicable Diseases,low
ICD-9,157,Tuberculosis of bones and joints — Other bone,L1_01,Infectious and Communicable Diseases,low
ICD-9,158,Tuberculosis of bones and joints — Other joint,L1_01,Infectious and Communicable Diseases,low
ICD-9,159,Tuberculosis of bones and joints — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,160,Tuberculosis of genitourinary system — Kidney,L1_01,Infectious and Communicable Diseases,low
ICD-9,161,Tuberculosis of genitourinary system — Other urinary organs,L1_01,Infectious and Communicable Diseases,low
ICD-9,162,Tuberculosis of genitourinary system — Epididymis,L1_01,Infectious and Communicable Diseases,low
ICD-9,163,Tuberculosis of genitourinary system — Other male genital organs,L1_01,Infectious and Communicable Diseases,low
ICD-9,164,Tuberculosis of genitourinary system — Female genital organs,L1_01,Infectious and Communicable Diseases,low
ICD-9,169,Tuberculosis of genitourinary system — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,170,Tuberculosis of other organs — Skin and subcutaneous cellular tissue,L1_01,Infectious and Communicable Diseases,low
ICD-9,171,Tuberculosis of other organs — Erythema nodosum with hypersensitivity reaction in tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-9,172,Tuberculosis of other organs — Peripheral lymph nodes,L1_01,Infectious and Communicable Diseases,low
ICD-9,173,Tuberculosis of other organs — Eye,L1_01,Infectious and Communicable Diseases,low
ICD-9,174,Tuberculosis of other organs — Ear,L1_01,Infectious and Communicable Diseases,low
ICD-9,175,Tuberculosis of other organs — Thyroid gland,L1_01,Infectious and Communicable Diseases,low
ICD-9,176,Tuberculosis of other organs — Adrenal glands,L1_01,Infectious and Communicable Diseases,low
ICD-9,177,Tuberculosis of other organs — Spleen,L1_01,Infectious and Communicable Diseases,low
ICD-9,178,Tuberculosis of other organs — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,180,Miliary tuberculosis — Acute,L1_01,Infectious and Communicable Diseases,low
ICD-9,188,Miliary tuberculosis — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,189,Miliary tuberculosis — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,200,Plague — Bubonic,L1_01,Infectious and Communicable Diseases,low
ICD-9,201,Plague — Cellulocutaneous,L1_01,Infectious and Communicable Diseases,low
ICD-9,202,Plague — Septicaemic,L1_01,Infectious and Communicable Diseases,low
ICD-9,203,Plague — Primary pneumonic,L1_01,Infectious and Communicable Diseases,low
ICD-9,204,Plague — Secondary pneumonic,L1_01,Infectious and Communicable Diseases,low
ICD-9,205,"Plague — Pneumonic, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-9,208,Plague — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,209,Plague — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,210,Tularaemia — Tularaemia,L1_01,Infectious and Communicable Diseases,low
ICD-9,220,Anthrax — Cutaneous anthrax,L1_01,Infectious and Communicable Diseases,low
ICD-9,221,Anthrax — Pulmonary anthrax,L1_01,Infectious and Communicable Diseases,low
ICD-9,222,Anthrax — Gastrointestinal anthrax,L1_01,Infectious and Communicable Diseases,low
ICD-9,223,Anthrax — Anthrax septicaemia,L1_01,Infectious and Communicable Diseases,low
ICD-9,228,Anthrax — Other manifestations,L1_01,Infectious and Communicable Diseases,low
ICD-9,229,Anthrax — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,230,Brucellosis — Brucella melitensis,L1_01,Infectious and Communicable Diseases,low
ICD-9,231,Brucellosis — Brucella abortus,L1_01,Infectious and Communicable Diseases,low
ICD-9,232,Brucellosis — Brucella suis,L1_01,Infectious and Communicable Diseases,low
ICD-9,233,Brucellosis — Brucella canis,L1_01,Infectious and Communicable Diseases,low
ICD-9,238,Brucellosis — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,239,Brucellosis — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,240,Glanders — Glanders,L1_01,Infectious and Communicable Diseases,low
ICD-9,250,Melioidosis — Melioidosis,L1_01,Infectious and Communicable Diseases,low
ICD-9,260,Rat-bite fever — Spirillary fever,L1_01,Infectious and Communicable Diseases,low
ICD-9,261,Rat-bite fever — Streptobacillary fever,L1_01,Infectious and Communicable Diseases,low
ICD-9,269,Rat-bite fever — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,270,Other zoonotic bacterial diseases — Listeriosis,L1_01,Infectious and Communicable Diseases,low
ICD-9,271,Other zoonotic bacterial diseases — Erysipelothrix infection,L1_01,Infectious and Communicable Diseases,low
ICD-9,272,Other zoonotic bacterial diseases — Pasteurellosis,L1_01,Infectious and Communicable Diseases,low
ICD-9,278,Other zoonotic bacterial diseases — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,279,Other zoonotic bacterial diseases — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,300,Leprosy — Lepromatous (type L),L1_01,Infectious and Communicable Diseases,low
ICD-9,301,Leprosy — Tuberculoid (type T),L1_01,Infectious and Communicable Diseases,low
ICD-9,302,Leprosy — Indeterminate (group I),L1_01,Infectious and Communicable Diseases,low
ICD-9,303,Leprosy — Borderline (group B),L1_01,Infectious and Communicable Diseases,low
ICD-9,308,Leprosy — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,309,Leprosy — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,310,Diseases due to other mycobacteria — Pulmonary,L1_01,Infectious and Communicable Diseases,low
ICD-9,311,Diseases due to other mycobacteria — Cutaneous,L1_01,Infectious and Communicable Diseases,low
ICD-9,318,Diseases due to other mycobacteria — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,319,Diseases due to other mycobacteria — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,320,Diphtheria — Faucial diphtheria,L1_01,Infectious and Communicable Diseases,low
ICD-9,321,Diphtheria — Nasopharyngeal diphtheria,L1_01,Infectious and Communicable Diseases,low
ICD-9,322,Diphtheria — Anterior nasal diphtheria,L1_01,Infectious and Communicable Diseases,low
ICD-9,323,Diphtheria — Laryngeal diphtheria,L1_01,Infectious and Communicable Diseases,low
ICD-9,328,Diphtheria — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,329,"Diphtheria — Diphtheria, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-9,330,Whooping cough — Bordetella pertussis (B. pertussis),L1_01,Infectious and Communicable Diseases,high
ICD-9,331,Whooping cough — Bordetella parapertussis (B. parapertussis),L1_01,Infectious and Communicable Diseases,high
ICD-9,338,Whooping cough — Other specified organism,L1_01,Infectious and Communicable Diseases,low
ICD-9,339,"Whooping cough — Whooping cough, unspecified organism",L1_01,Infectious and Communicable Diseases,low
ICD-9,340,Streptococcal sore throat and scarlatina — Streptococcal sore throat,L1_01,Infectious and Communicable Diseases,low
ICD-9,341,Streptococcal sore throat and scarlatina — Scarlatina,L1_01,Infectious and Communicable Diseases,low
ICD-9,350,Erysipelas — Erysipelas,L1_01,Infectious and Communicable Diseases,low
ICD-9,360,Meningococcal infection — Meningococcal meningitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,361,Meningococcal infection — Meningococcal encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,362,Meningococcal infection — Meningococcaemia,L1_01,Infectious and Communicable Diseases,low
ICD-9,363,"Meningococcal infection — Waterhouse-Friderichsen syndrome, meningococcal",L1_01,Infectious and Communicable Diseases,low
ICD-9,364,Meningococcal infection — Meningococcal carditis,L1_01,Infectious and Communicable Diseases,low
ICD-9,368,Meningococcal infection — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,369,Meningococcal infection — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,370,Tetanus — Tetanus,L1_01,Infectious and Communicable Diseases,low
ICD-9,380,Septicaemia — Streptococcal septicaemia,L1_01,Infectious and Communicable Diseases,medium
ICD-9,381,Septicaemia — Staphylococcal septicaemia,L1_01,Infectious and Communicable Diseases,medium
ICD-9,382,Septicaemia — Pneumococcal septicaemia,L1_01,Infectious and Communicable Diseases,medium
ICD-9,383,Septicaemia — Septicaemia due to anaerobes,L1_01,Infectious and Communicable Diseases,low
ICD-9,384,Septicaemia — Septicaemia due to other gram-negative organisms,L1_01,Infectious and Communicable Diseases,low
ICD-9,388,Septicaemia — Other specified septicaemias,L1_01,Infectious and Communicable Diseases,low
ICD-9,389,Septicaemia — Unspecified septicaemia,L1_01,Infectious and Communicable Diseases,low
ICD-9,390,Actinomycotic infections — Cutaneous,L1_01,Infectious and Communicable Diseases,low
ICD-9,391,Actinomycotic infections — Pulmonary,L1_01,Infectious and Communicable Diseases,low
ICD-9,392,Actinomycotic infections — Abdominal,L1_01,Infectious and Communicable Diseases,low
ICD-9,393,Actinomycotic infections — Cervicofacial,L1_01,Infectious and Communicable Diseases,low
ICD-9,394,Actinomycotic infections — Madura foot,L1_01,Infectious and Communicable Diseases,low
ICD-9,398,Actinomycotic infections — Of other specified sites,L1_01,Infectious and Communicable Diseases,low
ICD-9,399,Actinomycotic infections — Of unspecified site,L1_01,Infectious and Communicable Diseases,low
ICD-9,400,Other bacterial diseases — Gas gangrene,L1_01,Infectious and Communicable Diseases,low
ICD-9,401,Other bacterial diseases — Rhinoscleroma,L1_01,Infectious and Communicable Diseases,low
ICD-9,402,Other bacterial diseases — Whipple's disease,L1_01,Infectious and Communicable Diseases,low
ICD-9,403,Other bacterial diseases — Necrobacillosis,L1_01,Infectious and Communicable Diseases,low
ICD-9,408,Other bacterial diseases — Other bacterial diseases,L1_01,Infectious and Communicable Diseases,low
ICD-9,410,Bacterial infection in conditions classified elsewhere and of unspecified site — Streptococcus,L1_01,Infectious and Communicable Diseases,medium
ICD-9,411,Bacterial infection in conditions classified elsewhere and of unspecified site — Staphylococcus,L1_01,Infectious and Communicable Diseases,medium
ICD-9,412,Bacterial infection in conditions classified elsewhere and of unspecified site — Pneumococcus,L1_01,Infectious and Communicable Diseases,medium
ICD-9,413,Bacterial infection in conditions classified elsewhere and of unspecified site — Friedlander's bacillus,L1_01,Infectious and Communicable Diseases,low
ICD-9,414,Bacterial infection in conditions classified elsewhere and of unspecified site — Escherichia coli,L1_01,Infectious and Communicable Diseases,low
ICD-9,415,Bacterial infection in conditions classified elsewhere and of unspecified site — Haemophilus influenzae (H. influenzae),L1_01,Infectious and Communicable Diseases,low
ICD-9,416,Bacterial infection in conditions classified elsewhere and of unspecified site — Proteus (mirabilis) (morganii),L1_01,Infectious and Communicable Diseases,low
ICD-9,417,Bacterial infection in conditions classified elsewhere and of unspecified site — Pseudomonas,L1_01,Infectious and Communicable Diseases,low
ICD-9,418,Bacterial infection in conditions classified elsewhere and of unspecified site — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,419,"Bacterial infection in conditions classified elsewhere and of unspecified site — Bacterial infection, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-9,420,Human immunodeficiency virus (HIV) infection with specified conditions — HIV with specified conditions,L1_01,Infectious and Communicable Diseases,low
ICD-9,421,Human immunodeficiency virus (HIV) infection with specified conditions — HIV causing other specified infections,L1_01,Infectious and Communicable Diseases,low
ICD-9,422,Human immunodeficiency virus (HIV) infection with specified conditions — HIV with specified malignant neoplasms,L1_05,Chronic Non-Communicable Diseases,medium
ICD-9,429,Human immunodeficiency virus (HIV) infection with specified conditions — Acquired immunodeficiency syndrome unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,430,Human immunodeficiency virus (HIV) infection causing other specified conditions — HIV causing lymphadenopathy,L1_01,Infectious and Communicable Diseases,low
ICD-9,431,Human immunodeficiency virus (HIV) infection causing other specified conditions — HIV causing specified diseases of the central nervous system,L1_05,Chronic Non-Communicable Diseases,low
ICD-9,432,Human immunodeficiency virus (HIV) infection causing other specified conditions — HIV causing other disorders invoving the immune mechanism,L1_01,Infectious and Communicable Diseases,low
ICD-9,433,Human immunodeficiency virus (HIV) infection causing other specified conditions — HIV causing other specified infections,L1_01,Infectious and Communicable Diseases,low
ICD-9,439,Human immunodeficiency virus (HIV) infection causing other specified conditions — Acquired immunodeficiency syndrome-related complex unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,440,Other human immunodeficiency virus infection — Causing specified acute infections,L1_01,Infectious and Communicable Diseases,low
ICD-9,449,"Other human immunodeficiency virus infection — Human immunodeficiency virus infection, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-9,450,Acute poliomyelitis — Acute paralytic poliomyelitis specified as bulbar,L1_01,Infectious and Communicable Diseases,low
ICD-9,451,Acute poliomyelitis — Acute poliomyelitis with other paralysis,L1_01,Infectious and Communicable Diseases,low
ICD-9,452,Acute poliomyelitis — Acute nonparalytic poliomyelitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,459,"Acute poliomyelitis — Acute poliomyelitis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-9,460,Slow virus infection of central nervous system — Kuru,L1_01,Infectious and Communicable Diseases,low
ICD-9,461,Slow virus infection of central nervous system — Jakob-Creutzfeldt disease,L1_01,Infectious and Communicable Diseases,low
ICD-9,462,Slow virus infection of central nervous system — Subacute sclerosing panencephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,463,Slow virus infection of central nervous system — Progressive multifocal leucoencephalopathy,L1_01,Infectious and Communicable Diseases,low
ICD-9,468,Slow virus infection of central nervous system — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,469,Slow virus infection of central nervous system — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,470,Meningitis due to enterovirus — Coxsackie virus,L1_01,Infectious and Communicable Diseases,low
ICD-9,471,Meningitis due to enterovirus — ECHO virus,L1_01,Infectious and Communicable Diseases,low
ICD-9,478,Meningitis due to enterovirus — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,479,Meningitis due to enterovirus — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,480,Other enterovirus diseases of central nervous system — Other enterovirus diseases of central nervous system,L1_05,Chronic Non-Communicable Diseases,low
ICD-9,490,Other non-arthropod-borne viral diseases of central nervous system — Lymphocytic choriomeningitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,491,Other non-arthropod-borne viral diseases of central nervous system — Meningitis due to adenovirus,L1_01,Infectious and Communicable Diseases,low
ICD-9,498,Other non-arthropod-borne viral diseases of central nervous system — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,499,Other non-arthropod-borne viral diseases of central nervous system — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,500,Smallpox — Variola major,L1_01,Infectious and Communicable Diseases,high
ICD-9,501,Smallpox — Alastrim,L1_01,Infectious and Communicable Diseases,low
ICD-9,502,Smallpox — Modified smallpox,L1_01,Infectious and Communicable Diseases,low
ICD-9,509,"Smallpox — Smallpox, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-9,510,Cowpox and paravaccinia — Cowpox,L1_01,Infectious and Communicable Diseases,low
ICD-9,511,Cowpox and paravaccinia — Pseudocowpox,L1_01,Infectious and Communicable Diseases,low
ICD-9,512,Cowpox and paravaccinia — Contagious pustular dermatitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,519,"Cowpox and paravaccinia — Paravaccinia, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-9,520,Chickenpox — Chickenpox,L1_01,Infectious and Communicable Diseases,low
ICD-9,530,Herpes zoster — With meningitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,531,Herpes zoster — With other nervous system complications,L1_01,Infectious and Communicable Diseases,low
ICD-9,532,Herpes zoster — With ophthalmic complications,L1_01,Infectious and Communicable Diseases,low
ICD-9,537,Herpes zoster — With other complications,L1_01,Infectious and Communicable Diseases,low
ICD-9,538,Herpes zoster — With unspecified complications,L1_01,Infectious and Communicable Diseases,low
ICD-9,539,Herpes zoster — Herpes zoster without mention of complication,L1_01,Infectious and Communicable Diseases,low
ICD-9,540,Herpes simplex — Eczema herpeticum,L1_05,Chronic Non-Communicable Diseases,low
ICD-9,541,Herpes simplex — Genital herpes,L1_01,Infectious and Communicable Diseases,low
ICD-9,542,Herpes simplex — Herpetic gingivostomatitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,543,Herpes simplex — Herpetic meningoencephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,544,Herpes simplex — With ophthalmic complications,L1_01,Infectious and Communicable Diseases,low
ICD-9,545,Herpes simplex — Herpetic septicaemia,L1_01,Infectious and Communicable Diseases,low
ICD-9,546,Herpes simplex — Herpetic whitlow,L1_01,Infectious and Communicable Diseases,low
ICD-9,547,Herpes simplex — With other complications,L1_01,Infectious and Communicable Diseases,low
ICD-9,548,Herpes simplex — With unspecified complication,L1_01,Infectious and Communicable Diseases,low
ICD-9,549,Herpes simplex — Herpes simplex without mention of complication,L1_01,Infectious and Communicable Diseases,low
ICD-9,550,Measles — Postmeasles encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,551,Measles — Postmeasles pneumonia,L1_01,Infectious and Communicable Diseases,low
ICD-9,552,Measles — Postmeasles otitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,557,Measles — With other complications,L1_01,Infectious and Communicable Diseases,low
ICD-9,558,Measles — With unspecified complication,L1_01,Infectious and Communicable Diseases,low
ICD-9,559,Measles — Measles without mention of complication,L1_01,Infectious and Communicable Diseases,low
ICD-9,560,Rubella — With neurological complications,L1_01,Infectious and Communicable Diseases,low
ICD-9,567,Rubella — With other complications,L1_01,Infectious and Communicable Diseases,low
ICD-9,568,Rubella — With unspecified complications,L1_01,Infectious and Communicable Diseases,low
ICD-9,569,Rubella — Rubella without mention of complication,L1_01,Infectious and Communicable Diseases,low
ICD-9,570,Other viral exanthemata — Erythema infectiosum (fifth disease),L1_01,Infectious and Communicable Diseases,low
ICD-9,578,Other viral exanthemata — Other,L1_01,Infectious and Communicable Diseases,low
ICD-9,579,Other viral exanthemata — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,600,Yellow fever — Sylvatic,L1_01,Infectious and Communicable Diseases,low
ICD-9,601,Yellow fever — Urban,L1_01,Infectious and Communicable Diseases,low
ICD-9,609,Yellow fever — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-9,610,Dengue — Dengue,L1_01,Infectious and Communicable Diseases,low
ICD-9,620,Mosquito-borne viral encephalitis — Japanese encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,621,Mosquito-borne viral encephalitis — Western equine encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,622,Mosquito-borne viral encephalitis — Eastern equine encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,623,Mosquito-borne viral encephalitis — St. Louis encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,624,Mosquito-borne viral encephalitis — Australian encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,625,Mosquito-borne viral encephalitis — California virus encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-9,628,Mosquito-borne viral encephalitis — Other,L1_01,Infectious and Communicable Diseases,low
