version,code,description,category_code,category_name,classification_confidence
ICD-5,75a,Splenic anaemia,L1_01,Infectious and Communicable Diseases,low
ICD-5,75b,Banti's disease,L1_01,Infectious and Communicable Diseases,low
ICD-5,75c,Other diseases of the spleen,L1_05,Chronic Non-Communicable Diseases,medium
ICD-5,76a,Agranulocytosis,L1_01,Infectious and Communicable Diseases,low
ICD-5,76b,Erythrocytosis,L1_01,Infectious and Communicable Diseases,low
ICD-5,76c,Haemoglobinaemia,L1_01,Infectious and Communicable Diseases,low
ICD-5,76d,Other diseases of the blood and blood-forming organs,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,77,Alcoholism (Ethylism),L1_09,Self-Harm and Substance Use,low
ICD-5,78a,Lead poisoning specified as occupational,L1_06,Respiratory and Environmental Disease,low
ICD-5,78b,Lead poisoning not specified as occupational,L1_06,Respiratory and Environmental Disease,low
ICD-5,79a,Occupational poisoning (not lead),L1_06,Respiratory and Environmental Disease,low
ICD-5,79ba,Poisoning by narcotics,L1_01,Infectious and Communicable Diseases,low
ICD-5,79bb,Poisoning by soporifics,L1_01,Infectious and Communicable Diseases,low
ICD-5,79c,Other non-occupational chronic poisoning,L1_06,Respiratory and Environmental Disease,low
ICD-5,79d,Unspecified poisoning,L1_01,Infectious and Communicable Diseases,low
ICD-5,80a,Intra-cranial abscess,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,80b,Other encephalitis (non-epidemic),L1_01,Infectious and Communicable Diseases,low
ICD-5,81,Meningitis (non-meningococcal),L1_01,Infectious and Communicable Diseases,low
ICD-5,82(1),Motor neurone disease,L1_01,Infectious and Communicable Diseases,low
ICD-5,82(2),Sub-acute combined degeneration,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,82(3),Myelitis of unstated origin,L1_01,Infectious and Communicable Diseases,low
ICD-5,82(4),Other diseases of the medulla and spinal cord,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,83a,Cerebral haemorrhage,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,83bc,"Cerebral embolism, thrombosis and softening",L1_05,Chronic Non-Communicable Diseases,medium
ICD-5,83d,Hemiplegia and other paralyses of unstated origin,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,83e,Other intra-cranial effusions,L1_01,Infectious and Communicable Diseases,low
ICD-5,84a,Mental deficiency,L1_01,Infectious and Communicable Diseases,low
ICD-5,84b,Schizophrenia (dementia praecox),L1_01,Infectious and Communicable Diseases,low
ICD-5,84c,Manic-depressive psychosis,L1_01,Infectious and Communicable Diseases,low
ICD-5,84d,Other mental disorders and deficiencies,L1_01,Infectious and Communicable Diseases,low
ICD-5,85,Epilepsy,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,86,Convulsions in children under 5 years of age,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,87a,Chorea,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,87b,Neuritis (non-rheumatic),L1_05,Chronic Non-Communicable Diseases,low
ICD-5,87c,Paralysis agitans,L1_01,Infectious and Communicable Diseases,low
ICD-5,87d,Disseminated sclerosis,L1_01,Infectious and Communicable Diseases,low
ICD-5,87e(1),Convulsions of undetermined origin (aged 5 and over),L1_05,Chronic Non-Communicable Diseases,low
ICD-5,87e(2),Other diseases of the nervous system,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,88,Diseases of the organs of vision,L1_01,Infectious and Communicable Diseases,low
ICD-5,89a,Otitis and other diseases of the ear (without mention of mastoid disease),L1_05,Chronic Non-Communicable Diseases,low
ICD-5,89b,Diseases of the mastoid antrum,L1_01,Infectious and Communicable Diseases,low
ICD-5,90a,Chronic pericarditis specified as rheumatic,L1_05,Chronic Non-Communicable Diseases,medium
ICD-5,90b,Other pericarditis,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,91ab,Acute or sub-acute bacterial endocarditis,L1_01,Infectious and Communicable Diseases,low
ICD-5,91c,Other acute and sub-acute endocarditis,L1_01,Infectious and Communicable Diseases,low
ICD-5,92a,Aortic valvular disease (without mistral disease),L1_05,Chronic Non-Communicable Diseases,low
ICD-5,92b(1),Mitral valve disease,L1_01,Infectious and Communicable Diseases,low
ICD-5,92b(2),Other specified valvular diseases (inc. sequelae of rheumatic fever),L1_05,Chronic Non-Communicable Diseases,low
ICD-5,92c,Unspecified valvular lesions or endocarditis,L1_01,Infectious and Communicable Diseases,low
ICD-5,93a,Acute myocarditis,L1_05,Chronic Non-Communicable Diseases,medium
ICD-5,93b,Chronic myocarditis specified as rheumatic,L1_05,Chronic Non-Communicable Diseases,medium
ICD-5,93c(1),Cardio-vascular degeneration,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,93c(2),Myocardial degeneration described as fatty,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,93c(3),Other myocardial degeneration,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,93d,Myocarditis not distinguished as acute or chronic,L1_05,Chronic Non-Communicable Diseases,medium
ICD-5,94a,Diseases of the coronary arteries,L1_01,Infectious and Communicable Diseases,low
ICD-5,94b,Angina pectoris without mention of coronary disease,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,95a,Functional heart disease (without mention of organic lesion),L1_01,Infectious and Communicable Diseases,low
ICD-5,95b,Heart disease specified as rheumatic but otherwise ill-defined,L1_10,"Ill-Defined, Administrative, and Other Causes",low
ICD-5,95c,Other diseases of the heart,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,96,Aneurysm (except of the heart and aorta),L1_05,Chronic Non-Communicable Diseases,low
ICD-5,97,Arteriosclerosis (ex. coronary or renal sclerosis or cerebral haemorrhage,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,98,Gangrene,L1_01,Infectious and Communicable Diseases,low
ICD-5,99,Other diseases of the arteries,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,100a,Varices,L1_01,Infectious and Communicable Diseases,low
ICD-5,100b,Other diseases of the veins,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,101,Diseases of the lymphatic system,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,102,High blood pressure (idiopathic),L1_01,Infectious and Communicable Diseases,low
ICD-5,103,Other diseases of the circulatory system,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,104,Diseases of the nasal fossae and annexa,L1_06,Respiratory and Environmental Disease,low
ICD-5,105,Diseases of the larynx,L1_01,Infectious and Communicable Diseases,low
ICD-5,106a,Acute bronchitis,L1_06,Respiratory and Environmental Disease,low
ICD-5,106b,Chronic bronchitis,L1_06,Respiratory and Environmental Disease,low
ICD-5,106c,Bronchitis not distinguished as acute or chronic,L1_06,Respiratory and Environmental Disease,low
ICD-5,107(1),Broncho-pneumonia with mention of influenza as a contributory or secondary cause,L1_06,Respiratory and Environmental Disease,low
ICD-5,107(2),Broncho-pneumonia without mention of influenza,L1_06,Respiratory and Environmental Disease,low
ICD-5,108(1),Lobar pneumonia with mention of influenza as a contributory or secondary cause,L1_06,Respiratory and Environmental Disease,low
ICD-5,108(2),Lobar pneumonia without mention of influenza,L1_06,Respiratory and Environmental Disease,low
ICD-5,109(1),Pneumonia (unspecified) with mention of inluenza as a contrib. or sec. cause,L1_06,Respiratory and Environmental Disease,low
ICD-5,109(2),Pneumonia (unspecified) without mention of influenza,L1_06,Respiratory and Environmental Disease,low
ICD-5,110a,Empyema,L1_01,Infectious and Communicable Diseases,low
ICD-5,110b,Other or unspecified forms of pleurisy,L1_06,Respiratory and Environmental Disease,low
ICD-5,111a,Haemorrhagic infarction of lung,L1_01,Infectious and Communicable Diseases,low
ICD-5,111b,Acute oedema of lung,L1_01,Infectious and Communicable Diseases,low
ICD-5,111c,Chronic or unspecified congestion of lung,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,112(1),Asthma with influenza as a contributory or secondary cause,L1_06,Respiratory and Environmental Disease,low
ICD-5,112(2),Asthma with chronic endocarditis(92) as a contributory or secondary cause,L1_06,Respiratory and Environmental Disease,low
ICD-5,112(3),Asthma with myocardial disease(93) as a contributory or secondary cause,L1_06,Respiratory and Environmental Disease,low
ICD-5,112(4),Asthma with arteriosclerosis(97) as a contributory or secondary cause,L1_06,Respiratory and Environmental Disease,low
ICD-5,112(5),Asthma with chronic nephritis as a contributory or secondary cause,L1_06,Respiratory and Environmental Disease,low
ICD-5,112(6),Asthma without any of the complications here specified in (1-5),L1_06,Respiratory and Environmental Disease,low
ICD-5,113,Pulmonary emphysema,L1_06,Respiratory and Environmental Disease,low
ICD-5,114a,Silicosis and other occupational pneumoconioses,L1_06,Respiratory and Environmental Disease,low
ICD-5,114b,Other occupational respiratory disease,L1_06,Respiratory and Environmental Disease,medium
ICD-5,114c,Gangrene of lung,L1_06,Respiratory and Environmental Disease,low
ICD-5,114d,Abscess of lung,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,114e(1),Chronic interstitial pneumonia not indicated as occupational,L1_06,Respiratory and Environmental Disease,medium
ICD-5,114e(2),Other diseases of the respiratory system not specified as occupational,L1_06,Respiratory and Environmental Disease,high
ICD-5,115a,Diseases of the teeth and gums,L1_01,Infectious and Communicable Diseases,low
ICD-5,115b(1),Septic sore throat with mention of tonsillectomy,L1_01,Infectious and Communicable Diseases,low
ICD-5,115b(2),Septic sore throat with mention of tonsils,L1_01,Infectious and Communicable Diseases,low
ICD-5,115b(3),Other septic sore throat,L1_01,Infectious and Communicable Diseases,low
ICD-5,115c(1),Other diseases of the pharynx and tonsils with mention of tonsillectomy,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,115c(2),Other diseases of the pharynx and tonsils with mention of tonsils,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,115c(3),Other diseases of the pharynx and tonsils,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,115d,Other diseases of buccal cavity and annexa and of pharynx and tonsils,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,116,Diseases of the oesophagus,L1_01,Infectious and Communicable Diseases,low
ICD-5,117a,Ulcer of the stomach,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,117b,Ulcer of the duodenum,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,118(1),Inflammation of the stomach,L1_01,Infectious and Communicable Diseases,low
ICD-5,118(2),Other diseases of the stomach,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,119a,Enteritis and diarrhoea without mention of ulceration (<2yrs),L1_05,Chronic Non-Communicable Diseases,medium
ICD-5,,Enteritis and diarrhoea without mention of ulceration (<2yrs),L1_05,Chronic Non-Communicable Diseases,medium
ICD-5,119b,Ulceration of the intestines (except duodenum) (<2yrs),L1_05,Chronic Non-Communicable Diseases,low
ICD-5,120a,Enteritis and diarrhoea without mention of ulceration,L1_05,Chronic Non-Communicable Diseases,medium
ICD-5,120b,Ulceration of the intestines (except duodenum),L1_05,Chronic Non-Communicable Diseases,low
ICD-5,121(1),Appendicitis without mention of intestinal obstruction,L1_05,Chronic Non-Communicable Diseases,medium
ICD-5,121(2),Appendicitis with mention of intestinal obstruction,L1_05,Chronic Non-Communicable Diseases,medium
ICD-5,122a,Hernia,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,122b(1),Intussusception,L1_01,Infectious and Communicable Diseases,low
ICD-5,122b(2),Paralytic ileus without stated cause,L1_01,Infectious and Communicable Diseases,low
ICD-5,122b(3),Other or uspecified forms of intestinal obstruction,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,123a,Diverticulitis,L1_01,Infectious and Communicable Diseases,low
ICD-5,123b,Other diseases of the intestines,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,124a,Cirrhosis of the liver with mention of alcoholism,L1_09,Self-Harm and Substance Use,low
ICD-5,124b,Cirrhosis of the liver without mention of alcoholism,L1_09,Self-Harm and Substance Use,low
ICD-5,125a,Acute yellow atrophy (not associated with pregnancy),L1_02,Maternal and Early-Life Mortality,low
ICD-5,125b,Other diseases of the liver,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,126,Biliary calculi,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,127a,Cholecystitis without record of biliary calculi,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,127b,Other diseases of the gall bladder and bile ducts,L1_05,Chronic Non-Communicable Diseases,medium
ICD-5,128,Diseases of the pancreas (other than diabetes),L1_05,Chronic Non-Communicable Diseases,low
ICD-5,129,Peritonitis without stated cause,L1_01,Infectious and Communicable Diseases,low
ICD-5,130,Acute nephritis,L1_01,Infectious and Communicable Diseases,low
ICD-5,131a,Chronic nephritis secondary to acute nephritis,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,131b,Arteriosclerotic kidney,L1_01,Infectious and Communicable Diseases,low
ICD-5,131c,Chronic nephritis not otherwise specified,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,132,Nephritis not stated to be acute or chronic (over 10 years of age),L1_05,Chronic Non-Communicable Diseases,low
ICD-5,133a,"Pyelitis, pyelonephritis, pyelocystitis",L1_01,Infectious and Communicable Diseases,low
ICD-5,133b,Other diseases of the kidneys and ureters,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,134a,Calculi of kidneys and ureter,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,134b,Calculi of the bladder,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,134c,Calculi of unstated site,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,135a,Cystitis,L1_01,Infectious and Communicable Diseases,low
ICD-5,135b,Other diseases of the bladder,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,136a,Stricture of the urethra,L1_01,Infectious and Communicable Diseases,low
ICD-5,136b,"Other diseases of the urethra, etc.",L1_05,Chronic Non-Communicable Diseases,low
ICD-5,137a,Hypertrophy of prostate,L1_01,Infectious and Communicable Diseases,low
ICD-5,137b,Other diseases of the prostate,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,138,Diseases of other male genital organs,L1_01,Infectious and Communicable Diseases,low
ICD-5,139a(1),Diseases of the ovaries,L1_01,Infectious and Communicable Diseases,low
ICD-5,139a(2),Diseases of the fallopian tubes,L1_01,Infectious and Communicable Diseases,low
