version,code,description,category_code,category_name,classification_confidence
ICD-7,572,Meningococcal infections — Chronic meningococcaemia,L1_05,Chronic Non-Communicable Diseases,low
ICD-7,573,Meningococcal infections — Other forms of meningococcal infection,L1_01,Infectious and Communicable Diseases,low
ICD-7,580,Plague — Bubonic,L1_01,Infectious and Communicable Diseases,low
ICD-7,581,Plague — Pneumonic,L1_01,Infectious and Communicable Diseases,low
ICD-7,582,Plague — Other,L1_01,Infectious and Communicable Diseases,low
ICD-7,600,Leprosy — Lepromatous Leprosy,L1_01,Infectious and Communicable Diseases,low
ICD-7,601,Leprosy — Neuroleprosy,L1_01,Infectious and Communicable Diseases,low
ICD-7,602,Leprosy — Mixed,L1_01,Infectious and Communicable Diseases,low
ICD-7,603,Leprosy — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-7,610,Tetanus — Tetanus,L1_01,Infectious and Communicable Diseases,low
ICD-7,620,Anthrax — Anthrax,L1_01,Infectious and Communicable Diseases,low
ICD-7,630,Gas gangrene — Gas gangrene,L1_01,Infectious and Communicable Diseases,low
ICD-7,640,Other bacterial diseases — Epidemic arthritic erythema,L1_01,Infectious and Communicable Diseases,low
ICD-7,641,Other bacterial diseases — Rat-bite fever due to Streptobacillus moniliformis,L1_01,Infectious and Communicable Diseases,low
ICD-7,642,Other bacterial diseases — Glanders,L1_01,Infectious and Communicable Diseases,low
ICD-7,643,Other bacterial diseases — Melioidosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,644,Other bacterial diseases — Other,L1_01,Infectious and Communicable Diseases,low
ICD-7,700,Vincent's infection — Vincent's infection,L1_01,Infectious and Communicable Diseases,low
ICD-7,710,Relapsing fever — Louse-borne,L1_01,Infectious and Communicable Diseases,low
ICD-7,711,Relapsing fever — Tick-borne,L1_01,Infectious and Communicable Diseases,low
ICD-7,712,Relapsing fever — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-7,1634,Malignant neoplasm of lung — Pleura not specified as primary,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1651,"Malignant neoplasm of thoracic organs (sec.) — Bronchus, lung",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1652,Malignant neoplasm of thoracic organs (sec.) — Pleura,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1653,"Malignant neoplasm of thoracic organs (sec.) — Other than trachea, bronchus, lung or pleura",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1991,"Malignant neoplasm of other and unspecified sites — No primary stated, not multiple",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1992,"Malignant neoplasm of other and unspecified sites — No primary stated, multiple",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,590,Tularaemia — Tularaemia,L1_01,Infectious and Communicable Diseases,low
ICD-7,10,Respiratory tuberculosis with mention of occupational disease of lung — Respiratory tuberculosis with mention of occupational disease of lung,L1_06,Respiratory and Environmental Disease,medium
ICD-7,20,Pulmonary tuberculosis — Pulmonary tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,30,Pleural tuberculosis — Pleural tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,31,Pleural tuberculosis — Pleurisy with effusion without mention of cause,L1_01,Infectious and Communicable Diseases,low
ICD-7,40,Primary tuberculosis complex with symptoms — Primary tuberculosis complex with symptoms,L1_01,Infectious and Communicable Diseases,low
ICD-7,50,Tracheobronchial glandular tuberculosis with symptoms — Tracheobronchial glandular tuberculosis with symptoms,L1_01,Infectious and Communicable Diseases,low
ICD-7,60,Radiological evidence suggestive of active respiratory tuberculosis not classifiable elsewhere — Radiological evidence suggestive of active respiratory tuberculosis not classifiable elsewhere,L1_01,Infectious and Communicable Diseases,low
ICD-7,70,Other respiratory tuberculosis — Other respiratory tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,80,"Tuberculosis, unspecified site — Tuberculosis, unspecified site",L1_01,Infectious and Communicable Diseases,low
ICD-7,100,Tuberculosis of meninges and central nervous system — Tuberculosis of meninges and central nervous system,L1_01,Infectious and Communicable Diseases,low
ICD-7,110,"Tuberculosis of intestines, peritoneum, and mesenteric glands — Tuberculosis of intestines, peritoneum, and mesenteric glands",L1_01,Infectious and Communicable Diseases,low
ICD-7,120,"Tuberculosis of bones and joints, active or unspecified — Active or unspecified tuberculosis of vertebral column",L1_01,Infectious and Communicable Diseases,low
ICD-7,121,"Tuberculosis of bones and joints, active or unspecified — Active or unspecified tuberculosis of hip",L1_01,Infectious and Communicable Diseases,low
ICD-7,122,"Tuberculosis of bones and joints, active or unspecified — Active or unspecified tuberculosis of knee",L1_01,Infectious and Communicable Diseases,low
ICD-7,123,"Tuberculosis of bones and joints, active or unspecified — Active or unspecified tuberculosis of other and unspecified bones and joints",L1_01,Infectious and Communicable Diseases,low
ICD-7,130,Late effects of tuberculosis of bones and joints — Late effects of tuberculosis of vertebral column,L1_01,Infectious and Communicable Diseases,low
ICD-7,131,Late effects of tuberculosis of bones and joints — Late effects of tuberculosis of hip,L1_01,Infectious and Communicable Diseases,low
ICD-7,132,Late effects of tuberculosis of bones and joints — Late effects of tuberculosis of knee,L1_01,Infectious and Communicable Diseases,low
ICD-7,133,Late effects of tuberculosis of bones and joints — Late effects of tuberculosis of other and unspecified bones and joints,L1_01,Infectious and Communicable Diseases,low
ICD-7,140,Tuberculosis of skin and subcutaneous cellular tissue — Primary tuberculosis of skin,L1_01,Infectious and Communicable Diseases,low
ICD-7,141,Tuberculosis of skin and subcutaneous cellular tissue — Erythema nodosum specified as tuberculous,L1_01,Infectious and Communicable Diseases,low
ICD-7,142,Tuberculosis of skin and subcutaneous cellular tissue — Lupus,L1_01,Infectious and Communicable Diseases,low
ICD-7,143,Tuberculosis of skin and subcutaneous cellular tissue — Other tuberculosis of skin and subcutaneous cellular tissue,L1_01,Infectious and Communicable Diseases,low
ICD-7,150,Tuberculosis of lymphatic system — Tuberculosis of lymphatic system,L1_01,Infectious and Communicable Diseases,low
ICD-7,160,Tuberculosis of genito-urinary system — Tuberculosis of genito-urinary system,L1_01,Infectious and Communicable Diseases,low
ICD-7,170,Tuberculosis of adrenal glands — Tuberculosis of adrenal glands,L1_01,Infectious and Communicable Diseases,low
ICD-7,180,Tuberculosis of other organs — Eye,L1_01,Infectious and Communicable Diseases,low
ICD-7,181,Tuberculosis of other organs — Ear,L1_01,Infectious and Communicable Diseases,low
ICD-7,182,Tuberculosis of other organs — other,L1_01,Infectious and Communicable Diseases,low
ICD-7,190,Disseminated tuberculosis — Acute miliary tuberculosis specified as non pulmonary,L1_01,Infectious and Communicable Diseases,low
ICD-7,191,"Disseminated tuberculosis — Acute miliary tuberculosis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-7,192,Disseminated tuberculosis — Other forms of disseminated tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,200,Congenital syphilis — Interstitial keratitis,L1_03,Congenital and Developmental Conditions,low
ICD-7,201,Congenital syphilis — Juvenile neurosyphilis,L1_03,Congenital and Developmental Conditions,low
ICD-7,202,Congenital syphilis — Other congenital syphilis,L1_03,Congenital and Developmental Conditions,low
ICD-7,210,"Early syphilis — Primary syphilis, except extragenital chancre",L1_01,Infectious and Communicable Diseases,low
ICD-7,211,Early syphilis — Extragenital chancre,L1_01,Infectious and Communicable Diseases,low
ICD-7,212,Early syphilis — Secondary syphilis,L1_01,Infectious and Communicable Diseases,low
ICD-7,213,"Early syphilis — Early syphilis, relapse following treatment",L1_01,Infectious and Communicable Diseases,low
ICD-7,214,"Early syphilis — Early syphilis, unspecified stage",L1_01,Infectious and Communicable Diseases,low
ICD-7,220,Aneurysm of aorta — Aneurysm of aorta,L1_05,Chronic Non-Communicable Diseases,low
ICD-7,230,Other cardiovascular syphilis — Other cardiovascular syphilis,L1_01,Infectious and Communicable Diseases,low
ICD-7,240,Tabes dorsalis — Tabes dorsalis,L1_01,Infectious and Communicable Diseases,low
ICD-7,250,General paralysis of insane — General paralysis of insane,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,260,Other syphilis of central nervous system — Other syphilis of central nervous system,L1_01,Infectious and Communicable Diseases,low
ICD-7,270,Other forms of late syphilis — Other forms of late syphilis,L1_01,Infectious and Communicable Diseases,low
ICD-7,280,Latent syphilis — Early latent,L1_01,Infectious and Communicable Diseases,low
ICD-7,281,Latent syphilis — Late latent,L1_01,Infectious and Communicable Diseases,low
ICD-7,282,Latent syphilis — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-7,290,"Syphilis, unqualified — Syphilis, unqualified",L1_01,Infectious and Communicable Diseases,low
ICD-7,300,Acute or unspecified gonorrhoea — Acute or unspecified gonorrhoea,L1_01,Infectious and Communicable Diseases,low
ICD-7,310,Chronic gonococcal infection of genito-urinary system — Chronic gonococcal infection of genito-urinary system,L1_05,Chronic Non-Communicable Diseases,low
ICD-7,320,Gonococcal infection of joint — Gonococcal infection of joint,L1_01,Infectious and Communicable Diseases,low
ICD-7,330,Gonococcal infection of eye — Gonococcal infection of eye,L1_01,Infectious and Communicable Diseases,low
ICD-7,340,Gonococcal infection of other sites — Gonococcal infection of other sites,L1_01,Infectious and Communicable Diseases,low
ICD-7,350,Late effects of gonococcal infection — Late effects of gonococcal infection,L1_01,Infectious and Communicable Diseases,low
ICD-7,360,Chancroid — Chancroid,L1_01,Infectious and Communicable Diseases,low
ICD-7,370,Lymphogranuloma venereum — Lymphogranuloma venereum,L1_01,Infectious and Communicable Diseases,low
ICD-7,380,"Granuloma inguinale, venereal — Granuloma inguinale, venereal",L1_01,Infectious and Communicable Diseases,low
ICD-7,390,Other and unspecified venereal diseases — Other and unspecified venereal diseases,L1_01,Infectious and Communicable Diseases,low
ICD-7,400,Typhoid fever — Typhoid fever,L1_01,Infectious and Communicable Diseases,low
ICD-7,410,Paratyphoid fever — Paratyphoid fever,L1_01,Infectious and Communicable Diseases,low
ICD-7,420,Other Salmonella infections — Without mention of food as vehicle of infection,L1_07,Injury and Accidental Harm,low
ICD-7,421,Other Salmonella infections — With food as vehicle of infection,L1_07,Injury and Accidental Harm,low
ICD-7,430,Cholera — Cholera,L1_01,Infectious and Communicable Diseases,low
ICD-7,440,Brucellosis (undulant fever) — Brucellosis (undulant fever),L1_01,Infectious and Communicable Diseases,low
ICD-7,450,Bacillary dysentery — Flexner-Boyd group,L1_01,Infectious and Communicable Diseases,low
ICD-7,451,Bacillary dysentery — Schmitz,L1_01,Infectious and Communicable Diseases,low
ICD-7,452,Bacillary dysentery — Shiga,L1_01,Infectious and Communicable Diseases,low
ICD-7,453,Bacillary dysentery — Sonne,L1_01,Infectious and Communicable Diseases,low
ICD-7,454,"Bacillary dysentery — Bacillary, other and unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-7,460,Amoebiasis — Without mention of liver abscess,L1_05,Chronic Non-Communicable Diseases,low
ICD-7,720,Leptospirosis — Leptospirosis icterohaemorrhagica (Weil's disease),L1_01,Infectious and Communicable Diseases,low
ICD-7,721,Leptospirosis — other and unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-7,730,Yaws — Yaws,L1_01,Infectious and Communicable Diseases,low
ICD-7,740,Other spirochaetal infections — Rat-bite fever due to Spirochaeta morsus muris (Sodoku),L1_01,Infectious and Communicable Diseases,low
ICD-7,741,Other spirochaetal infections — Other,L1_01,Infectious and Communicable Diseases,low
ICD-7,800,Acute poliomyelitis — Specified as bulbar or polio-encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-7,801,Acute poliomyelitis — With other paralysis,L1_01,Infectious and Communicable Diseases,low
ICD-7,802,Acute poliomyelitis — Specified as nonparalytic,L1_01,Infectious and Communicable Diseases,low
ICD-7,803,Acute poliomyelitis — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-7,810,Late effects of acute poliomyelitis — Late effects of acute poliomyelitis,L1_01,Infectious and Communicable Diseases,low
ICD-7,820,Acute infectious encephalitis — Arthropod-borne encephalitis,L1_01,Infectious and Communicable Diseases,medium
ICD-7,821,Acute infectious encephalitis — Lymphocytic choriomeningitis,L1_01,Infectious and Communicable Diseases,low
ICD-7,822,Acute infectious encephalitis — Lethargic encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-7,823,Acute infectious encephalitis — Other and unspecified infectious encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-7,830,Late effects of acute infectious encephalitis — Postencephalitic Parkinsonism,L1_01,Infectious and Communicable Diseases,low
ICD-7,831,Late effects of acute infectious encephalitis — Postencephalitic personality and character disorders,L1_01,Infectious and Communicable Diseases,low
ICD-7,832,Late effects of acute infectious encephalitis — Postencephalitic psychosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,833,Late effects of acute infectious encephalitis — Other postencephalitic conditions,L1_01,Infectious and Communicable Diseases,low
ICD-7,840,Smallpox — Smallpox,L1_01,Infectious and Communicable Diseases,low
ICD-7,850,Measles — Without mention of pneumonia,L1_01,Infectious and Communicable Diseases,low
ICD-7,851,Measles — With pneumonia,L1_01,Infectious and Communicable Diseases,low
ICD-7,860,Rubella (German measles) — Rubella (German measles),L1_01,Infectious and Communicable Diseases,high
ICD-7,870,Chickenpox — Chickenpox,L1_01,Infectious and Communicable Diseases,low
ICD-7,880,Herpes zoster — Herpes zoster,L1_01,Infectious and Communicable Diseases,low
ICD-7,890,Mumps — Mumps,L1_01,Infectious and Communicable Diseases,low
ICD-7,900,Dengue — Dengue,L1_01,Infectious and Communicable Diseases,low
ICD-7,910,Yellow fever — Yellow fever,L1_01,Infectious and Communicable Diseases,low
ICD-7,920,Infectious hepatitis — Infectious hepatitis,L1_01,Infectious and Communicable Diseases,medium
ICD-7,930,Glandular fever (infectious mononucleosis) — Glandular fever (infectious mononucleosis),L1_01,Infectious and Communicable Diseases,low
ICD-7,940,Rabies — Rabies,L1_01,Infectious and Communicable Diseases,low
ICD-7,950,Trachoma — Trachoma,L1_01,Infectious and Communicable Diseases,low
ICD-7,960,Other diseases attributable to viruses — Herpes febrilis,L1_01,Infectious and Communicable Diseases,low
ICD-7,961,Other diseases attributable to viruses — Infectious keratoconjunctivitis,L1_01,Infectious and Communicable Diseases,low
ICD-7,962,Other diseases attributable to viruses — Psittacosis and ornithosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,963,Other diseases attributable to viruses — Cowpox,L1_01,Infectious and Communicable Diseases,low
ICD-7,964,Other diseases attributable to viruses — Epidemic hiccough,L1_01,Infectious and Communicable Diseases,low
ICD-7,965,Other diseases attributable to viruses — Epidemic myalgia (Bornholm disease),L1_01,Infectious and Communicable Diseases,low
ICD-7,966,Other diseases attributable to viruses — Foot and mouth disease,L1_01,Infectious and Communicable Diseases,low
ICD-7,967,Other diseases attributable to viruses — Sandfly fever,L1_01,Infectious and Communicable Diseases,low
ICD-7,968,Other diseases attributable to viruses — Rift Valley fever,L1_01,Infectious and Communicable Diseases,low
ICD-7,969,Other diseases attributable to viruses — Other,L1_01,Infectious and Communicable Diseases,low
ICD-7,1000,Louse-borne epidemic typhus — Louse-borne epidemic typhus,L1_01,Infectious and Communicable Diseases,medium
ICD-7,1010,Flea-borne endemic typhus (murine) — Flea-borne endemic typhus (murine),L1_01,Infectious and Communicable Diseases,low
ICD-7,1020,"Brill's disease, not specified as louse-or flea-borne — Brill's disease, not specified as louse-or flea-borne",L1_10,"Ill-Defined, Administrative, and Other Causes",low
ICD-7,1030,"Tabardillo (Mexican typhus), not specified as louse- or flea-borne — Tabardillo (Mexican typhus), not specified as louse- or flea-borne",L1_01,Infectious and Communicable Diseases,low
ICD-7,1040,Tick-borne typhus — Tick-borne typhus,L1_01,Infectious and Communicable Diseases,low
ICD-7,1050,Mite-borne typhus — Mite-borne typhus,L1_01,Infectious and Communicable Diseases,low
ICD-7,1060,Volhynian fever (trench fever) — Volhynian fever (trench fever),L1_01,Infectious and Communicable Diseases,low
ICD-7,1070,"Typhus, unspecified — Typhus, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-7,1080,Other rickettsial diseases — Other rickettsial diseases,L1_01,Infectious and Communicable Diseases,low
ICD-7,1100,Vivax malaria (benign tertian) — Vivax malaria (benign tertian),L1_01,Infectious and Communicable Diseases,low
ICD-7,1110,Malariae malaria (quartan) — Malariae malaria (quartan),L1_01,Infectious and Communicable Diseases,low
ICD-7,1120,Falciparum malaria (malignant tertian) — Falciparum malaria (malignant tertian),L1_01,Infectious and Communicable Diseases,low
ICD-7,1130,Ovale malaria — Ovale malaria,L1_01,Infectious and Communicable Diseases,low
ICD-7,1140,Mixed malarial infections — Mixed malarial infections,L1_01,Infectious and Communicable Diseases,low
ICD-7,1150,Blackwater fever — Blackwater fever,L1_01,Infectious and Communicable Diseases,low
ICD-7,1160,Other and unspecified forms of malaria — Other and unspecified forms of malaria,L1_01,Infectious and Communicable Diseases,low
ICD-7,1170,Recurrent induced malaria — Recurrent induced malaria,L1_01,Infectious and Communicable Diseases,low
ICD-7,1200,Leishmaniasis — Visceral (Kala-azar),L1_01,Infectious and Communicable Diseases,low
ICD-7,1201,Leishmaniasis — Cutaneous (Oriental sore),L1_01,Infectious and Communicable Diseases,low
ICD-7,1202,Leishmaniasis — Mucocutaneous (American),L1_01,Infectious and Communicable Diseases,low
ICD-7,1203,Leishmaniasis — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-7,1210,Trypanosomiasis — African (sleeping sickness),L1_01,Infectious and Communicable Diseases,low
ICD-7,1211,Trypanosomiasis — South American (Chagas' disease),L1_01,Infectious and Communicable Diseases,low
ICD-7,1212,Trypanosomiasis — Other,L1_01,Infectious and Communicable Diseases,low
ICD-7,1220,Other protozoal diseases — Coccidiosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1221,Other protozoal diseases — Toxoplasmosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1222,Other protozoal diseases — Other,L1_01,Infectious and Communicable Diseases,low
ICD-7,1230,Schistosomiasis — Vesical (S.haematobium),L1_01,Infectious and Communicable Diseases,low
ICD-7,1231,Schistosomiasis — Intestinal (S.Mansoni),L1_01,Infectious and Communicable Diseases,low
ICD-7,1232,Schistosomiasis — Oriental (S.japonicum),L1_01,Infectious and Communicable Diseases,low
ICD-7,1233,Schistosomiasis — Other and unspecified schistosomiasis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1240,Other trematode infestation — Clonorchiasis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1241,Other trematode infestation — Paragonimiasis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1242,Other trematode infestation — Other,L1_01,Infectious and Communicable Diseases,low
ICD-7,1250,Hydatid disease — Hydatid disease,L1_01,Infectious and Communicable Diseases,low
ICD-7,1260,Other cestode infestation — Other cestode infestation,L1_01,Infectious and Communicable Diseases,low
ICD-7,1270,Filariasis — Filariasis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1280,Trichiniasis — Trichiniasis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1290,Ankylostomiasis — Ankylostomiasis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1300,"Infestation with worms of other, mixed and unspecified type — Ascariasis",L1_01,Infectious and Communicable Diseases,low
ICD-7,1301,"Infestation with worms of other, mixed and unspecified type — Oxyuriasis",L1_01,Infectious and Communicable Diseases,low
ICD-7,1302,"Infestation with worms of other, mixed and unspecified type — Mixed intestinal helminth infestation",L1_01,Infectious and Communicable Diseases,low
ICD-7,1303,"Infestation with worms of other, mixed and unspecified type — Other",L1_01,Infectious and Communicable Diseases,low
ICD-7,1310,Dermatophytosis — Dermatophytosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1320,Actinomycosis — Actinomycosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1330,Coccidioidomycosis — Coccidioidomycosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1340,Other fungus infections — Blastomycosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1341,Other fungus infections — Cryptococcis (torulosis),L1_01,Infectious and Communicable Diseases,low
ICD-7,1342,Other fungus infections — Histoplasmosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1343,Other fungus infections — Moniliasis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1344,Other fungus infections — Sporotrichosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1345,Other fungus infections — Other,L1_01,Infectious and Communicable Diseases,low
ICD-7,1350,Scabies — Scabies,L1_01,Infectious and Communicable Diseases,low
ICD-7,1360,Pediculosis — Pediculosis,L1_01,Infectious and Communicable Diseases,low
ICD-7,1370,Other arthropod infestation — Other arthropod infestation,L1_01,Infectious and Communicable Diseases,low
ICD-7,1380,Other infective and parasitic diseases — Sarcoid of Boeck,L1_01,Infectious and Communicable Diseases,low
ICD-7,1381,Other infective and parasitic diseases — Other,L1_01,Infectious and Communicable Diseases,low
ICD-7,1400,Malignant neoplasm of lip — Upper lip,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1401,Malignant neoplasm of lip — Lower lip,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1408,Malignant neoplasm of lip — Both lips,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1409,Malignant neoplasm of lip — Lip unspecified (inc. commissure),L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1410,Malignant neoplasm of tongue — Base of tongue,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1417,Malignant neoplasm of tongue — Other specified parts of tongue,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1418,Malignant neoplasm of tongue — Multiple parts,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1419,Malignant neoplasm of tongue — Part unspecified,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1420,Malignant neoplasm of salivary gland — Parotid gland,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1427,Malignant neoplasm of salivary gland — Other salivary gland,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1428,Malignant neoplasm of salivary gland — Multiple salivary glands,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1429,Malignant neoplasm of salivary gland — Gland unspecified,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1430,Malignant neoplasm of floor of mouth — Malignant neoplasm of floor of mouth,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1440,Malignant neoplasm of other parts of mouth and mouth unspecified — Malignant neoplasm of other parts of mouth and mouth unspecified,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1450,Malignant neoplasm of oral mesopharynx — Tonsil (ex. pillars),L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1457,Malignant neoplasm of oral mesopharynx — Other specified parts of mesopharynx,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1458,Malignant neoplasm of oral mesopharynx — Multiple parts of mesopharynx,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1459,Malignant neoplasm of oral mesopharynx — Part unspecified,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1460,Malignant neoplasm of nasopharynx — Malignant neoplasm of nasopharynx,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1470,Malignant neoplasm of hypopharynx — Other than pyriform fossa or post cricoid region,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1480,"Malignant neoplasm of pharynx, unspecified — Malignant neoplasm of pharynx, unspecified",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1500,Malignant neoplasm of oesophagus — Malignant neoplasm of oesophagus,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1510,Malignant neoplasm of stomach — Malignant neoplasm of stomach,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1520,"Malignant neoplasm of small intestine, including duodenum — duodenum",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1527,"Malignant neoplasm of small intestine, including duodenum — Other specified parts of small intestine",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1528,"Malignant neoplasm of small intestine, including duodenum — Multiple parts of small intestine",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1529,"Malignant neoplasm of small intestine, including duodenum — part unspec.",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1530,"Malignant neoplasm of large intestine, except rectum — caecum, appendix and ascending colon",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1531,"Malignant neoplasm of large intestine, except rectum — transverse colon, inc. hepatic and splenic flexures",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1532,"Malignant neoplasm of large intestine, except rectum — descending colon",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1533,"Malignant neoplasm of large intestine, except rectum — sigmoid colon",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1537,"Malignant neoplasm of large intestine, except rectum — Multiple parts of large intestine",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1538,"Malignant neoplasm of large intestine, except rectum — large intestine (including colon), part unspec.",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1539,"Malignant neoplasm of large intestine, except rectum — Intestinal tract, part unspec.",L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1540,Malignant neoplasm of rectum — Malignant neoplasm of rectum,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1550,Malignant neoplasm of biliary passages and of liver (stated to be primary site) — liver,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1551,Malignant neoplasm of biliary passages and of liver (stated to be primary site) — gallbladder and extrahepatic gall ducts inc. ampulla of Vater,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1558,Malignant neoplasm of biliary passages and of liver (stated to be primary site) — multiple sites,L1_05,Chronic Non-Communicable Diseases,medium
ICD-7,1560,Malignant neoplasm of liver (secondary and unspecified) — Malignant neoplasm of liver (secondary and unspecified),L1_05,Chronic Non-Communicable Diseases,medium
