version,code,description,category_code,category_name,classification_confidence
ICD-6,470,Other protozoal dysentery — Other protozoal dysentery,L1_01,Infectious and Communicable Diseases,low
ICD-6,480,Unspecified forms of dysentery — Unspecified forms of dysentery,L1_01,Infectious and Communicable Diseases,low
ICD-6,490,Food poisoning (infection and intoxication) — Staphylococcal,L1_01,Infectious and Communicable Diseases,medium
ICD-6,491,Food poisoning (infection and intoxication) — Botulism,L1_07,Injury and Accidental Harm,low
ICD-6,492,Food poisoning (infection and intoxication) — Unspecified,L1_07,Injury and Accidental Harm,low
ICD-6,500,Scarlet fever — Scarlet fever,L1_01,Infectious and Communicable Diseases,low
ICD-6,510,Streptococcal sore throat — Streptococcal sore throat,L1_01,Infectious and Communicable Diseases,low
ICD-6,520,Erysipelas — Erysipelas,L1_01,Infectious and Communicable Diseases,low
ICD-6,530,Septicaemia and pyaemia — Streptococcus,L1_01,Infectious and Communicable Diseases,high
ICD-6,531,Septicaemia and pyaemia — Staphylococcus,L1_01,Infectious and Communicable Diseases,high
ICD-6,532,Septicaemia and pyaemia — Pneumococcus,L1_01,Infectious and Communicable Diseases,high
ICD-6,533,Septicaemia and pyaemia — Other specified organism,L1_01,Infectious and Communicable Diseases,medium
ICD-6,534,Septicaemia and pyaemia — Organism unspecified,L1_01,Infectious and Communicable Diseases,medium
ICD-6,540,Bacterial toxaemia — Bacterial toxaemia,L1_01,Infectious and Communicable Diseases,low
ICD-6,550,Diphtheria — Diphtheria,L1_01,Infectious and Communicable Diseases,low
ICD-6,560,Whooping cough — Without mention of pneumonia,L1_01,Infectious and Communicable Diseases,low
ICD-6,561,Whooping cough — With pneumonia,L1_01,Infectious and Communicable Diseases,low
ICD-6,570,Meningococcal infections — Meningococcal meningitis,L1_01,Infectious and Communicable Diseases,low
ICD-6,571,Meningococcal infections — Acute and unspecified meningococcaemia,L1_01,Infectious and Communicable Diseases,low
ICD-6,572,Meningococcal infections — Chronic meningococcaemia,L1_05,Chronic Non-Communicable Diseases,low
ICD-6,573,Meningococcal infections — Other forms of meningococcal infection,L1_01,Infectious and Communicable Diseases,low
ICD-6,580,Plague — Bubonic,L1_01,Infectious and Communicable Diseases,low
ICD-6,581,Plague — Pneumonic,L1_01,Infectious and Communicable Diseases,low
ICD-6,582,Plague — Other,L1_01,Infectious and Communicable Diseases,low
ICD-6,590,Tularaemia — Tularaemia,L1_01,Infectious and Communicable Diseases,low
ICD-6,600,Leprosy — Lepromatous Leprosy,L1_01,Infectious and Communicable Diseases,low
ICD-6,601,Leprosy — Neuroleprosy,L1_01,Infectious and Communicable Diseases,low
ICD-6,602,Leprosy — Mixed,L1_01,Infectious and Communicable Diseases,low
ICD-6,603,Leprosy — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-6,610,Tetanus — Tetanus,L1_01,Infectious and Communicable Diseases,low
ICD-6,620,Anthrax — Anthrax,L1_01,Infectious and Communicable Diseases,low
ICD-6,630,Gas gangrene — Gas gangrene,L1_01,Infectious and Communicable Diseases,low
ICD-6,640,Other bacterial diseases — Epidemic arthritic erythema,L1_01,Infectious and Communicable Diseases,low
ICD-6,641,Other bacterial diseases — Rat-bite fever due to Streptobacillus moniliformis,L1_01,Infectious and Communicable Diseases,low
ICD-6,642,Other bacterial diseases — Glanders,L1_01,Infectious and Communicable Diseases,low
ICD-6,643,Other bacterial diseases — Melioidosis,L1_01,Infectious and Communicable Diseases,low
ICD-6,644,Other bacterial diseases — Other,L1_01,Infectious and Communicable Diseases,low
ICD-6,700,Vincent's infection — Vincent's infection,L1_01,Infectious and Communicable Diseases,low
ICD-6,710,Relapsing fever — Louse-borne,L1_01,Infectious and Communicable Diseases,low
ICD-6,711,Relapsing fever — Tick-borne,L1_01,Infectious and Communicable Diseases,low
ICD-6,712,Relapsing fever — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-6,720,Leptospirosis — Leptospirosis icterohaemorrhagica (Weil's disease),L1_01,Infectious and Communicable Diseases,low
ICD-6,730,Yaws — Yaws,L1_01,Infectious and Communicable Diseases,low
ICD-6,740,Other spirochaetal and leptospirochaetal infections — Rat-bite fever due to Spirochaeta morsus muris (Sodoku),L1_01,Infectious and Communicable Diseases,low
ICD-6,741,Other spirochaetal and leptospirochaetal infections — Other,L1_01,Infectious and Communicable Diseases,low
ICD-6,800,Acute poliomyelitis — Specified as bulbar or polio-encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-6,801,Acute poliomyelitis — With other paralysis,L1_01,Infectious and Communicable Diseases,low
ICD-6,802,Acute poliomyelitis — Specified as nonparalytic,L1_01,Infectious and Communicable Diseases,low
ICD-6,803,Acute poliomyelitis — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-6,810,Late effects of acute poliomyelitis — Late effects of acute poliomyelitis,L1_01,Infectious and Communicable Diseases,low
ICD-6,820,Acute infectious encephalitis — Acute infectious encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-6,830,Late effects of acute infectious encephalitis — Postencephalitic Parkinsonism,L1_01,Infectious and Communicable Diseases,low
ICD-6,831,Late effects of acute infectious encephalitis — Postencephalitic personality and character disorders,L1_01,Infectious and Communicable Diseases,low
ICD-6,832,Late effects of acute infectious encephalitis — Postencephalitic psychosis,L1_01,Infectious and Communicable Diseases,low
ICD-6,833,Late effects of acute infectious encephalitis — Other postencephalitic conditions,L1_01,Infectious and Communicable Diseases,low
ICD-6,840,Smallpox — Smallpox,L1_01,Infectious and Communicable Diseases,low
ICD-6,850,Measles — Without mention of pneumonia,L1_01,Infectious and Communicable Diseases,low
ICD-6,851,Measles — With pneumonia,L1_01,Infectious and Communicable Diseases,low
ICD-6,860,Rubella (German measles) — Rubella (German measles),L1_01,Infectious and Communicable Diseases,high
ICD-6,870,Chickenpox — Chickenpox,L1_01,Infectious and Communicable Diseases,low
ICD-6,880,Herpes zoster — Herpes zoster,L1_01,Infectious and Communicable Diseases,low
ICD-6,890,Mumps — Mumps,L1_01,Infectious and Communicable Diseases,low
ICD-6,900,Dengue — Dengue,L1_01,Infectious and Communicable Diseases,low
ICD-6,910,Yellow fever — Yellow fever,L1_01,Infectious and Communicable Diseases,low
ICD-6,920,Infectious hepatitis — Infectious hepatitis,L1_01,Infectious and Communicable Diseases,medium
ICD-6,930,Glandular fever (infectious mononucleosis) — Glandular fever (infectious mononucleosis),L1_01,Infectious and Communicable Diseases,low
ICD-6,940,Rabies — Rabies,L1_01,Infectious and Communicable Diseases,low
ICD-6,950,Trachoma — Trachoma,L1_01,Infectious and Communicable Diseases,low
ICD-6,960,Other diseases attributable to viruses — Herpes febrilis,L1_01,Infectious and Communicable Diseases,low
ICD-6,961,Other diseases attributable to viruses — Infectious keratoconjunctivitis,L1_01,Infectious and Communicable Diseases,low
ICD-6,962,Other diseases attributable to viruses — Psittacosis and ornithosis,L1_01,Infectious and Communicable Diseases,low
ICD-6,963,Other diseases attributable to viruses — Cowpox,L1_01,Infectious and Communicable Diseases,low
ICD-6,964,Other diseases attributable to viruses — Epidemic hiccough,L1_01,Infectious and Communicable Diseases,low
ICD-6,965,Other diseases attributable to viruses — Epidemic myalgia (Bornholm disease),L1_01,Infectious and Communicable Diseases,low
ICD-6,966,Other diseases attributable to viruses — Foot and mouth disease,L1_01,Infectious and Communicable Diseases,low
ICD-6,967,Other diseases attributable to viruses — Sandfly fever,L1_01,Infectious and Communicable Diseases,low
ICD-6,968,Other diseases attributable to viruses — Rift Valley fever,L1_01,Infectious and Communicable Diseases,low
ICD-6,969,Other diseases attributable to viruses — Other,L1_01,Infectious and Communicable Diseases,low
ICD-6,1000,Louse-borne epidemic typhus — Louse-borne epidemic typhys,L1_01,Infectious and Communicable Diseases,medium
ICD-6,1010,Flea-borne endemic typhus (murine) — Flea-borne endemic typhus (murine),L1_01,Infectious and Communicable Diseases,low
ICD-6,1020,"Brill's disease, not specified as louse-or flea-borne typhus — Brill's disease, not specified as louse-or flea-borne typhus",L1_01,Infectious and Communicable Diseases,low
ICD-6,1030,"Tabardillo (Mexican typhus), not specified as louse- or flea-borne — Tabardillo (Mexican typhus), not specified as louse- or flea-borne",L1_01,Infectious and Communicable Diseases,low
ICD-6,1040,Tick-borne typhus — Tick-borne typhus,L1_01,Infectious and Communicable Diseases,low
ICD-6,1050,Mite-borne typhus — Mite-borne typhus,L1_01,Infectious and Communicable Diseases,low
ICD-6,1060,Wolhynian fever (trench fever) — Wolhynian fever (trench fever),L1_01,Infectious and Communicable Diseases,low
ICD-6,1070,"Typhus, unspecified — Typhus, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-6,1080,Other rickettsial diseases — Other rickettsial diseases,L1_01,Infectious and Communicable Diseases,low
ICD-6,1100,Vivax malaria (benign tertian) — Vivax malaria (benign tertian),L1_01,Infectious and Communicable Diseases,low
ICD-6,1110,Malariae malaria (quartan) — Malariae malaria (quartan),L1_01,Infectious and Communicable Diseases,low
ICD-6,1120,Falciparum malaria (malignant tertian) — Falciparum malaria (malignant tertian),L1_01,Infectious and Communicable Diseases,low
ICD-6,1130,Ovale malaria — Ovale malaria,L1_01,Infectious and Communicable Diseases,low
ICD-6,1140,Mixed malarial infections — Mixed malarial infections,L1_01,Infectious and Communicable Diseases,low
ICD-6,1150,Blackwater fever — Blackwater fever,L1_01,Infectious and Communicable Diseases,low
ICD-6,1160,Other and unspecified forms of malaria — Other and unspecified forms of malaria,L1_01,Infectious and Communicable Diseases,low
ICD-6,1170,Recurrent induced malaria — Recurrent induced malaria,L1_01,Infectious and Communicable Diseases,low
ICD-6,1200,Leishmaniasis — Visceral (Kala-azar),L1_01,Infectious and Communicable Diseases,low
ICD-6,1201,Leishmaniasis — Cutaneous (Oriental sore),L1_01,Infectious and Communicable Diseases,low
ICD-6,1202,Leishmaniasis — Mucocutaneous (American),L1_01,Infectious and Communicable Diseases,low
ICD-6,1203,Leishmaniasis — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-6,1210,Trypanosomiasis — African (sleeping sickness),L1_01,Infectious and Communicable Diseases,low
ICD-6,1211,Trypanosomiasis — South American (Chagas' disease),L1_01,Infectious and Communicable Diseases,low
ICD-6,1212,Trypanosomiasis — Other,L1_01,Infectious and Communicable Diseases,low
ICD-6,1220,Other protozoal diseases — Coccidiosis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1221,Other protozoal diseases — Toxoplasmosis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1222,Other protozoal diseases — Other,L1_01,Infectious and Communicable Diseases,low
ICD-6,1230,Schistosomiasis — Vesical (S.haematobium),L1_01,Infectious and Communicable Diseases,low
ICD-6,1231,Schistosomiasis — Intestinal (S.Mansoni),L1_01,Infectious and Communicable Diseases,low
ICD-6,1232,Schistosomiasis — Pulmonary (S.japonicum),L1_01,Infectious and Communicable Diseases,low
ICD-6,1233,Schistosomiasis — Other and unspecified schistosomiasis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1240,Other trematode infestation — Clonorchiasis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1241,Other trematode infestation — Paragonimiasis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1242,Other trematode infestation — Other,L1_01,Infectious and Communicable Diseases,low
ICD-6,1250,Hydatid disease — Hydatid disease,L1_01,Infectious and Communicable Diseases,low
ICD-6,1260,Other cestode infestation — Other cestode infestation,L1_01,Infectious and Communicable Diseases,low
ICD-6,1270,Filariasis — Filariasis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1280,Trichiniasis — Trichiniasis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1290,Ankylostomiasis — Ankylostomiasis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1300,"Infestation with worms of other, mixed and unspecified type — Ascariasis",L1_01,Infectious and Communicable Diseases,low
ICD-6,1301,"Infestation with worms of other, mixed and unspecified type — Oxyuriasis",L1_01,Infectious and Communicable Diseases,low
ICD-6,1302,"Infestation with worms of other, mixed and unspecified type — Mixed intestinal helminth infestation",L1_01,Infectious and Communicable Diseases,low
ICD-6,1303,"Infestation with worms of other, mixed and unspecified type — Other",L1_01,Infectious and Communicable Diseases,low
ICD-6,1310,Dermatophytosis — Dermatophytosis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1320,Actinomycosis — Actinomycosis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1330,Coccidioidomycosis — Coccidioidomycosis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1340,Other fungus infections — Blastomycosis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1341,Other fungus infections — Cryptococcosis (torulosis),L1_01,Infectious and Communicable Diseases,low
ICD-6,1342,Other fungus infections — Histoplasmosis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1343,Other fungus infections — Moniliasis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1344,Other fungus infections — Sporotrichosis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1345,Other fungus infections — Other,L1_01,Infectious and Communicable Diseases,low
ICD-6,1350,Scabies — Scabies,L1_01,Infectious and Communicable Diseases,low
ICD-6,1360,Pediculosis — Pediculosis,L1_01,Infectious and Communicable Diseases,low
ICD-6,1370,Other arthropod infestation — Other arthropod infestation,L1_01,Infectious and Communicable Diseases,low
ICD-6,1380,Other infective and parasitic diseases — Sarcoid of Boeck,L1_01,Infectious and Communicable Diseases,low
ICD-6,1381,Other infective and parasitic diseases — Other,L1_01,Infectious and Communicable Diseases,low
ICD-6,1400,Malignant neoplasm of lip — Malignant neoplasm of lip,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1410,Malignant neoplasm of tongue — Malignant neoplasm of tongue,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1420,Malignant neoplasm of salivary gland — Mixed salivary gland tumour,L1_05,Chronic Non-Communicable Diseases,high
ICD-6,1421,Malignant neoplasm of salivary gland — Other,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1430,Malignant neoplasm of floor of mouth — Malignant neoplasm of floor of mouth,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1440,Malignant neoplasm of other parts of mouth and mouth unspecified — Malignant neoplasm of other parts of mouth and mouth unspecified,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1450,Malignant neoplasm of oral mesopharynx — Malignant neoplasm of oral mesopharynx,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1460,Malignant neoplasm of nasopharynx — Malignant neoplasm of nasopharynx,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1470,Malignant neoplasm of hypopharynx — Malignant neoplasm of hypopharynx,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1480,"Malignant neoplasm of pharynx, unspecified — Malignant neoplasm of pharynx, unspecified",L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1500,Malignant neoplasm of oesophagus — Malignant neoplasm of oesophagus,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1510,Malignant neoplasm of stomach — Malignant neoplasm of stomach,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1520,"Malignant neoplasm of small intestine, including duodenum — Malignant neoplasm of small intestine, including duodenum",L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1530,"Malignant neoplasm of large intestine, except rectum — Malignant neoplasm of large intestine, except rectum",L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1540,Malignant neoplasm of rectum — Malignant neoplasm of rectum,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1550,Malignant neoplasm of biliary passages and of liver (stated to be primary site) — Malignant neoplasm of biliary passages and of liver (stated to be primary site),L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1560,Malignant neoplasm of liver (secondary and unspecified) — Malignant neoplasm of liver (secondary and unspecified),L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1570,Malignant neoplasm of pancreas — Malignant neoplasm of pancreas,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1580,Malignant neoplasm of peritoneum — Malignant neoplasm of peritoneum,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1590,Malignant neoplasm of unspec. digestive organs — Malignant neoplasm of unspec. digestive organs,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1600,"Malignant neoplasm of nose, nasal cavities, middle ear, and accessory sinuses — Malignant neoplasm of nose, nasal cavities, middle ear, and accessory sinuses",L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1610,Malignant neoplasm of larynx — Malignant neoplasm of larynx,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1620,"Malignant neoplasm of trachea, and of bronchus and lung specified as primary — Malignant neoplasm of trachea, and of bronchus and lung specified as primary",L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1630,"Malignant neoplasm of lung and of bronchus, unspecified as to whether primary or secondary — Malignant neoplasm of lung  and of bronchus, unspecified as to whether primary or secondary",L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1640,Malignant neoplasm of mediastinum — Malignant neoplasm of mediastinum,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1650,Malignant neoplasm of thoracic organs (sec.) — Malignant neoplasm of thoracic organs (sec.),L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1700,Malignant neoplasm of breast — Malignant neoplasm of breast,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1710,Malignant neoplasm of cervix uteri — Malignant neoplasm of cervix uteri,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1720,Malignant neoplasm of corpus uteri — Malignant neoplasm of corpus uteri,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1730,"Malignant neoplasm of other parts of uterus, inc. chorionepithelioma — Malignant neoplasm of other parts of uterus, inc. chorionepithelioma",L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1740,"Malignant neoplasm of uterus, unspecified — Malignant neoplasm of uterus, unspecified",L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1750,"Malignant neoplasm of ovary, fallopian tube, and broad ligament — Malignant neoplasm of ovary, fallopian tube, and broad ligament",L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1760,Malignant neoplasm of other and unspec. female genital organs — Malignant neoplasm of other and unspec. female genital organs,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1770,Malignant neoplasm of prostate — Malignant neoplasm of prostate,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1780,Malignant neoplasm of testis — Malignant neoplasm of testis,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1790,Malignant neoplasm of other and unspec. male genital organs — Malignant neoplasm of other and unspec. male genital organs,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1800,Malignant neoplasm of kidney — Malignant neoplasm of kidney,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1810,Malignant neoplasm of bladder and other urinary organs — Malignant neoplasm of bladder and other urinary organs,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1900,Malignant melanoma of skin — Malignant melanoma of skin,L1_05,Chronic Non-Communicable Diseases,low
ICD-6,1910,Other malignant neoplasm of skin — Other malignant neoplasm of skin,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1920,Malignant neoplasm of eye — Malignant neoplasm of eye,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1930,Malignant neoplasm of brain and other parts of nervous system — Malignant neoplasm of brain and other parts of nervous system,L1_05,Chronic Non-Communicable Diseases,medium
ICD-6,1940,Malignant neoplasm of thyroid gland — Malignant neoplasm of thyroid gland,L1_05,Chronic Non-Communicable Diseases,medium
