version,code,description,category_code,category_name,classification_confidence
ICD-3,60b(3),Other diseases of the thyroid gland,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,61(1),Tetany,L1_01,Infectious and Communicable Diseases,low
ICD-3,61(2),Other diseases of the parathyroid gland,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,62,Diseases of the thymus,L1_01,Infectious and Communicable Diseases,low
ICD-3,63,Diseases of the adrenals,L1_01,Infectious and Communicable Diseases,low
ICD-3,64,Diseases of the spleen,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,65a,Leukaemia,L1_01,Infectious and Communicable Diseases,low
ICD-3,65b,Lymphadenoma,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,66,Alcoholism (acute or chronic),L1_09,Self-Harm and Substance Use,low
ICD-3,67(1),Occupational lead poisoning,L1_06,Respiratory and Environmental Disease,low
ICD-3,67(2),Other chronic poisoning by mineral substances,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,68,Chronic poisoning by organic substances,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,69(1),Purpura,L1_06,Respiratory and Environmental Disease,low
ICD-3,69(2),Haemophilia,L1_03,Congenital and Developmental Conditions,low
ICD-3,69(3),Other general diseases,L1_01,Infectious and Communicable Diseases,low
ICD-3,70(1),Cerebral abscess,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,70(2),Other encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-3,71,Meningitis,L1_01,Infectious and Communicable Diseases,low
ICD-3,72,Tabes dorsalis (locomotor ataxy),L1_05,Chronic Non-Communicable Diseases,low
ICD-3,73,Other diseases of the spinal cord,L1_05,Chronic Non-Communicable Diseases,medium
ICD-3,74a(1),Cerebral haemorrhage so returned,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,74a(2),Apoplexy (lesion unstated),L1_05,Chronic Non-Communicable Diseases,low
ICD-3,74b(1),Cerebral embolism,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,74b(2),Cerebral thrombosis,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,75a,Hemiplegia,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,75b,Other forms of paralysis,L1_01,Infectious and Communicable Diseases,low
ICD-3,76,General paralysis of the insane,L1_01,Infectious and Communicable Diseases,low
ICD-3,77,Other forms of insanity,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,78,Epilepsy,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,79,Convulsions (non-puerperal),L1_05,Chronic Non-Communicable Diseases,low
ICD-3,80*,Convulsions (non-puerperal),L1_05,Chronic Non-Communicable Diseases,low
ICD-3,81,Chorea,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,82,Hysteria and neuritis,L1_05,Chronic Non-Communicable Diseases,medium
ICD-3,83,Cerebral softening,L1_01,Infectious and Communicable Diseases,low
ICD-3,84(1),"Idiocy, Imbecility",L1_03,Congenital and Developmental Conditions,medium
ICD-3,84(2),Cerebral tumour,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,84(3),Disseminated sclerosis,L1_01,Infectious and Communicable Diseases,low
ICD-3,84(4),Paralysis agitans,L1_01,Infectious and Communicable Diseases,low
ICD-3,84(5),Other diseases of the nervous system,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,85,Diseases of the eye and annexa,L1_01,Infectious and Communicable Diseases,low
ICD-3,86(1),Diseases of the mastoid sinus,L1_01,Infectious and Communicable Diseases,low
ICD-3,86(2),Diseases of the ear,L1_01,Infectious and Communicable Diseases,low
ICD-3,87,Pericarditis,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,88(1),Malignant endocarditis,L1_01,Infectious and Communicable Diseases,low
ICD-3,88(2),Other acute endocarditis,L1_01,Infectious and Communicable Diseases,low
ICD-3,88(3),Acute myocarditis,L1_05,Chronic Non-Communicable Diseases,medium
ICD-3,89,Angina pectoris,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,90(1),Aortic valve disease,L1_01,Infectious and Communicable Diseases,low
ICD-3,90(2),Mitral valve disease,L1_01,Infectious and Communicable Diseases,low
ICD-3,90(3),Aortic and mitral valve disease,L1_01,Infectious and Communicable Diseases,low
ICD-3,90(4),Other or unspecified valve disease,L1_01,Infectious and Communicable Diseases,low
ICD-3,90(5),Fatty heart,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,90(6),Dilatation of heart (cause unspecified),L1_05,Chronic Non-Communicable Diseases,low
ICD-3,90(7),Other or unspecified myocardial disease,L1_01,Infectious and Communicable Diseases,low
ICD-3,90(8),Disordered action of the heart,L1_01,Infectious and Communicable Diseases,low
ICD-3,90(9),Heart disease (undefined),L1_05,Chronic Non-Communicable Diseases,low
ICD-3,91a,Aneurysm,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,91b(1),Arterio-sclerosis with cerebral vascular lesion,L1_01,Infectious and Communicable Diseases,low
ICD-3,91b(2),Arterio-sclerosis without record of cerebral vascular lesion,L1_01,Infectious and Communicable Diseases,low
ICD-3,91c,Other diseases of the arteries,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,92,Embolism and thrombosis (not cerebral),L1_05,Chronic Non-Communicable Diseases,medium
ICD-3,93,"Diseases of the veins (varix ,haemorrhoids, phlebitis, etc.)",L1_05,Chronic Non-Communicable Diseases,low
ICD-3,94,"Diseases of the lymphatic system (lymphangitis, etc.)",L1_05,Chronic Non-Communicable Diseases,low
ICD-3,95,Haemorrhage without stated cause,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,96,Other diseases of the circulatory system,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,97(1),Diseases of the nose,L1_01,Infectious and Communicable Diseases,low
ICD-3,97(2),Diseases of the accessory nasal sinuses,L1_01,Infectious and Communicable Diseases,low
ICD-3,98(1),Laryngismus stridulus,L1_06,Respiratory and Environmental Disease,low
ICD-3,98(2),Laryngitis,L1_06,Respiratory and Environmental Disease,low
ICD-3,98(3),Other diseases of the larynx,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,99a,Acute bronchitis,L1_06,Respiratory and Environmental Disease,low
ICD-3,99b,Chronic bronchitis,L1_06,Respiratory and Environmental Disease,low
ICD-3,99c,Bronchitis not distinguished as acute or chronic,L1_06,Respiratory and Environmental Disease,low
ICD-3,99d,Bronchitis not distinguished as acute or chronic,L1_06,Respiratory and Environmental Disease,low
ICD-3,100,Broncho-pneumonia,L1_06,Respiratory and Environmental Disease,low
ICD-3,101a,Lobar pneumonia,L1_06,Respiratory and Environmental Disease,low
ICD-3,101b,Pneumonia (not otherwise specified),L1_06,Respiratory and Environmental Disease,low
ICD-3,102(1),Empyema,L1_01,Infectious and Communicable Diseases,low
ICD-3,102(2),Other pleurisy,L1_06,Respiratory and Environmental Disease,low
ICD-3,103,Congestion and haemorrhageic infarct of lung,L1_01,Infectious and Communicable Diseases,low
ICD-3,104,Gangrene of the lung,L1_01,Infectious and Communicable Diseases,low
ICD-3,105,Asthma,L1_06,Respiratory and Environmental Disease,low
ICD-3,106,Pulmonary emphysema,L1_06,Respiratory and Environmental Disease,low
ICD-3,107a,Chronic interstitial pneumonia incl. occupation diseases of lung,L1_06,Respiratory and Environmental Disease,low
ICD-3,107b,Diseases of the mediastinum,L1_01,Infectious and Communicable Diseases,low
ICD-3,107c,Other diseases of the respiratory system,L1_06,Respiratory and Environmental Disease,medium
ICD-3,108(1),Diseases of the teeth and gums,L1_01,Infectious and Communicable Diseases,low
ICD-3,108(2),Ludwig's angina,L1_01,Infectious and Communicable Diseases,low
ICD-3,108(3),Other diseases of the buccal cavity and annexa,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,109(1),"Tonsillitis, Adenoid vegetations",L1_01,Infectious and Communicable Diseases,low
ICD-3,109(2),Other diseases of the pharynx and tonsils,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,110,Diseases of the oesophagus,L1_01,Infectious and Communicable Diseases,low
ICD-3,111a,Ulcer of the stomach,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,111b,Ulcer of the duodenum,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,112(1),Inflamation of the stomach,L1_01,Infectious and Communicable Diseases,low
ICD-3,112(2),Other diseases of the stomach,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,113,Ulceration of the intestines,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,114(1),Ulceration of the intestines,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,113,Colitis,L1_01,Infectious and Communicable Diseases,low
ICD-3,114(2),Colitis,L1_01,Infectious and Communicable Diseases,low
ICD-3,113,Other diseases included under diarrhoea and enteritis,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,114(3),Other diseases included under diarrhoea and enteritis,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,115,Ankylostomiasis,L1_01,Infectious and Communicable Diseases,low
ICD-3,116a,Diseases due to cestodes (hydatids of the liver excepted),L1_01,Infectious and Communicable Diseases,low
ICD-3,116b,Diseases due to trematodes,L1_01,Infectious and Communicable Diseases,low
ICD-3,116c,Diseases due to nematodes (other than ankylostoma),L1_01,Infectious and Communicable Diseases,low
ICD-3,116d,Diseases due to coccidia,L1_01,Infectious and Communicable Diseases,low
ICD-3,116e,Diseases due to other specified intestinal parasites,L1_01,Infectious and Communicable Diseases,low
ICD-3,116f,Diseases due to undefined intestinal parasites,L1_01,Infectious and Communicable Diseases,low
ICD-3,117,Appendicitis,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,118a,Hernia,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,118b,Intestinal obstruction,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,119(1),Intestinal stasis,L1_01,Infectious and Communicable Diseases,low
ICD-3,119(2),Other diseases of the intestines,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,120,Acute yellow atrophy of the liver,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,121,Hydatid tumour of the liver,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,122a,Cirrhosis of the liver returned as alcoholic,L1_09,Self-Harm and Substance Use,low
ICD-3,122b,Cirrhosis of the liver not returned as alcoholic,L1_09,Self-Harm and Substance Use,low
ICD-3,123,Biliary calculi,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,124,Other diseases of the liver,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,125,Diseases of the pancreas,L1_01,Infectious and Communicable Diseases,low
ICD-3,126,Peritonitis without stated cause,L1_01,Infectious and Communicable Diseases,low
ICD-3,127,Other diseases of the digestive system,L1_05,Chronic Non-Communicable Diseases,medium
ICD-3,128,Acute nephritis (including unspecified under 10 years of age),L1_01,Infectious and Communicable Diseases,low
ICD-3,129,Chronic nephritis (including unspecified over 10 years of age),L1_05,Chronic Non-Communicable Diseases,low
ICD-3,130,Chyluria,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,131,Other diseases of the kidney and annexa,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,132,Calculi of the urinary passages,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,133(1),Cystitis,L1_01,Infectious and Communicable Diseases,low
ICD-3,133(2),Other diseases of the bladder,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,134a,Stricture of the urethra,L1_01,Infectious and Communicable Diseases,low
ICD-3,134b,"Other diseases of the urethra, etc.",L1_05,Chronic Non-Communicable Diseases,low
ICD-3,135,Diseases of the prostate,L1_01,Infectious and Communicable Diseases,low
ICD-3,136,Non-venereal diseases of the male genital organs,L1_01,Infectious and Communicable Diseases,low
ICD-3,137,"Cysts, and other tumours of the ovary not returned as malignant",L1_05,Chronic Non-Communicable Diseases,low
ICD-3,138(1),Salpingitis,L1_01,Infectious and Communicable Diseases,low
ICD-3,138(2),Pelvic abscess in females,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,139,Tumours of the uterus not returned as malignant,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,140,Non-puerperal uterine haemorrhage,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,141(1),Other diseases of the uterus,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,141(2),Diseases of other female genital organs not under other headings,L1_01,Infectious and Communicable Diseases,low
ICD-3,142,Non-puerperal diseases of the breast,L1_01,Infectious and Communicable Diseases,low
ICD-3,143a,Abortion,L1_02,Maternal and Early-Life Mortality,low
ICD-3,143b,Ectopic gestation,L1_02,Maternal and Early-Life Mortality,low
ICD-3,143c,Other accidents of pregnancy,L1_02,Maternal and Early-Life Mortality,low
ICD-3,144,Puerperal haemorrhage,L1_02,Maternal and Early-Life Mortality,low
ICD-3,145,Other accidents of childbirth,L1_02,Maternal and Early-Life Mortality,low
ICD-3,146,Puerperal sepsis,L1_02,Maternal and Early-Life Mortality,low
ICD-3,147(1),Puerperal phlegmasia alba dolens not returned as septic,L1_02,Maternal and Early-Life Mortality,low
ICD-3,147(2),Puerperal embolism and sudden death,L1_02,Maternal and Early-Life Mortality,low
ICD-3,148,Puerperal albuminuria and convulsions,L1_02,Maternal and Early-Life Mortality,low
ICD-3,149,Childbirth not assignable to other headings (puerperal insanity),L1_02,Maternal and Early-Life Mortality,medium
ICD-3,150,Puerperal diseases of the breast,L1_02,Maternal and Early-Life Mortality,low
ICD-3,151(1),Senile gangrene,L1_04,Later-Life Mortality,low
ICD-3,151(2),Other gangrene,L1_01,Infectious and Communicable Diseases,low
ICD-3,152,"Carbuncle, boil",L1_01,Infectious and Communicable Diseases,low
ICD-3,153(1),Cellulitis,L1_01,Infectious and Communicable Diseases,low
ICD-3,153(2),Acute abscess,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,154(1),"Ulcer, bedsore",L1_05,Chronic Non-Communicable Diseases,low
ICD-3,154(2),Eczema,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,154(3),Pemphigus,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,154(4),Other diseases of the skin and its annexa,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,155(1),Acute infective osteo-myelitis and periostitis,L1_01,Infectious and Communicable Diseases,low
ICD-3,155(2),Other diseases of the bones,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,156,Diseases of the joints,L1_01,Infectious and Communicable Diseases,low
ICD-3,157,Amputations,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,158,Other diseases of the organs of locomotion,L1_05,Chronic Non-Communicable Diseases,low
ICD-3,159(1),Congenital hydrocephalus,L1_03,Congenital and Developmental Conditions,medium
ICD-3,159(2),Congenital malformation of heart,L1_03,Congenital and Developmental Conditions,medium
ICD-3,159(3),Other congenital malformations,L1_03,Congenital and Developmental Conditions,medium
ICD-3,160(1),Congenital debility and sclerema,L1_03,Congenital and Developmental Conditions,low
ICD-3,160(2),Icterus neonatorum,L1_01,Infectious and Communicable Diseases,low
ICD-3,161(1),Premature birth,L1_02,Maternal and Early-Life Mortality,low
ICD-3,161(2),Injury at birth,L1_02,Maternal and Early-Life Mortality,low
ICD-3,162(1),Diseases of the umbilicus,L1_01,Infectious and Communicable Diseases,low
ICD-3,162(2),Atelectasis,L1_06,Respiratory and Environmental Disease,low
ICD-3,162(3),Other diseases peculiar to early pregnancy,L1_02,Maternal and Early-Life Mortality,low
ICD-3,163,Lack of care,L1_10,"Ill-Defined, Administrative, and Other Causes",low
ICD-3,164(1),Senile dementia,L1_04,Later-Life Mortality,low
ICD-3,164(2),Other forms of senile decay,L1_04,Later-Life Mortality,medium
ICD-3,165,Suicide by solid or liquid poisons and corrosive substances,L1_09,Self-Harm and Substance Use,low
ICD-3,166*,Suicide by solid or liquid poisons and corrosive substances,L1_09,Self-Harm and Substance Use,low
ICD-3,167,Suicide by poisonous gas,L1_09,Self-Harm and Substance Use,low
ICD-3,168,Suicide by hanging or strangulation,L1_09,Self-Harm and Substance Use,low
ICD-3,169,Suicide by drowning,L1_09,Self-Harm and Substance Use,low
ICD-3,170,Suicide by firearms,L1_09,Self-Harm and Substance Use,low
ICD-3,171,Suicide by cutting or piercing instruments,L1_09,Self-Harm and Substance Use,low
ICD-3,172,Suicide by jumping from high place,L1_09,Self-Harm and Substance Use,low
ICD-3,173,Suicide by crushing,L1_09,Self-Harm and Substance Use,low
ICD-3,174,Suicide by other means,L1_09,Self-Harm and Substance Use,low
ICD-3,175,Food poisoning,L1_01,Infectious and Communicable Diseases,low
ICD-3,176,Poisoning by venomous animals,L1_07,Injury and Accidental Harm,low
ICD-3,177,Other acute accidental poisoning (not by gas),L1_07,Injury and Accidental Harm,medium
ICD-3,178,Conflagration,L1_07,Injury and Accidental Harm,low
ICD-3,179,Accidental burns (conflagration excepted),L1_07,Injury and Accidental Harm,high
ICD-3,180,Accidental mechanical suffocation,L1_07,Injury and Accidental Harm,medium
ICD-3,181,Accidental absorption of irrespirable or poisonous gas,L1_07,Injury and Accidental Harm,low
ICD-3,182,Accidental drowning,L1_07,Injury and Accidental Harm,medium
ICD-3,183,Accidental injury by firearms,L1_07,Injury and Accidental Harm,medium
ICD-3,184,Accidental injury by cutting or piercing instruments,L1_07,Injury and Accidental Harm,medium
ICD-3,185,Accidental injury by fall,L1_07,Injury and Accidental Harm,high
ICD-3,186,Accidental injury in mining and quarrying,L1_07,Injury and Accidental Harm,medium
ICD-3,187,Accidental injury by machinery,L1_07,Injury and Accidental Harm,high
ICD-3,188,"Accidental injury by other forms of crushing (road vehicles, etc)",L1_07,Injury and Accidental Harm,high
ICD-3,189,Injury by animals (poisoning by venomous animals excepted),L1_07,Injury and Accidental Harm,medium
ICD-3,190,Wounds of war,L1_08,Violence and Conflict,low
ICD-3,191,Execution of civilians by belligerent armies,L1_08,Violence and Conflict,low
ICD-3,192,Hunger or thirst,L1_01,Infectious and Communicable Diseases,low
ICD-3,193,Excessive cold,L1_01,Infectious and Communicable Diseases,low
ICD-3,194,Excessive heat,L1_01,Infectious and Communicable Diseases,low
ICD-3,195,Lightning,L1_01,Infectious and Communicable Diseases,low
ICD-3,196,Electricity (lightning excepted),L1_01,Infectious and Communicable Diseases,low
ICD-3,197,Homicide by firearms,L1_08,Violence and Conflict,low
ICD-3,198,Homicide by cutting or piercing instruments,L1_08,Violence and Conflict,low
ICD-3,199,Homicide by other means,L1_08,Violence and Conflict,low
ICD-3,201,Fracture (cause not specified),L1_07,Injury and Accidental Harm,low
ICD-3,202,Other and unstated forms of accidental violence; Execution,L1_08,Violence and Conflict,medium
ICD-3,203,"Violent deaths of unstated nature (i.e.accidental, suicidal,etc.) and cause",L1_07,Injury and Accidental Harm,low
ICD-3,204,Sudden death,L1_10,"Ill-Defined, Administrative, and Other Causes",low
ICD-3,205(1),Heart failure (age 1-70),L1_05,Chronic Non-Communicable Diseases,low
ICD-3,205(2),Other ill-defined causes,L1_10,"Ill-Defined, Administrative, and Other Causes",low
ICD-3,205(3),Cause not specified,L1_10,"Ill-Defined, Administrative, and Other Causes",low
