version,code,description,category_code,category_name,classification_confidence
ICD-8,99,Diarrhoeal disease — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,100,Silicotuberculosis — Silicotuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-8,110,Pulmonary tuberculosis — Pulmonary tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-8,120,Other respiratory tuberculosis — Primary tuberculous,L1_01,Infectious and Communicable Diseases,low
ICD-8,121,Other respiratory tuberculosis — Pleurisy specified as tuberculous,L1_06,Respiratory and Environmental Disease,medium
ICD-8,122,Other respiratory tuberculosis — Pleurisy with effusion without mention of cause,L1_06,Respiratory and Environmental Disease,medium
ICD-8,123,Other respiratory tuberculosis — Tuberculous laryngitis,L1_06,Respiratory and Environmental Disease,medium
ICD-8,129,Other respiratory tuberculosis — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,130,Tuberculosis of meninges and central nervous system — Tuberculous meningitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,139,Tuberculosis of meninges and central nervous system — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,140,"Tuberculosis of intestines, peritoneum and mesenteric glands — Tuberculosis of intestines, peritoneum and mesenteric glands",L1_01,Infectious and Communicable Diseases,low
ICD-8,150,Tuberculosis of bones and joints — Vertebral column,L1_01,Infectious and Communicable Diseases,low
ICD-8,151,Tuberculosis of bones and joints — Hip,L1_01,Infectious and Communicable Diseases,low
ICD-8,152,Tuberculosis of bones and joints — Knee,L1_01,Infectious and Communicable Diseases,low
ICD-8,158,Tuberculosis of bones and joints — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,159,Tuberculosis of bones and joints — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,160,Tuberculosis of genito-urinary system — Tuberculosis of genito-urinary system,L1_01,Infectious and Communicable Diseases,low
ICD-8,170,Tuberculosis of other organs — Skin and subcutaneous cellular tissue,L1_01,Infectious and Communicable Diseases,low
ICD-8,171,Tuberculosis of other organs — Peripheral lymphatic glands,L1_01,Infectious and Communicable Diseases,low
ICD-8,172,Tuberculosis of other organs — Eye,L1_01,Infectious and Communicable Diseases,low
ICD-8,173,Tuberculosis of other organs — Ear,L1_01,Infectious and Communicable Diseases,low
ICD-8,179,Tuberculosis of other organs — Other forms of tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-8,180,Disseminated tuberculosis — Acute miliary tuberculosis specified as non-pulmonary,L1_01,Infectious and Communicable Diseases,low
ICD-8,181,Disseminated tuberculosis — Acute miliary tuberculosis unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,189,Disseminated tuberculosis — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,190,Late effects of tuberculosis — Late effects of respiratory tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-8,191,Late effects of tuberculosis — Central nervous system,L1_01,Infectious and Communicable Diseases,low
ICD-8,192,Late effects of tuberculosis — Genito-urinary sytem,L1_01,Infectious and Communicable Diseases,low
ICD-8,193,Late effects of tuberculosis — Bones and joints,L1_01,Infectious and Communicable Diseases,low
ICD-8,199,Late effects of tuberculosis — Other specified organs,L1_01,Infectious and Communicable Diseases,low
ICD-8,200,Plague — Bubonic,L1_01,Infectious and Communicable Diseases,low
ICD-8,201,Plague — Pulmonic,L1_01,Infectious and Communicable Diseases,low
ICD-8,209,Plague — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,210,Tularaemia — Tularaemia,L1_01,Infectious and Communicable Diseases,low
ICD-8,220,Anthrax — Anthrax,L1_01,Infectious and Communicable Diseases,low
ICD-8,230,Brucellosis — Brucella melitensis,L1_01,Infectious and Communicable Diseases,low
ICD-8,231,Brucellosis — Brucella abortus,L1_01,Infectious and Communicable Diseases,low
ICD-8,232,Brucellosis — Brucella suis,L1_01,Infectious and Communicable Diseases,low
ICD-8,239,Brucellosis — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,240,Glanders — Glanders,L1_01,Infectious and Communicable Diseases,low
ICD-8,250,Melioidosis — Melioidosis,L1_01,Infectious and Communicable Diseases,low
ICD-8,260,Rat-bite fever — Spirillum minus,L1_01,Infectious and Communicable Diseases,low
ICD-8,261,Rat-bite fever — Streptobacillus moniliformis,L1_01,Infectious and Communicable Diseases,low
ICD-8,269,Rat-bite fever — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,270,Other zoonotic bacterial diseases — Listeriosis,L1_01,Infectious and Communicable Diseases,low
ICD-8,271,Other zoonotic bacterial diseases — Erysipelothrix infection,L1_01,Infectious and Communicable Diseases,low
ICD-8,279,Other zoonotic bacterial diseases — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,300,Leprosy — Lepromatous (type L),L1_01,Infectious and Communicable Diseases,low
ICD-8,301,Leprosy — Tuberculoid (type T),L1_01,Infectious and Communicable Diseases,low
ICD-8,302,Leprosy — Indeterminate (group I),L1_01,Infectious and Communicable Diseases,low
ICD-8,303,Leprosy — Borderline (group B),L1_01,Infectious and Communicable Diseases,low
ICD-8,309,Leprosy — Other and unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,310,Other diseases due to mycobacteria — Other diseases due to mycobacteria,L1_01,Infectious and Communicable Diseases,low
ICD-8,320,Diphtheria — Diphtheria,L1_01,Infectious and Communicable Diseases,low
ICD-8,330,Whooping cough — Bordetella pertussis (B. pertussis),L1_01,Infectious and Communicable Diseases,high
ICD-8,331,Whooping cough — Bordetella parapertussis (B. parapertussis),L1_01,Infectious and Communicable Diseases,high
ICD-8,339,Whooping cough — Other and unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,340,Streptococcal sore throat and scarlet fever — Streptococcal sore throat,L1_01,Infectious and Communicable Diseases,low
ICD-8,341,Streptococcal sore throat and scarlet fever — Scarlet fever,L1_01,Infectious and Communicable Diseases,low
ICD-8,350,Erysipelas — Erysipelas,L1_01,Infectious and Communicable Diseases,low
ICD-8,360,Meningococcal infection — Meningococcal meningitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,361,Meningococcal infection — Meningococcaemia without mention of meningitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,368,Meningococcal infection — Other forms of meningococcal infection,L1_01,Infectious and Communicable Diseases,low
ICD-8,369,Meningococcal infection — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,370,Tetanus — Tetanus,L1_01,Infectious and Communicable Diseases,low
ICD-8,380,Septicaemia — Streptococcal,L1_01,Infectious and Communicable Diseases,medium
ICD-8,381,Septicaemia — Staphylococcal,L1_01,Infectious and Communicable Diseases,medium
ICD-8,382,Septicaemia — Pneumococcal,L1_01,Infectious and Communicable Diseases,medium
ICD-8,388,Septicaemia — Other bacterial,L1_01,Infectious and Communicable Diseases,low
ICD-8,389,Septicaemia — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,390,Other bacterial diseases — Gas gangrene,L1_01,Infectious and Communicable Diseases,low
ICD-8,391,Other bacterial diseases — Rhinoscleroma,L1_01,Infectious and Communicable Diseases,low
ICD-8,399,Other bacterial diseases — Other bacterial diseases,L1_01,Infectious and Communicable Diseases,low
ICD-8,400,Acute paralytic poliomyelitis specified as bulbar — Acute paralytic poliomyelitis specified as bulbar,L1_01,Infectious and Communicable Diseases,low
ICD-8,410,Acute poliomyelitis with other paralysis — Acute poliomyelitis with other paralysis,L1_01,Infectious and Communicable Diseases,low
ICD-8,420,Acute non-paralytic poliomyelitis — Acute non-paralytic poliomyelitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,430,"Acute poliomyelitis, unspecified — Acute poliomyelitis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-8,440,Late effects of acute poliomyelitis — Late effects of acute poliomyelitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,450,Aseptic meningitis due to enterovirus — Coxsackie virus,L1_01,Infectious and Communicable Diseases,low
ICD-8,451,Aseptic meningitis due to enterovirus — ECHO virus,L1_01,Infectious and Communicable Diseases,low
ICD-8,459,"Aseptic meningitis due to enterovirus — Aseptic meningitis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-8,460,Other enterovirus diseases of central nervous system — Other enterovirus diseases of central nervous system,L1_01,Infectious and Communicable Diseases,low
ICD-8,500,Smallpox — Variola major,L1_01,Infectious and Communicable Diseases,high
ICD-8,501,Smallpox — Variola minor (alastrim),L1_01,Infectious and Communicable Diseases,high
ICD-8,509,Smallpox — unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,510,Cowpox — Cowpox,L1_01,Infectious and Communicable Diseases,low
ICD-8,520,Chickenpox — Chickenpox,L1_01,Infectious and Communicable Diseases,low
ICD-8,530,Herpes zoster — Herpes zoster,L1_01,Infectious and Communicable Diseases,low
ICD-8,540,Herpes simplex — Herpes simplex,L1_01,Infectious and Communicable Diseases,low
ICD-8,550,Measles — Measles,L1_01,Infectious and Communicable Diseases,low
ICD-8,560,Rubella — Rubella,L1_01,Infectious and Communicable Diseases,low
ICD-8,570,Other viral exanthem — Erythema infectiosum,L1_01,Infectious and Communicable Diseases,low
ICD-8,571,Other viral exanthem — Exanthema subitum,L1_01,Infectious and Communicable Diseases,low
ICD-8,578,Other viral exanthem — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,579,Other viral exanthem — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,600,Yellow fever — Sylvatic,L1_01,Infectious and Communicable Diseases,low
ICD-8,601,Yellow fever — Urban,L1_01,Infectious and Communicable Diseases,low
ICD-8,609,Yellow fever — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,610,Dengue — Dengue,L1_01,Infectious and Communicable Diseases,low
ICD-8,620,Mosquito-borne viral encephalitis — Japanese encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,621,Mosquito-borne viral encephalitis — Western equine encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,622,Mosquito-borne viral encephalitis — Eastern equine encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,623,Mosquito-borne viral encephalitis — St. Louis encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,624,Mosquito-borne viral encephalitis — Murray Valley encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,629,Mosquito-borne viral encephalitis — Other and unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,630,Tick-borne viral encephalitis — Russian spring-summer (taiga) encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,631,Tick-borne viral encephalitis — Louping ill,L1_01,Infectious and Communicable Diseases,low
ICD-8,632,Tick-borne viral encephalitis — Central European encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,639,Tick-borne viral encephalitis — Other and unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,640,Viral encephalitis transmitted by other arthropods — Viral encephalitis transmitted by other arthropods,L1_01,Infectious and Communicable Diseases,low
ICD-8,650,"Viral encephalitis, unspecified — Viral encephalitis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-8,660,Late effects of viral encephalitis — Late effects of viral encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,670,Arthropod-borne haemorrhagic fever — Crimean haemorrhagic fever (CHF congo virus),L1_01,Infectious and Communicable Diseases,medium
ICD-8,671,Arthropod-borne haemorrhagic fever — Omsk haemorrhagic fever,L1_01,Infectious and Communicable Diseases,medium
ICD-8,672,Arthropod-borne haemorrhagic fever — Kyasanur Forest disease,L1_01,Infectious and Communicable Diseases,medium
ICD-8,673,Arthropod-borne haemorrhagic fever — Other tick-borne haemorrhagic fever,L1_01,Infectious and Communicable Diseases,medium
ICD-8,674,Arthropod-borne haemorrhagic fever — Mosquito-borne haemorrhagic fever,L1_01,Infectious and Communicable Diseases,medium
ICD-8,675,Arthropod-borne haemorrhagic fever — Haemorrhagic nephroso-nephritis,L1_01,Infectious and Communicable Diseases,medium
ICD-8,679,Arthropod-borne haemorrhagic fever — Other and unspecified,L1_01,Infectious and Communicable Diseases,medium
ICD-8,680,Other arthropod-borne viral diseases — Phlebotomus fever,L1_01,Infectious and Communicable Diseases,low
ICD-8,681,Other arthropod-borne viral diseases — Tick-borne fever,L1_01,Infectious and Communicable Diseases,low
ICD-8,682,Other arthropod-borne viral diseases — Mosquito-borne fever,L1_01,Infectious and Communicable Diseases,low
ICD-8,689,Other arthropod-borne viral diseases — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,700,Infectious hepatitis — Infectious hepatitis,L1_01,Infectious and Communicable Diseases,medium
ICD-8,710,Rabies — Rabies,L1_01,Infectious and Communicable Diseases,low
ICD-8,720,Mumps — Mumps,L1_01,Infectious and Communicable Diseases,low
ICD-8,730,Psittacosis — Psittacosis,L1_01,Infectious and Communicable Diseases,low
ICD-8,740,Specific diseases due to cocksackie virus — Herpangina,L1_01,Infectious and Communicable Diseases,low
ICD-8,741,Specific diseases due to cocksackie virus — Epidemic pleurodynia (Bornholm disease),L1_01,Infectious and Communicable Diseases,low
ICD-8,742,Specific diseases due to cocksackie virus — Coxsackie myocarditis,L1_05,Chronic Non-Communicable Diseases,low
ICD-8,749,Specific diseases due to cocksackie virus — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,750,Infectious mononucleosis — Infectious mononucleosis,L1_01,Infectious and Communicable Diseases,low
ICD-8,760,"Trachoma, active — Trachoma, active",L1_01,Infectious and Communicable Diseases,low
ICD-8,770,Late effects of trachoma — Late effects of trachoma,L1_01,Infectious and Communicable Diseases,low
ICD-8,780,Other viral diseases of the conjunctiva — Inclusion conjunctivitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,781,Other viral diseases of the conjunctiva — Epidemic keratoconjunctivitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,782,Other viral diseases of the conjunctiva — Acute adenoviral follicular conjunctivitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,788,Other viral diseases of the conjunctiva — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,789,Other viral diseases of the conjunctiva — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,790,Other viral diseases — Molluscum contagiosum,L1_01,Infectious and Communicable Diseases,low
ICD-8,791,Other viral diseases — Viral warts,L1_01,Infectious and Communicable Diseases,low
ICD-8,792,Other viral diseases — Lymphocytic choriomeningitis,L1_01,Infectious and Communicable Diseases,low
ICD-8,793,Other viral diseases — Cat-scratch disease,L1_01,Infectious and Communicable Diseases,low
ICD-8,794,Other viral diseases — Foot and mouth disease,L1_01,Infectious and Communicable Diseases,low
ICD-8,795,Other viral diseases — Cytomegalic inclusion disease,L1_01,Infectious and Communicable Diseases,low
ICD-8,798,Other viral diseases — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,799,Other viral diseases — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,800,Epidemic louse-borne typhus — Epidemic louse-borne typhus,L1_01,Infectious and Communicable Diseases,medium
ICD-8,810,Other typhus — Endemic flea-bourne typhus,L1_01,Infectious and Communicable Diseases,low
ICD-8,811,Other typhus — Brill's disease,L1_01,Infectious and Communicable Diseases,low
ICD-8,812,Other typhus — Mite-bourne,L1_01,Infectious and Communicable Diseases,low
ICD-8,819,Other typhus — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,820,Tick-borne rickettsiosis — Spotted fevers,L1_01,Infectious and Communicable Diseases,low
ICD-8,821,Tick-borne rickettsiosis — Boutonneuse fever,L1_01,Infectious and Communicable Diseases,low
ICD-8,822,Tick-borne rickettsiosis — North Asian tick-bourne typhus fever,L1_01,Infectious and Communicable Diseases,medium
ICD-8,829,Tick-borne rickettsiosis — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,830,Other rickettsioses — Rickettsial pox,L1_01,Infectious and Communicable Diseases,low
ICD-8,831,Other rickettsioses — Q-fever,L1_01,Infectious and Communicable Diseases,low
ICD-8,832,Other rickettsioses — Wolhynion fever (trench fever),L1_01,Infectious and Communicable Diseases,low
ICD-8,838,Other rickettsioses — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,839,Other rickettsioses — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,840,Malaria — Falciparum malaria (malignant tertian),L1_01,Infectious and Communicable Diseases,low
ICD-8,841,Malaria — Vivax malaria (benign tertian),L1_01,Infectious and Communicable Diseases,low
ICD-8,842,Malaria — Malariae malaria (quartan),L1_01,Infectious and Communicable Diseases,low
ICD-8,843,Malaria — Ovale malaria,L1_01,Infectious and Communicable Diseases,low
ICD-8,844,Malaria — Blackwater fever,L1_01,Infectious and Communicable Diseases,low
ICD-8,845,Malaria — Recurrent induced malaria,L1_01,Infectious and Communicable Diseases,low
ICD-8,848,Malaria — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,849,Malaria — Unspecified forms,L1_01,Infectious and Communicable Diseases,low
ICD-8,850,Leishmaniasis — Visceral (kala-azar),L1_01,Infectious and Communicable Diseases,low
ICD-8,851,Leishmaniasis — Cutaneous (oriental sore),L1_01,Infectious and Communicable Diseases,low
ICD-8,852,Leishmaniasis — Mucocutaneous (American),L1_01,Infectious and Communicable Diseases,low
ICD-8,859,Leishmaniasis — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,860,American trypanosomiasis — With heart involvement,L1_01,Infectious and Communicable Diseases,low
ICD-8,868,American trypanosomiasis — With other organ involvement,L1_01,Infectious and Communicable Diseases,low
ICD-8,869,American trypanosomiasis — Without mention of organ involvement,L1_01,Infectious and Communicable Diseases,low
ICD-8,870,Other trypanosomiasis — Gambian,L1_01,Infectious and Communicable Diseases,low
ICD-8,871,Other trypanosomiasis — Rhodesian,L1_01,Infectious and Communicable Diseases,low
ICD-8,878,"Other trypanosomiasis — African trypanosomiasis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-8,879,Other trypanosomiasis — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,880,Relapsing fever — Louse-borne,L1_01,Infectious and Communicable Diseases,low
ICD-8,881,Relapsing fever — Tick borne,L1_01,Infectious and Communicable Diseases,low
ICD-8,889,Relapsing fever — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,890,Other arthropod-borne diseases — Bartonellosis,L1_01,Infectious and Communicable Diseases,low
ICD-8,899,Other arthropod-borne diseases — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,900,"Congenital syphilis — Early congenital syphilis, symptomatic",L1_03,Congenital and Developmental Conditions,low
ICD-8,901,"Congenital syphilis — Early congenital syphilis, latent",L1_03,Congenital and Developmental Conditions,low
ICD-8,902,"Congenital syphilis — Early congenital syphilis, unspecified",L1_03,Congenital and Developmental Conditions,low
ICD-8,903,Congenital syphilis — Syphilitic interstitial keratitis,L1_03,Congenital and Developmental Conditions,low
ICD-8,904,Congenital syphilis — Juvenile neurosyphilis,L1_03,Congenital and Developmental Conditions,low
ICD-8,905,"Congenital syphilis — Other late congenital syphilis, symptomatic",L1_03,Congenital and Developmental Conditions,low
ICD-8,906,"Congenital syphilis — Late congenital syphilis, latent",L1_03,Congenital and Developmental Conditions,low
ICD-8,907,"Congenital syphilis — Late congenital syphilis, unspecified",L1_03,Congenital and Developmental Conditions,low
ICD-8,909,"Congenital syphilis — Congenital syphilis, unspecified",L1_03,Congenital and Developmental Conditions,low
ICD-8,910,"Early syphilis, symptomatic — Primary syphilis, except extragenital chancre",L1_01,Infectious and Communicable Diseases,low
ICD-8,911,"Early syphilis, symptomatic — Extragenital chancre",L1_01,Infectious and Communicable Diseases,low
ICD-8,912,"Early syphilis, symptomatic — Secondary syphilis of skin or mucous membranes",L1_01,Infectious and Communicable Diseases,low
ICD-8,913,"Early syphilis, symptomatic — Secondary syphilis, relapse (treated, untreated)",L1_01,Infectious and Communicable Diseases,low
ICD-8,918,"Early syphilis, symptomatic — Other recently acquired syphilis, symptomatic",L1_01,Infectious and Communicable Diseases,low
ICD-8,919,"Early syphilis, symptomatic — Early syphilis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-8,920,"Early syphilis, latent — Early syphilis, latent, serological relapse after treatment",L1_01,Infectious and Communicable Diseases,low
ICD-8,929,"Early syphilis, latent — Early syphilis, latent, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-8,930,"Cardiovascular syphilis — Aneurysm of aorta, specified as syphilitic",L1_05,Chronic Non-Communicable Diseases,low
ICD-8,939,Cardiovascular syphilis — Other cardiovascular syphilis,L1_01,Infectious and Communicable Diseases,low
ICD-8,940,Syphilis of central nervous system — Tabes dorsalis,L1_01,Infectious and Communicable Diseases,low
ICD-8,941,Syphilis of central nervous system — General paresis,L1_01,Infectious and Communicable Diseases,low
ICD-8,949,Syphilis of central nervous system — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,950,"Other forms of late syphilis, with symptoms — Other forms of late syphilis, with symptoms",L1_10,"Ill-Defined, Administrative, and Other Causes",low
ICD-8,960,"Late syphilis, latent — Late syphilis, latent",L1_01,Infectious and Communicable Diseases,low
ICD-8,970,"Other syphilis and not specified — Late syphilis, unspecified",L1_10,"Ill-Defined, Administrative, and Other Causes",low
ICD-8,971,"Other syphilis and not specified — Latent syphilis, unspecified",L1_10,"Ill-Defined, Administrative, and Other Causes",low
ICD-8,979,"Other syphilis and not specified — Syphilis, unspecified",L1_10,"Ill-Defined, Administrative, and Other Causes",low
ICD-8,980,"Gonococcal infections — Acute, of genito-urinary tract",L1_01,Infectious and Communicable Diseases,low
ICD-8,981,"Gonococcal infections — Chronic, of genito-urinary tract",L1_05,Chronic Non-Communicable Diseases,low
ICD-8,982,Gonococcal infections — Of eye,L1_01,Infectious and Communicable Diseases,low
ICD-8,983,Gonococcal infections — Of joint,L1_01,Infectious and Communicable Diseases,low
ICD-8,988,Gonococcal infections — Of other sites,L1_01,Infectious and Communicable Diseases,low
ICD-8,989,Gonococcal infections — Site unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,990,Other venereal disease — Chancroid,L1_01,Infectious and Communicable Diseases,low
ICD-8,991,Other venereal disease — Lymphogranuloma venereum,L1_01,Infectious and Communicable Diseases,low
ICD-8,992,Other venereal disease — Granuloma inguinale,L1_01,Infectious and Communicable Diseases,low
ICD-8,999,Other venereal disease — Other and unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,1000,Leptospirosis — Leptospirosis icterohaemorrhagica,L1_01,Infectious and Communicable Diseases,low
ICD-8,1008,Leptospirosis — Other,L1_01,Infectious and Communicable Diseases,low
ICD-8,1009,Leptospirosis — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,1010,Vincent's angina — Vincent's angina,L1_01,Infectious and Communicable Diseases,low
ICD-8,1020,Yaws — Initial lesions,L1_01,Infectious and Communicable Diseases,low
ICD-8,1021,"Yaws — Multiple papillomata and ""wet crab"" yaws",L1_01,Infectious and Communicable Diseases,low
ICD-8,1022,Yaws — Other early skin lesions,L1_01,Infectious and Communicable Diseases,low
ICD-8,1023,Yaws — Hyperkeratosis,L1_01,Infectious and Communicable Diseases,low
ICD-8,1024,"Yaws — Gummata, ulcers",L1_05,Chronic Non-Communicable Diseases,low
ICD-8,1025,Yaws — Gangosa,L1_01,Infectious and Communicable Diseases,low
ICD-8,1026,Yaws — Bone and joint lesions,L1_01,Infectious and Communicable Diseases,low
ICD-8,1027,Yaws — Other manifestations,L1_01,Infectious and Communicable Diseases,low
ICD-8,1028,Yaws — Latent yaws,L1_01,Infectious and Communicable Diseases,low
ICD-8,1029,"Yaws — Yaws, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-8,1030,Pinta — Primary lesions,L1_01,Infectious and Communicable Diseases,low
ICD-8,1031,Pinta — Intermediate lesions,L1_01,Infectious and Communicable Diseases,low
ICD-8,1032,Pinta — Late lesions,L1_01,Infectious and Communicable Diseases,low
ICD-8,1033,Pinta — Mixed lesions,L1_01,Infectious and Communicable Diseases,low
ICD-8,1039,Pinta — Unspecified,L1_01,Infectious and Communicable Diseases,low
ICD-8,1040,Other spirochaetal infection — Nonvenereal endemic syphilis,L1_01,Infectious and Communicable Diseases,low
ICD-8,1049,Other spirochaetal infection — Other,L1_01,Infectious and Communicable Diseases,low
